"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","ReactiveCapabilityCurve:
Path","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","SynchronousMachine:
ReactiveCapabilityCurveMemberOfSynchronousMachine:
ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType"
_8df17b70-c60d-474a-9536-1bc8a15f9a11,1049038,UN-07,_3b458c76-9c9f-4b61-81ec-f62fd834b4d3,SynchronousMachine,Network/.MVAr Capability Curves/02SKY-U7,1049185,02SKY-U7,_62527378-75b1-42e3-a853-1d4b5f37aa3d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2718687b-639c-4221-aed3-b37649d61139,1049040,UN-08,_3b458c76-9c9f-4b61-81ec-f62fd834b4d3,SynchronousMachine,Network/.MVAr Capability Curves/02SKY-U8,1049191,02SKY-U8,_c6ca2d3d-0e88-414c-90fd-a3a655155b70,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_908a9e6a-7072-4746-a2e1-cc73b9afd038,1049498,UN-01,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U1,1049617,02SUD-U1,_dc84db88-f129-4ab1-9c6f-90f3176c4dbf,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_62469b13-d251-4f60-a3e8-7f588bcf636c,1049500,UN-02,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U2,1049623,02SUD-U2,_e1383aa7-6d8c-4e7e-907b-fc194737a361,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ad46c890-7c58-49a6-9469-bd3d10b758c8,1049502,UN-03,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U3,1049629,02SUD-U3,_ef1c4ed7-00f2-45cc-adec-d1c40f0a39bc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_dbb1457d-3ca1-4258-a9e7-54d24141930f,1049504,UN-04,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U4,1049635,02SUD-U4,_cc2f586f-0a91-4a90-8f7d-f45a5b539e0b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d4094a54-dc91-449e-aaf9-d5ac069691d9,1049506,UN-05,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U5,1049641,02SUD-U5,_4f4e25b2-93f8-4ee0-88f3-ec0e0fe169c3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_669d0319-2c65-415f-8d55-f96243723047,1049508,UN-06,_80e032e7-18d9-4456-bb22-c709add39dce,SynchronousMachine,Network/.MVAr Capability Curves/02SUD-U6,1049647,02SUD-U6,_b847973f-e4aa-4f9a-a7ba-687775a05537,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_6774f77a-5e87-4ac5-9681-233a8ea9edbf,1049763,UNPTA,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-PTA,1049780,02SXO-PTA,_aaecba1a-d9e6-4c23-8476-ab83fc25d0cd,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5f610c4f-3c35-4b52-8e95-12a41a1f3f61,1049765,UN-01,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-U1,1049786,02SXO-U1,_852bfc5c-1af6-4551-9a42-7d45980e1cc3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_59708a2b-4607-469e-b350-f0dc6115af59,1049767,UN-02,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-U2,1049792,02SXO-U2,_8d444c28-9bf1-4b31-8dc1-24ff01673ead,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_704a4b97-fb97-4546-b070-3f03c0ee7868,1049769,UN-03,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-U3,1049798,02SXO-U3,_9942b244-3f9a-4a01-ad8f-4a67f5b5499c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bfb5a878-d5e5-43a8-a6f8-173467052006,1049771,UN-04,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-U4,1049804,02SXO-U4,_24415b73-9c15-4ef1-9c9a-22691f6bb41a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_6562ca90-a016-4dcc-a416-a3fc62d88959,1049773,UN-05,_5f471491-e97c-49ba-b8ab-682e1eae5486,SynchronousMachine,Network/.MVAr Capability Curves/02SXO-U5,1049810,02SXO-U5,_1487682f-ae5f-4d20-8fc8-b61d2a36f29f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2a9fbcc5-cf9f-4d7c-a504-f05ca9958d0e,1053416,UN-01,_8f9f5880-dcf5-47ec-8ad8-f206e6b62bed,SynchronousMachine,Network/.MVAr Capability Curves/02TUV-U1,1053503,02TUV-U1,_67f6c3e8-b7cd-4e51-a766-50d4c7e662c3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_38bff9f3-e3e9-425f-ae1b-507ed30be92d,1053418,UN-02,_8f9f5880-dcf5-47ec-8ad8-f206e6b62bed,SynchronousMachine,Network/.MVAr Capability Curves/02TUV-U2,1053509,02TUV-U2,_46126012-a1ac-4ead-aac1-335cce3df909,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_530ac06e-2bb6-43d5-b3be-4a6fd18a5bfb,1053420,UN-03,_8f9f5880-dcf5-47ec-8ad8-f206e6b62bed,SynchronousMachine,Network/.MVAr Capability Curves/02TUV-U3,1053515,02TUV-U3,_8dfc319d-1143-44be-9717-d8adce29798b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ce671007-d0b1-41a5-8336-693f87e86a79,1053422,UN-05,_8f9f5880-dcf5-47ec-8ad8-f206e6b62bed,SynchronousMachine,Network/.MVAr Capability Curves/02TUV-U5,1053521,02TUV-U5,_9d3aadac-63be-4a15-8509-47960e9f7a8c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_058ada20-5992-42fd-b3b7-24a81e9f1ea7,1053424,UN-06,_8f9f5880-dcf5-47ec-8ad8-f206e6b62bed,SynchronousMachine,Network/.MVAr Capability Curves/02TUV-U6,1053527,02TUV-U6,_f26a94a1-1ca7-47e1-8c24-7da602666b7a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_8737e496-d39b-4e5b-8a7e-aa9a67b31e9a,1057031,UN-01,_f1192bf0-a204-4f49-a0e9-1d1abf1c79fa,SynchronousMachine,Network/.MVAr Capability Curves/02CGJ-U1,1057141,02CGJ-U1,_15857014-507a-4c0c-a010-937ce10cdef4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_84fd170d-f324-476b-8020-f642a3b11ff1,1057033,UN-02,_f1192bf0-a204-4f49-a0e9-1d1abf1c79fa,SynchronousMachine,Network/.MVAr Capability Curves/02CGJ-U2,1057147,02CGJ-U2,_3dbc3bfa-e5df-4c27-82b6-2dc36c03ff50,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_34c97dc2-6daa-490d-83fb-a9ee7f07e49f,1057897,UN-03,_423628a3-3635-4140-813d-c819674d07e4,SynchronousMachine,Network/.MVAr Capability Curves/02CHP-U3,1058050,02CHP-U3,_9a4893e5-2280-4a1b-bad3-75795465da22,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_77850566-c6c0-497a-8514-e07294bd3d1f,1057899,UN-04,_423628a3-3635-4140-813d-c819674d07e4,SynchronousMachine,Network/.MVAr Capability Curves/02CHP-U4,1058056,02CHP-U4,_d6901497-aaca-4c09-a4b1-5cc2414df8fb,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_04dde89c-845b-4912-903e-2680ecf3ac10,1057921,UN-01,_55bbb853-eda2-4949-a11b-d05976536cb9,SynchronousMachine,Network/.MVAr Capability Curves/02CHP-U1,1058062,02CHP-U1,_1f04190c-0342-4a4c-a6f3-90bf1fdaad71,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ec538813-511e-43e5-a40a-17b5fb28aefd,1057923,UN-02,_55bbb853-eda2-4949-a11b-d05976536cb9,SynchronousMachine,Network/.MVAr Capability Curves/02CHP-U2,1058068,02CHP-U2,_e5996c76-dd58-47e7-abe9-8727780eb0d3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2ec801e4-6e1b-4dd4-bc94-88e82746973b,1059007,UN-01,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,Network/.MVAr Capability Curves/02CPJ-U1,1059114,02CPJ-U1,_00305859-421d-497a-b914-785fb3dd6782,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_85ba87ce-fefb-4860-81d4-840f27153d3b,1059009,UN-02,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,Network/.MVAr Capability Curves/02CPJ-U2,1059120,02CPJ-U2,_47427300-2f91-4d8d-945c-1c180370784e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bb36ca1e-6498-422f-bcd9-92af990e0372,1059011,UN-03,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,Network/.MVAr Capability Curves/02CPJ-U3,1059126,02CPJ-U3,_82288240-1e9c-4f14-bf38-c9c84b380770,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_42de53b0-d94d-403a-bb85-712162b02366,1059199,UN-01,_98ca6248-8849-401e-be97-093f43c17a26,SynchronousMachine,Network/.MVAr Capability Curves/02CPQ-U1,1059310,02CPQ-U1,_03e3fd2e-028d-4c15-ba84-3ad6e1a46d75,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c8950ad1-02a7-4383-b632-53fa06e86c11,1059201,UN-02,_98ca6248-8849-401e-be97-093f43c17a26,SynchronousMachine,Network/.MVAr Capability Curves/02CPQ-U2,1059316,02CPQ-U2,_83252913-689b-41d1-bdd1-1b4601a9aa20,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_720330d7-55e7-4847-b5d7-8affc245b1ab,1061009,UN-01,_76f4b031-7685-4702-b954-8c30f8d7d4e5,SynchronousMachine,Network/.MVAr Capability Curves/02IDE-U1,1061117,02IDE-U1,_b71c9eb1-9ee7-4f49-bbe3-8ca1482bed6e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a7868951-6318-415d-af13-8eb1513bce44,1061218,UN-01,_4ef10708-5996-481e-9b4d-40ebade33f91,SynchronousMachine,Network/.MVAr Capability Curves/02IQU-U1,1061437,02IQU-U1,_cac7c441-4033-4e42-a94a-1f7fb52bfb26,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_eb57e14e-4165-4399-bfbb-39d75f6d7303,1063507,UN-01,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.MVAr Capability Curves/02LVD-U1,1063624,02LVD-U1,_6ed8b5ac-cf06-41b7-b64f-1b8958a9dff8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ce8da22e-7641-4a19-ad2b-4e4fdbbac3f9,1063509,UN-02,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.MVAr Capability Curves/02LVD-U2,1063630,02LVD-U2,_d20fa0b4-8045-4dd6-8c73-804f07f56615,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_55d3d318-2fd7-411f-b2fd-158bcadafa0d,1063511,UN-03,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.MVAr Capability Curves/02LVD-U3,1063636,02LVD-U3,_86024841-1a4d-4c9e-a9ca-5d0b70789bc7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9c303ab2-8373-4a57-b231-a3e59d30ed55,1063513,UN-04,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.MVAr Capability Curves/02LVD-U4,1063642,02LVD-U4,_7adb6960-7d2f-43e3-bfe0-f13224f577fd,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3172abe8-196a-4c64-b914-b7ab87704ceb,1063515,UN-05,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,Network/.MVAr Capability Curves/02LVD-U5,1063648,02LVD-U5,_e9b260c3-9f2d-451f-8de5-d892cf389c44,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5b36cf05-319e-4837-aa5d-09681e259121,1066419,UN-03,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.MVAr Capability Curves/02PMO-U3,1066532,02PMO-U3,_7da6d9d2-d5d9-4d0c-a343-8b6a83f8eeaa,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_7fc6ce73-4fa8-4031-930f-c0940c241ad2,1066421,UN-04,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.MVAr Capability Curves/02PMO-U4,1066538,02PMO-U4,_2eddc8c0-aa93-446a-8fcd-d4845cd3c0f8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5a9baec2-d74d-484f-8138-d5dd27743a60,1066423,UN-05,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,Network/.MVAr Capability Curves/02PMO-U5,1066544,02PMO-U5,_8d6c72a7-b847-45f8-a906-42e4f0135e64,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_573ad3b0-3d49-49a6-8c29-cc72febae61b,1066906,UN-01,_dabf1cd5-cb45-468d-be54-614f2b040e71,SynchronousMachine,Network/.MVAr Capability Curves/02RLC-U1,1067231,02RLC-U1,_fecf9d9d-5be6-4f98-9af4-660487fcfdd5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4d03e93b-db10-44bb-88e1-dfe302ca1f5a,1067376,UN-11,_af5e90ac-b9e4-4d3e-99cd-5f374a9afd95,SynchronousMachine,Network/.MVAr Capability Curves/02RMN-U11,1067491,02RMN-U11,_fa333d7b-b6e6-490e-a2b9-ca7cd15bd2aa,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2156a27c-2fe7-4451-9cf9-b3f4922534da,1067590,UN-01,_9466960d-228c-49c3-bc07-49a9f3a59670,SynchronousMachine,Network/.MVAr Capability Curves/02RSC-U1,1067705,02RSC-U1,_69369981-5ca7-4339-8e2f-853bea04f4d7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2b39cb13-d18c-4cfb-80b0-e590cdb42955,1069712,UN-01,_dc4a3835-8d2a-4764-a299-26e3225f7882,SynchronousMachine,Network/.MVAr Capability Curves/02TOY-U1,1069835,02TOY-U1,_4f70f227-89b6-4808-8573-cdb11cb7cafa,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e4353381-5b7f-48b1-8c9f-15a7fdc5cd0c,1069906,UN-01,_89728744-f3eb-424a-b812-21ede98625ff,SynchronousMachine,Network/.MVAr Capability Curves/02TRT-U1,1070021,02TRT-U1,_3341ce7f-8987-47a8-a143-6cc1b05c65a0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d73ab9d9-e093-4fdb-83e8-8d833fdce2c4,1070808,UN-01,_a4cca38b-d1f5-4c48-a687-14e8f595d4e0,SynchronousMachine,Network/.MVAr Capability Curves/02VEP-U1,1070929,02VEP-U1,_b34ac3ae-a35b-445a-a1c2-b9b37f303170,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_03129e14-f96a-42be-bf46-b3be09d0ddab,1076141,UN-01,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.MVAr Capability Curves/02CLT-U1,1076256,02CLT-U1,_a030cb5b-ff00-47f9-8634-8f627613e631,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_07bbebd3-8e2c-4910-aed1-4fb85b4fc773,1076143,UN-02,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.MVAr Capability Curves/02CLT-U2,1076262,02CLT-U2,_e278ef7c-69f9-4945-8f94-06bd72a04780,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_69945ffc-4808-4565-809e-77a13c11cb35,1076145,UN-03,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.MVAr Capability Curves/02CLT-U3,1076268,02CLT-U3,_3b4bc1cf-703a-41da-8cf7-4132e34b0d91,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_8fa134a4-1110-49f9-9e78-b3e3f1f7c1a1,1076147,UN-04,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,Network/.MVAr Capability Curves/02CLT-U4,1076274,02CLT-U4,_fb19f119-a214-4857-935f-5db558717bbe,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1517342c-4d06-4c0c-9889-bd240a55629d,1092778,UN-01,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.MVAr Capability Curves/02VEN-U1,1092925,02VEN-U1,_7b5e2344-ec96-4791-a467-64d935d8eba0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_8e0df92e-8aef-4f86-8c24-1a241a7dbc6d,1092780,UN-02,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.MVAr Capability Curves/02VEN-U2,1092931,02VEN-U2,_673a8843-8bcf-4aa9-84ff-f5f3d451cfa3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cf164bef-2844-4164-9508-6ea1dd30d3ae,1092782,UN-03,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.MVAr Capability Curves/02VEN-U3,1092937,02VEN-U3,_01fac660-3ab7-4a4c-a73b-3d53953f3377,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a9a92b1c-21d0-4856-9f84-3fa9bace4302,1092784,UN-04,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.MVAr Capability Curves/02VEN-U4,1092943,02VEN-U4,_d75b0faa-2106-4bd2-b9e0-eb96063a49ab,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4e13a4be-4d0a-4223-9a57-0a4bda6ef48b,1092786,UN-05,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,Network/.MVAr Capability Curves/02VEN-U5,1092949,02VEN-U5,_979a0c88-2bf6-418f-977c-2f7603a5e60d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_17178565-acc5-4901-9ffd-27bc4fc807a1,1119353,UN-01,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,Network/.MVAr Capability Curves/02AXO-U1,1119369,02AXO-U1,_1820020a-9fa8-4035-89b5-a523f0d13e70,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_74ef90cb-ad0b-4d49-9c9e-cdf6958585d8,1119355,UN-02,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,Network/.MVAr Capability Curves/02AXO-U2,1119375,02AXO-U2,_167fb870-cc0b-4559-a6f6-3e822dc0f5f5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_6bc45ee0-f435-48a4-8f96-bb7469984247,1120714,UN-04,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.MVAr Capability Curves/02DIN-U4,1120831,02DIN-U4,_5a9f1353-ec41-4eab-b624-0b6bda1f8118,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_45599609-e037-4376-b5b1-8600a3aa6c38,1120716,UN-05,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.MVAr Capability Curves/02DIN-U5,1120837,02DIN-U5,_1bd75658-51be-4102-8bed-4f4d13483636,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_91979792-80ac-4f5a-853f-5fbbb249152e,1120718,UN-06,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,Network/.MVAr Capability Curves/02DIN-U6,1120843,02DIN-U6,_5450870c-25f9-43da-a374-7142efa0d7da,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_90a36dfe-467f-430d-8e42-0de2cd51ca4e,1120962,UN-01,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,Network/.MVAr Capability Curves/02ECT-U1,1121088,02ECT-U1,_84b5bd43-fe22-488d-a1b4-3a41c8ee80dc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a32b0e03-3ecb-461e-876e-c1f21dbd9268,1120964,UN-02,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,Network/.MVAr Capability Curves/02ECT-U2,1121094,02ECT-U2,_38dbd5bd-37e9-471c-b47e-f43a5fc40a41,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_be97d379-2002-4f47-bcf5-b0a19d1b2db0,1122125,UN-10,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U10,1122180,02HMS-U10,_e97b921b-2116-4f3b-807f-55d706147426,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_77e7c275-2673-4778-b2ce-5077d3a082c9,1122127,UN-11,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U11,1122186,02HMS-U11,_d2abb297-889e-479e-8255-37ee56ed4bca,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_dc9fe9fd-2af2-4282-b012-0f986067bf54,1122129,UN-09,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U9,1122192,02HMS-U9,_d712fa3e-e4ac-4c0d-b918-4e8e4788ab63,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e7cfccbc-1269-4d8b-876a-c054523e1568,1122141,UN-03,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U3,1122198,02HMS-U3,_ec07852d-0878-49ee-a7db-57494b525644,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3a33cebe-3bcf-4c3b-97ef-c1211614fda7,1122143,UN-06,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U6,1122204,02HMS-U6,_730060b7-d2c5-4099-b578-b1523d96750e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_881cba53-fb0d-436e-8db8-979fbcd8574d,1122145,UN-08,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,Network/.MVAr Capability Curves/02HMS-U8,1122210,02HMS-U8,_3d90ce7d-e6c2-4e30-a62a-45c5341d8bef,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5d40c3d6-180d-491b-b2ef-7379e4a369ba,1123961,UN-01,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.MVAr Capability Curves/02MIS-U1,1124086,02MIS-U1,_b69bddbc-2fe7-492d-9a06-e0da1a7149a4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_fc18ba4b-c925-46cf-aab0-5624e474b014,1123963,UN-02,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.MVAr Capability Curves/02MIS-U2,1124092,02MIS-U2,_f7114873-bf7b-4f10-ad9f-405b1f3929b7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_465e108d-484a-4590-83c9-f74d444f0465,1123965,UN-03,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,Network/.MVAr Capability Curves/02MIS-U3,1124098,02MIS-U3,_b383a7ee-ac85-4f46-9da5-017317c6e979,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_954a0392-558e-4a47-991f-84ee07f53742,1131230,UN-01,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.MVAr Capability Curves/02CAX-U1,1131343,02CAX-U1,_b8987e13-84aa-47ba-8429-14ed95122e8b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_538ee239-990b-4306-8a6d-100006f4db49,1131232,UN-02,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.MVAr Capability Curves/02CAX-U2,1131349,02CAX-U2,_b556094d-c604-4c64-8275-6ee7720b0069,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_819ae4a5-e0d3-4950-a811-e0815c41a81a,1131234,UN-03,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,Network/.MVAr Capability Curves/02CAX-U3,1131355,02CAX-U3,_ff9a1430-4ee5-4e4f-a6a1-44d04a42eb3c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2be465e4-fe0d-4bd7-b501-4ee79929fbba,1131422,UN-02,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.MVAr Capability Curves/02CCL-U2,1131465,02CCL-U2,_cc4485a0-b56a-45aa-8d34-0d770bac88eb,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0ac9ad63-f66d-4418-b4a4-cf5fb017d284,1131424,UN-03,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.MVAr Capability Curves/02CCL-U3,1131471,02CCL-U3,_081b8b07-3403-4f49-b61d-1921df89d1c5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2cd4e2b1-8fc7-40ed-af1b-17892ca6f67b,1131426,UN-04,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,Network/.MVAr Capability Curves/02CCL-U4,1131477,02CCL-U4,_423a9654-02e9-43db-b2b9-20e921399fcc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
