"ConformLoad:
ID","ConformLoad:
Name","ConformLoad:
NAFlag","ConformLoad:
InternalId","ConformLoad:
Parent","ConformLoad:
ObjectType","ConformLoadGroup:
Path","ConformLoadGroup:
InternalId","ConformLoadGroup:
Name","ConformLoad:
ConformLoadAssignedToConformLoadGroup:
ConformLoadGroup:
ID","ConformLoadGroup:
Parent","ConformLoadGroup:
ObjectType"
_33ad4b5e-fa30-41cb-be97-b6435bf1622f,T-01 115\13.8,true,897302,_e3074d5c-9c65-4d01-af5b-301b4807587e,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCCCM  T-01 115_13.8-LG,897312,01TLCCCM  T-01 115_13.8-LG,_bb698fff-36bd-4e7b-9e7d-924e438fc89b,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_0bd67210-27e2-412f-8d04-8e6e34f7cc89,T-01 115\34.5,true,897440,_ea54b5e2-e9bb-4a4e-9855-163c09662da1,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCCMO  T-01 115_34.5-LG,897450,01TLCCMO  T-01 115_34.5-LG,_8effb157-0e77-4072-b760-17996e631017,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_762b3045-8dc6-4ca8-a5b1-600869247918,CARGA IFR,true,897595,_358fbfd7-afbd-40da-ab71-aa039195cb8c,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCCNA CARGA IFR-LG,897600,01TLCCNA CARGA IFR-LG,_326110a2-07dd-40f9-b3ed-c2b7c46d84f9,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_b3f1baa4-c2d1-4ee6-89a8-cbe683ca6f6d,T-02 115\13.8,true,897910,_53f55a51-691d-4e62-b229-7905128a6e0b,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCCSN  T-02 115_13.8-LG,898033,01TLCCSN  T-02 115_13.8-LG,_eeaa429c-d840-42c2-a341-90422d2510ec,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_5ea60cd5-15cd-4173-a0a1-7ae594efdfca,T-01 115\23,true,897917,_de2bf593-e638-4e50-846a-74a047444deb,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCCSN  T-01 115_23-LG,897932,01TLCCSN  T-01 115_23-LG,_dc00c973-c71e-4fd7-add1-046a4c4edf10,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_909f7d2b-f7b3-4286-a67f-ed9fb3464719,T-01 115\13.8,true,900725,_41ecf761-de5b-4ff2-ae38-d88456236b2a,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCFPG  T-01 115_13.8-LG,900735,01TLCFPG  T-01 115_13.8-LG,_e0acdaeb-7908-4129-b96e-17497dabf7f5,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_3ef16107-529b-410a-becb-a869e099aee1,T-01 115\23,true,900874,_6aca069e-30a4-4600-99d9-01a15532c699,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCFRR  T-01 115_23-LG,900884,01TLCFRR  T-01 115_23-LG,_3c92d172-a53b-4b32-ae03-b2f176c96288,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_f584d5a3-3504-4690-8831-f9574308978e,T-01 115\13.8,true,901204,_fd3d5e03-fcdd-408c-9c19-c5333c3cdbeb,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCGMY  T-01 115_13.8-LG,901209,01TLCGMY  T-01 115_13.8-LG,_58d873f0-d90c-458c-99a9-7324f95b1e9b,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_d23dd383-8b9c-4b98-81bd-79a8f10f4c48,T-01 115\13.8,true,901382,_f4238092-6a93-4e65-8eeb-3bf0dfde9c59,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCHTM  T-01 115_13.8-LG,901399,01TLCHTM  T-01 115_13.8-LG,_62556c7a-45c4-4c55-ac6b-4785e168e048,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_ec2cfd1d-07d8-4d34-9350-3a7c87a4af2f,T-01  115\13.8,true,901822,_ed34e556-7b68-4dfc-b08a-da3882cc61a0,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCISO T-01  115_13.8-LG,901837,01TLCISO T-01  115_13.8-LG,_c8eb6b1d-7108-4a42-9f62-1e3128179508,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_27996bbc-82d9-41be-b392-38ed70681557,T-02  115\13.8,true,901827,_ed34e556-7b68-4dfc-b08a-da3882cc61a0,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCISO T-02  115_13.8-LG,901938,01TLCISO T-02  115_13.8-LG,_54c37139-e7fa-4ac2-9a67-f97bb2d023a2,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_d589619e-c118-4976-953c-0ac239224a78,T-03  115\13.8,true,901832,_ed34e556-7b68-4dfc-b08a-da3882cc61a0,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCISO T-03  115_13.8-LG,902039,01TLCISO T-03  115_13.8-LG,_935254fd-c0f0-4cc5-90da-c710151216f2,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_22e9bf69-8c96-45da-96c7-101ddbfdf8bc,T-01 115\23,true,902246,_8414b83e-d161-47f6-864f-b2ded26bc9f5,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCITD  T-01 115_23-LG,902266,01TLCITD  T-01 115_23-LG,_8bc4531f-1d40-406f-8bb6-4aede7395587,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_f0e3d3ee-3a56-4e8a-b189-6e36dd9a99c1,T-02 115\23,true,902251,_8414b83e-d161-47f6-864f-b2ded26bc9f5,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCITD  T-02 115_23-LG,902367,01TLCITD  T-02 115_23-LG,_99e99191-2397-4e55-a7ee-ec4e99a5aa80,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_dfdc2da6-0e8d-4be0-b89d-c3430bcd0ebf,T-01 115\23,true,902577,_ecb1b3a9-331c-4a5c-825f-e225486fc346,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCIXS  T-01 115_23-LG,902597,01TLCIXS  T-01 115_23-LG,_e0341441-7324-4170-832f-89adf6dbe031,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_1d591c51-7914-4849-907f-87657c70ac43,T-02 115\23,true,902582,_ecb1b3a9-331c-4a5c-825f-e225486fc346,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCIXS  T-02 115_23-LG,902698,01TLCIXS  T-02 115_23-LG,_c6540669-7ed4-488d-8ffc-06e1bae6a61a,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_612dc02a-10ec-43cf-a061-22e805b2ce2a,71010 T1,true,902918,_a4827f23-d089-4301-bfab-bd639af5689e,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCIXT 71010 T1-LG,902923,01TLCIXT 71010 T1-LG,_da5ab1f2-fd64-483e-a785-8f51c4115da6,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_64926038-b6d7-4aa3-9b6f-67ec9a3fe4d2,T-01 115\23,true,903105,_ad2bc467-90e0-4e27-ae0c-e556023991fe,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCJID  T-01 115_23-LG,903115,01TLCJID  T-01 115_23-LG,_fce5a3fc-475b-43a7-899e-1e937e640da9,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_b986b593-705b-4de9-b344-501c47947f28,T-01 115\23,true,903345,_2f66389b-5be4-4fde-8cd8-b9d3937ed2df,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCJIL  T-01 115_23-LG,903365,01TLCJIL  T-01 115_23-LG,_a9dcb866-b12e-4a60-8e27-63df56d9fe25,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_2128683d-fb06-4129-b490-c69f3003c7f6,T-02 115\23,true,903350,_2f66389b-5be4-4fde-8cd8-b9d3937ed2df,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCJIL  T-02 115_23-LG,903466,01TLCJIL  T-02 115_23-LG,_2191da45-dfad-46ab-8b56-0f79b42a8860,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_f303aaa3-a51f-409f-9a5b-924eb96fa408,T-01 115\13.8,true,904044,_154c59c9-4c80-4960-92d3-d66a97fdc834,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCLAC  T-01 115_13.8-LG,904054,01TLCLAC  T-01 115_13.8-LG,_6df03d25-193a-40db-8736-caaf7efe0afd,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_dd70394c-f354-4aae-b46e-1cccf7688f47,T-04  85\23,true,904588,_75dd40c6-2240-4f97-83eb-c8477aa45286,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCLER  T-04  85_23-LG,904632,01TLCLER  T-04  85_23-LG,_ee42d01d-2506-4332-88a3-46b01673071c,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_a8b01552-7b10-46cd-8469-c466077f2640,T-01 115\13.8,true,904781,_3ff246a4-212e-43c9-9e70-a386512a698a,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCLES  T-01 115_13.8-LG,904791,01TLCLES  T-01 115_13.8-LG,_26a1888c-5880-45cb-aa33-32a4bed671a1,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_ef1f6ca9-2c1a-41d8-a695-8fd99ed189e3,T-01 115\13.8,true,905031,_bbc85f50-6cdc-4bb4-9154-eea122211cda,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCMIR  T-01 115_13.8-LG,905036,01TLCMIR  T-01 115_13.8-LG,_ab113dd0-109e-4c2d-a124-a1a31a319f69,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_e0c54cf4-9984-4a6a-8ce8-f905ff362cef,73550 PDO    CA,true,905839,_a62b0c34-1b66-4c89-9155-9baa43cb764f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSMT 73550 PDO    CA-LG,905849,01TLCSMT 73550 PDO    CA-LG,_824ee1ce-73c4-4566-be7f-d1c4167ec8ad,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_1b9f88ed-d8aa-4f03-a264-a53e229ed7d4,T-01 115\13.8,true,905979,_df5b01da-fa00-462e-9a89-9fa8051410a6,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCPLO  T-01 115_13.8-LG,905989,01TLCPLO  T-01 115_13.8-LG,_b9174c4d-0071-4ad8-b4b8-608de57db03a,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_30755d72-5587-4684-9266-897ed5c952cb,T-02 115\13.8,true,906165,_90fb53b2-9f1e-4958-b914-8588356b8195,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCPLZ  T-02 115_13.8-LG,906175,01TLCPLZ  T-02 115_13.8-LG,_f24371ed-39ef-40bc-8de7-d556c97c901e,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_e1947428-cc1e-490c-8e1c-2f2cde2d24f2,T-01 85\23,true,906575,_3e17db6e-ced4-4d92-872a-71851b45443f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCPTH  T-01 85_23-LG,906605,01TLCPTH  T-01 85_23-LG,_9c61fe63-49c6-43f2-8b8b-9aae26ab4ea1,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_1a6af7f4-7652-4b7e-b31b-703e40a56d3e,T-01 85\23,true,907013,_49ea080f-555d-4449-bebe-569532ce193d,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSDI  T-01 85_23-LG,907039,01TLCSDI  T-01 85_23-LG,_a5da526c-c3de-463d-959f-0078ccae96bb,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_325c3907-bbea-454a-bc2b-d708345106a3,T-02 115\13.8,true,907229,_0c52963d-60f1-486a-9a7d-38a8d6827d6a,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSMT  T-02 115_13.8-LG,907251,01TLCSMT  T-02 115_13.8-LG,_c99dbd25-2d4b-46ad-bc70-9932ae3913b8,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_769b9cbd-e8dd-4033-b3ed-e1d85ac9610d,T-01 115\23.8,true,907236,_eb905f5d-8438-4a59-8d99-ab959e27d3a0,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSMT  T-01 115_23.8-LG,907352,01TLCSMT  T-01 115_23.8-LG,_389b0f81-b627-4137-9d69-67e37066e328,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_7f88bf74-c19e-4630-9985-cbbe1ca68982,T-01 115\23,true,907532,_f5be6e24-a8af-4cd3-bee4-7daf36f5ebab,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSSE  T-01 115_23-LG,907542,01TLCSSE  T-01 115_23-LG,_585bb3f1-05be-4c39-920b-315330dbc353,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_ec8ebf55-6620-48e9-99e4-bf2fd08c93cf,T-01  85\23,true,907664,_23616e3b-0eec-4c9b-9945-eaac3eb64cb5,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCSSO  T-01  85_23-LG,907687,01TLCSSO  T-01  85_23-LG,_c17a8fd2-73c0-472c-a905-9a48dc746bb2,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_043d528b-598c-462d-ad2c-793168e16c3e,T-01  85\23,true,907861,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTDV  T-01  85_23-LG,907881,01TLCTDV  T-01  85_23-LG,_a27d77d3-5d5e-4e8c-9e4a-61380a0c9f30,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_b1d39b75-4e12-4fc1-88c1-1bdc5e8aa8b4,T-02  85\23,true,907866,_4533e03c-6e04-42b0-90bd-2111de0ac3cf,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTDV  T-02  85_23-LG,907982,01TLCTDV  T-02  85_23-LG,_e4feabec-8ec5-4596-895f-eae178a0bc79,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_ce7b9bb2-7158-4b21-afc7-65ecaacd869c,T-01 115\13.8,true,908296,_c7d68e42-8c53-49cf-ac8d-40239474aff7,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTJP  T-01 115_13.8-LG,908306,01TLCTJP  T-01 115_13.8-LG,_c9549bf4-9add-4b65-a9c9-2fbda4070564,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_b4abb623-374e-45f9-a0aa-06d399da71be,T-01  69\13.8,true,908458,_2afd6993-216c-4239-b76b-fd183dd8fb41,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTLP  T-01  69_13.8-LG,908478,01TLCTLP  T-01  69_13.8-LG,_f53b2810-9224-4d90-82ad-e7c406e738f5,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_9e742b00-f54b-4954-b697-5f7c0179d625,T-02  69\13.8,true,908463,_2afd6993-216c-4239-b76b-fd183dd8fb41,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTLP  T-02  69_13.8-LG,908579,01TLCTLP  T-02  69_13.8-LG,_1971ebb5-9952-4129-80a6-d2c5f2133e5a,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_9f189dc8-b7ec-4389-b8ee-591bc52bcdb9,T-01 115\13.8,true,908800,_2dabbec8-4f79-46dd-ae04-6d4e0f6be316,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTMA  T-01 115_13.8-LG,908810,01TLCTMA  T-01 115_13.8-LG,_e5b519b7-0d0a-4178-ba1a-b9a929b96610,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_8377ceab-6ecd-496d-b17b-cea3775e4f39,T-01 115\13.8,true,908996,_7476c898-72ce-4aac-b5f0-e9ea7cd0c3b4,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTPA  T-01 115_13.8-LG,909006,01TLCTPA  T-01 115_13.8-LG,_fe511f2e-c420-442c-a913-f56f84edaf15,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_a8982b19-f32f-43f1-bdf4-022947b6d6f5,T-01 115\13.8,true,909145,_59e9c657-469c-4581-ac59-c08a93ac03af,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTQC  T-01 115_13.8-LG,909155,01TLCTQC  T-01 115_13.8-LG,_cda9a09c-99db-4ede-a208-9aa427f4ca41,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_6c525eee-686e-48f2-86aa-efd4a487765e,T-01  85\23,true,909346,_88e17c7a-e177-402e-86b8-8becfed057db,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTTO  T-01  85_23-LG,909366,01TLCTTO  T-01  85_23-LG,_31a2120e-2fae-422f-9db7-9108d4415b2f,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_17246c18-36e2-476e-8434-d1a9530b270d,T-02  85\23,true,909351,_88e17c7a-e177-402e-86b8-8becfed057db,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTTO  T-02  85_23-LG,909467,01TLCTTO  T-02  85_23-LG,_b3bacb80-956b-4811-9731-5332fdb9e5f2,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_d8763921-a089-4772-8bde-3c8b4a910b58,T-01 115\13.8,true,909635,_2201614a-c331-40c2-a3ec-7a7bb8a10bf3,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCTTT  T-01 115_13.8-LG,909645,01TLCTTT  T-01 115_13.8-LG,_f7bd6389-9ea5-4f71-ade5-a7a05060af94,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_4196f668-81d0-42c5-9d0d-bbf4cbb19794,T-01 115\23,true,909944,_389c360b-1629-4028-8164-c6248fcd0dc0,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCVGU  T-01 115_23-LG,909954,01TLCVGU  T-01 115_23-LG,_ee884f1b-5cd8-4b16-8dc3-302625c353ce,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_d10f80f4-7b30-43fe-80e4-a34e9b1e7367,T-01 115\13.8,true,910370,_3ea6de17-db5d-40da-810c-d08f6231f095,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCYBC  T-01 115_13.8-LG,910380,01TLCYBC  T-01 115_13.8-LG,_621cd25a-71f8-4fb5-a371-52503628c9b0,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_6a3ae6bd-8890-4634-9910-8c3e75a60d75,21 CA,true,910551,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 21 CA-LG,910647,01TLCZIC 21 CA-LG,_519e703a-c1d1-4b78-93d8-df8037233315,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_f25fcc58-5b80-4ae5-96e9-efed82118865,22 CA,true,910556,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 22 CA-LG,910748,01TLCZIC 22 CA-LG,_9009e7a4-42da-4353-bc17-e872f0307eb9,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_87a88973-a12e-4f47-a06f-62deebacbb6c,23 CA,true,910561,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 23 CA-LG,910849,01TLCZIC 23 CA-LG,_3f36db50-b248-41f8-931b-dd3dc73c6768,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_c5a6e0af-2d8c-46bd-a191-8b71a32099fd,24 CA,true,910566,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 24 CA-LG,910950,01TLCZIC 24 CA-LG,_67b03d0b-97ce-40da-9845-06b55ff8caa1,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_e3690bbd-f666-4084-a4e7-9b515bef2feb,25 CA,true,910571,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 25 CA-LG,911051,01TLCZIC 25 CA-LG,_7cfbf231-2984-488c-a96f-ba348896f7fa,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_5aefeb86-d390-4df6-adaa-bcebd780f84c,26 CA,true,910576,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 26 CA-LG,911152,01TLCZIC 26 CA-LG,_41f8c46a-7818-43b5-bae0-01c418b3d408,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_ec94ef41-65bf-4a89-98a1-d0f2a1358c57,28 CA,true,910581,_79a2f999-35ae-44a4-a165-93e80fc8126f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIC 28 CA-LG,911253,01TLCZIC 28 CA-LG,_943be972-8ed0-4008-8896-0b9414411966,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_e88f6c97-418a-4083-a7a8-5b4a4e56ff9e,T-01  69\13.8,true,911406,_1e21b8e9-577e-4348-9670-c0ca552ee22f,ConformLoad,Network/.Load Areas/SIN/01CEL/01TLCZIR  T-01  69_13.8-LG,911416,01TLCZIR  T-01  69_13.8-LG,_ec51bb65-dae4-486b-88ec-db4aa82a7be9,_45b864f2-1191-461d-ab8b-4d8ad42dd154,ConformLoadGroup
_6f73a215-6023-4082-b91a-408f4f11991a,73M30 GRM,true,911736,_4d9fc7c6-7b7f-4e8b-b9fc-6aaa69ef9c17,ConformLoad,Network/.Load Areas/SIN/08PEN/08   HNC  73M30 GRM-LG,911768,08   HNC  73M30 GRM-LG,_ddf13c5f-e5ae-411c-93f3-4b913ea11069,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_a212dae0-74f2-49bc-82d6-ad077a8f76cf,73M60 EUM,true,911741,_4d9fc7c6-7b7f-4e8b-b9fc-6aaa69ef9c17,ConformLoad,Network/.Load Areas/SIN/08PEN/08   HNC  73M60 EUM-LG,911869,08   HNC  73M60 EUM-LG,_0bb7c740-cf8c-435f-9c40-9c0825bd90b4,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_284fe2e0-406f-458f-80bf-b53735968713,T-01 115\34.5,true,911757,_311f5e0d-e10d-44ea-9710-3038f5a55e73,ConformLoad,Network/.Load Areas/SIN/08PEN/08   HNC  T-01 115_34.5-LG,911970,08   HNC  T-01 115_34.5-LG,_4806958a-16e7-417d-a00e-4d71baa1349b,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_08b14d4f-1027-4f60-97af-34b660cd0cf3,T-01 115\13.8,true,912193,_27835c64-cb43-4e78-ad8b-fa2db99689ee,ConformLoad,Network/.Load Areas/SIN/08PEN/08   HOL  T-01 115_13.8-LG,912215,08   HOL  T-01 115_13.8-LG,_81c012e3-5cd7-406e-87cc-8a5eee361794,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_4c0127d8-b422-49ee-a417-1655b03a8b93,T-02 115\13.8,true,912198,_27835c64-cb43-4e78-ad8b-fa2db99689ee,ConformLoad,Network/.Load Areas/SIN/08PEN/08   HOL  T-02 115_13.8-LG,912316,08   HOL  T-02 115_13.8-LG,_e287f851-45aa-4b7d-b6c5-777e7ea81e6c,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_fa35d85c-d13c-4b54-aa59-b1402305ab7c,T-01 115\34.5,true,912732,_6ce4336b-a0d7-489c-92b6-b38d5692f581,ConformLoad,Network/.Load Areas/SIN/08PEN/08   IGN  T-01 115_34.5-LG,912743,08   IGN  T-01 115_34.5-LG,_b3ff90ee-23fe-487b-ab27-bcc373272536,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_e09478bd-8f12-4f6a-903e-74d151833e5f,CARGA ILA,true,912887,_ee1f17d6-4831-4e77-9457-c56f2a3b61ae,ConformLoad,Network/.Load Areas/SIN/08PEN/08CNCIKL  CARGA ILA-LG,912894,08CNCIKL  CARGA ILA-LG,_cd28ea3f-40d5-4eef-bbce-50c2a6c701b9,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_d147311f-1695-467a-979c-981781646711,T-01 115\13.8,true,913119,_d8c22eae-b60e-4463-b080-872bb9b4047f,ConformLoad,Network/.Load Areas/SIN/08PEN/08   IZE  T-01 115_13.8-LG,913141,08   IZE  T-01 115_13.8-LG,_d58476e0-3ad3-45ea-804c-7c326a6d5b1b,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_865df5e3-9891-4bd1-840f-0b20b96c7b0e,T-02 115\13.8,true,913124,_d8c22eae-b60e-4463-b080-872bb9b4047f,ConformLoad,Network/.Load Areas/SIN/08PEN/08   IZE  T-02 115_13.8-LG,913242,08   IZE  T-02 115_13.8-LG,_7bbb2772-f70a-495d-809b-5ce740066558,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_299985ff-a4d2-4fe4-898d-74998777eb78,T-01 115\13.8,true,913427,_7de753b8-7c81-4023-94a9-07c5856b9bef,ConformLoad,Network/.Load Areas/SIN/08PEN/08   IZI  T-01 115_13.8-LG,913438,08   IZI  T-01 115_13.8-LG,_5f274987-10f5-42b1-8614-e247afa67d64,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_dd7030a2-363c-4906-96ee-cd932c794ffc,T-01 115\34.5,true,913630,_2d8ad0f1-c66a-45ba-aab4-460a2a144d1a,ConformLoad,Network/.Load Areas/SIN/08PEN/08   IZL  T-01 115_34.5-LG,913641,08   IZL  T-01 115_34.5-LG,_0887fc6a-570a-4ed9-8f93-69e24379c0a9,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_864930ee-0d0f-4ad1-9fde-48c42e175357,T-02 115\13.8,true,913863,_696d2872-80cb-4943-a66a-b0083a6a3a5a,ConformLoad,Network/.Load Areas/SIN/08PEN/08   KBL  T-02 115_13.8-LG,913893,08   KBL  T-02 115_13.8-LG,_1d06b8f4-8d07-4cea-8215-07d1724cc662,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
_e9d01c76-4112-406d-a9b2-c90d4a377ea2,T-01 115\34.5,true,913876,_621d5abc-3ca5-4a4e-b977-7260e4859afd,ConformLoad,Network/.Load Areas/SIN/08PEN/08   KBL  T-01 115_34.5-LG,913994,08   KBL  T-01 115_34.5-LG,_c0e553fd-c5d2-4435-bb05-505ab21d89f0,_c86ad7fa-0e62-4ee7-aebc-a3ae586006d6,ConformLoadGroup
