"NonConformLoad:
ID","NonConformLoad:
Name","NonConformLoad:
Path","NonConformLoad:
LogbookText","NonConformLoad:
NAFlag","NonConformLoad:
ODBName","NonConformLoad:
SCADAFlag","NonConformLoad:
ShortID","NonConformLoad:
InternalId","NonConformLoad:
Parent","NonConformLoad:
ObjectType","NonConformLoadGroup:
Path","NonConformLoadGroup:
InternalId","NonConformLoadGroup:
Name","NonConformLoad:
NonConformLoadAssignedToNonConformLoadGroup:
NonConformLoadGroup:
ID","NonConformLoadGroup:
Parent","NonConformLoadGroup:
ObjectType"
_06187a36-a32a-4d6c-b16d-7ce9193e88a7,CARGA 115,Network/Companies/SIN/05NTE/05CGOGVI/115/CARGA 115,CARGA 115,true,GVIN0171,true,1,1613616,_74c0e3e3-5eef-4fba-ae03-2c76bd4ef7b2,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOGVI CARGA 115-LG,1613621,05CGOGVI CARGA 115-LG,_c6494125-cfbc-4160-b59e-64dece7beb99,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_bb7fc826-3242-4870-8573-104c30bbc45f,CARGA,Network/Companies/SIN/05NTE/05CGOHCL/13.8/CARGA,CARGA,true,HCLN0141,true,1,1613735,_c8264182-ba29-4679-922c-8649ed2fc6c7,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOHCL CARGA-LG,1613762,05CGOHCL CARGA-LG,_88f8c3d5-e556-4bda-a94c-4f5bf04681da,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_db60a803-e608-4976-ac06-eb2b939cfd0f,CARGA 13.8,Network/Companies/SIN/05NTE/05CGOLPL/13.8/CARGA 13.8,CARGA 13.8,true,LPLN0141,true,1,1614631,_e1320361-c51e-46c2-9300-0625b3abf048,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOLPL CARGA 13.8-LG,1614656,05CGOLPL CARGA 13.8-LG,_88d2130b-0bb4-4f3f-a839-9e14688ea636,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_7600d14d-e93d-4b50-80ed-f59be0b390d1,CARGA 4.16,Network/Companies/SIN/05NTE/05CGOLPL/4.16/CARGA 4.16,CARGA 4.16,true,LPLN0121,true,1,1614640,_b4b636ef-4ec6-4e1a-8e8b-e74ec32b4a48,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOLPL CARGA 4.16-LG,1614757,05CGOLPL CARGA 4.16-LG,_41f48247-0283-4dc9-b55e-f844607b244c,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_394b0748-8d9e-4942-813a-f478067ea2b6,CARGA 115,Network/Companies/SIN/05NTE/05CGOSFO/115/CARGA 115,CARGA 115,true,SFON0171,true,1,1617279,_dcf96299-5080-4b8c-a225-dda71b0c923e,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOSFO CARGA 115-LG,1617284,05CGOSFO CARGA 115-LG,_55ee906d-2a6e-40f7-9905-0c45c362d8b4,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_00274fc1-6fe9-4a93-9aab-1343c8e86a0c,CARGA HKN,Network/Companies/SIN/05NTE/05CGOVCM/115/CARGA HKN,CARGA HKN,true,VCMN0171,true,1,1618442,_eff9366e-1b67-4a67-af50-2c62c0b2acb8,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOVCM CARGA HKN-LG,1618452,05CGOVCM CARGA HKN-LG,_30719151-8373-4a81-ad3f-4e13b941190a,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_ff1a8313-365b-47bb-9899-699e6f5a65ca,CARGA VHA,Network/Companies/SIN/05NTE/05CGOVCM/115/CARGA VHA,CARGA VHA,true,VCMN0271,true,2,1618447,_eff9366e-1b67-4a67-af50-2c62c0b2acb8,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOVCM CARGA VHA-LG,1618553,05CGOVCM CARGA VHA-LG,_869a19f5-8701-456d-9e8e-73d6eda15028,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_b3f8e2f4-7d3d-4571-8a9d-9c3349e44706,CARGA WRA,Network/Companies/SIN/05NTE/05CGOWRA/13.8/CARGA WRA,CARGA WRA,true,WRAN0141,true,1,1618689,_1475a034-f885-4e5d-937f-22592e116aa3,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOWRA  CARGA WRA-LG,1618700,05CGOWRA  CARGA WRA-LG,_59c37f3d-6da2-4ba6-9a1e-9d3965871e57,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_083b84ec-3eb8-42d2-9732-f9c49f5fca33,CARGA 115,Network/Companies/SIN/05NTE/05CUAAGE/115/CARGA 115,CARGA 115,true,AGEN0171,true,1,1618811,_f91f52e6-e949-4795-94ff-b05c412e32a2,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAAGE CARGA 115-LG,1618816,05CUAAGE CARGA 115-LG,_3603db18-b4b9-444f-8b8c-46780c76a22f,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_8f926e80-5d0b-456f-ab8d-18e951bdd6af,CARGA 115,Network/Companies/SIN/05NTE/05CUAALT/115/CARGA 115,CARGA 115,true,ALTN0171,true,1,1618928,_c34b1bdf-9cb4-4434-a5a7-04657d2e00ed,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAALT CARGA 115-LG,1618933,05CUAALT CARGA 115-LG,_cfba9de5-d902-465d-9c7a-937871be1ca9,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_707913f2-a19c-4614-a0ec-b513871216ae,CARGA 115,Network/Companies/SIN/05NTE/05CUAAUM/115/CARGA 115,CARGA 115,true,AUMN0171,true,1,1619816,_a969c4f8-2911-4ca7-8fc2-a25433d8b5cb,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAAUM CARGA 115-LG,1619821,05CUAAUM CARGA 115-LG,_cea9bc3f-e59e-439a-a817-eb1889564d58,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_1030dd3b-b03c-4aae-b592-bc08e8550375,CARGA 115,Network/Companies/SIN/05NTE/05CUABAF/115/CARGA 115,CARGA 115,true,BAFN0171,true,1,1620268,_50599aca-bbdf-4d75-8a5c-a28de0e940e6,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUABAF CARGA 115-LG,1620273,05CUABAF CARGA 115-LG,_770dd09f-f7a3-41b8-8f79-6172667d03e6,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_e63a030b-4bc4-488a-88c2-d2c630432d28,CARGA 115,Network/Companies/SIN/05NTE/05CUACCU/115/CARGA 115,CARGA 115,true,CCUN0171,true,1,1620999,_01023996-80b2-4ee1-aa5e-b4b17a49517c,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUACCU CARGA 115-LG,1621004,05CUACCU CARGA 115-LG,_39e7cea8-58fc-4eb8-bfed-c67cb0b0bfba,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_176a41c3-6567-43df-8de3-965489d11b8e,CARGA 115,Network/Companies/SIN/05NTE/05CUACOM/115/CARGA 115,CARGA 115,true,COMN0171,true,1,1621787,_e5042f99-b3f0-4446-85c9-f8382e4e6e26,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUACOM CARGA 115-LG,1621792,05CUACOM CARGA 115-LG,_a54c3e4b-9d2d-4760-9d64-1bb70775ede4,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_7a5ad57d-ecf2-4b7d-b0c4-568abb7a822e,CARGA 115,Network/Companies/SIN/05NTE/05CUACON/115/CARGA 115,CARGA 115,true,CONN0171,true,1,1621900,_4e64f83a-5d84-40be-a60d-7030eff6ceec,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUACON CARGA 115-LG,1621905,05CUACON CARGA 115-LG,_3081d8b0-3825-4bc8-b681-e94392634ccb,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_4637de4d-b8c0-4727-9d98-65a4f4ff3a52,CARGA 115,Network/Companies/SIN/05NTE/05CUACSG/115/CARGA 115,CARGA 115,true,CSGN0171,true,1,1622675,_62e4cc59-1b8f-42af-af22-f1687db03841,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUACSG CARGA 115-LG,1622680,05CUACSG CARGA 115-LG,_f95b892a-8f9f-47ce-9319-71e574d84cca,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_8ffa1aa4-6e5a-4ccb-b99b-88f2089a42a5,CARGA 115,Network/Companies/SIN/05NTE/05CUAFPD/115/CARGA 115,CARGA 115,true,FPDN0171,true,1,1623804,_9087e683-4d0b-4ded-987e-715a14dcd80a,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAFPD CARGA 115-LG,1623809,05CUAFPD CARGA 115-LG,_51ccef5d-5558-4333-8e41-fc81095db984,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_cc77daf1-efd4-4dd8-a3d0-144e8732520a,CARGA 115,Network/Companies/SIN/05NTE/05CUAFRD/115/CARGA 115,CARGA 115,true,FRDN0171,true,1,1623917,_97846fd9-08b5-43a4-bf9f-1888ef8410ea,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAFRD CARGA 115-LG,1623922,05CUAFRD CARGA 115-LG,_3b64b5fd-f984-46e4-a5b7-da304b8d999f,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_3478b36d-aaab-44f1-8320-1dc64a81a8e3,CARGA 115,Network/Companies/SIN/05NTE/05CUAGML/115/CARGA 115,CARGA 115,true,GMLN0171,true,1,1624176,_f0f475ce-b572-49a7-a9fc-94012a5712ec,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAGML CARGA 115-LG,1624181,05CUAGML CARGA 115-LG,_24d2cc3e-0ca9-47b9-b5c9-044fb49ceb34,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_aa32413a-bbe4-47cb-9e2a-a0d380e6a59f,CARGA 115,Network/Companies/SIN/05NTE/05CUAHNW/115/CARGA 115,CARGA 115,true,HNWN0171,true,1,1624741,_cac608b2-3cd7-4369-b4a6-fffde8a7c08a,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAHNW CARGA 115-LG,1624746,05CUAHNW CARGA 115-LG,_dffee6b3-8035-4c07-bdf2-5f25b7dcec83,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_23b6b355-31fe-4fd9-acbb-fa3ed31726b6,CARGA 115,Network/Companies/SIN/05NTE/05CUAISD/115/CARGA 115,CARGA 115,true,ISDN0171,true,1,1624854,_ba7ab5dc-7ecd-44ca-9b76-e212f8618274,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAISD CARGA 115-LG,1624859,05CUAISD CARGA 115-LG,_d796d2de-954a-4159-9af5-c5ef38486a2a,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_88ba5cdd-ef05-4538-9cd4-b6f75def2de5,CARGA 115,Network/Companies/SIN/05NTE/05CUAISP/115/CARGA 115,CARGA 115,true,ISPN0171,true,1,1624967,_5cbc40a0-8e4d-4f7b-baed-8f7763e20010,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAISP CARGA 115-LG,1624972,05CUAISP CARGA 115-LG,_4c76897d-bde8-4118-bf4c-9b96467dc3df,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_7f4cc040-8d61-42a3-abdc-80ba850b6867,CARGA 115,Network/Companies/SIN/05NTE/05CUAITC/115/CARGA 115,CARGA 115,true,ITCN0171,true,1,1625080,_9f366632-d3be-4df3-9a56-bd4f02d7acbe,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAITC CARGA 115-LG,1625085,05CUAITC CARGA 115-LG,_dea79c3d-7e6b-408a-a4a8-def874818d21,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_75f921e0-f151-41e5-b0ff-d37fbd9e38ad,CARGA 115,Network/Companies/SIN/05NTE/05CUAJAB/115/CARGA 115,CARGA 115,true,JABN0171,true,1,1625193,_74b11987-46d6-49a3-9074-cf715e31048f,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAJAB CARGA 115-LG,1625198,05CUAJAB CARGA 115-LG,_7732f1d3-1762-4697-be9f-dc9293e3a992,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_4955b6e9-f78f-42eb-8ae4-268502db0c65,CARGA 115,Network/Companies/SIN/05NTE/05CUALEO/115/CARGA 115,CARGA 115,true,LEON0171,true,1,1625306,_1fd51d1b-4959-4184-84af-40b41ea861bb,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUALEO CARGA 115-LG,1625311,05CUALEO CARGA 115-LG,_9a68a56d-edc5-4c71-8753-65ad55aaa22b,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_a202fdbc-d1f7-461a-b2c8-6c961633619a,CARGA 115,Network/Companies/SIN/05NTE/05CUAMDO/115/CARGA 115,CARGA 115,true,MDON0171,true,1,1626311,_6b29b49b-626c-40c9-b27b-2d04b52c990b,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMDO CARGA 115-LG,1626316,05CUAMDO CARGA 115-LG,_4d356986-7d69-43a7-8546-4b0a6d5e5aa1,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_40b677b3-1ddb-4172-85c9-d372c2092494,CARGA 115,Network/Companies/SIN/05NTE/05CUAMTR/115/CARGA 115,CARGA 115,true,MTRN0171,true,1,1626685,_9774ca3e-a05c-43bc-ad6a-c36e166ee625,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMTR CARGA 115-LG,1626690,05CUAMTR CARGA 115-LG,_9f76d6c0-4805-4eec-893d-1c6212f428d7,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_3125db73-4021-41fa-aa42-c9869adfe923,CARGA 115,Network/Companies/SIN/05NTE/05CUAPAL/115/CARGA 115,CARGA 115,true,PALN0171,true,1,1627651,_10b9746c-3318-4fdc-a006-3f252ee37310,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPAL CARGA 115-LG,1627656,05CUAPAL CARGA 115-LG,_cb337ff6-c19e-4ad3-8071-4f4c383d715f,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_add42c63-c6df-4184-9b28-8d8575e2738f,CARGA 115,Network/Companies/SIN/05NTE/05CUAPCH/115/CARGA 115,CARGA 115,true,PCHN0171,true,1,1627764,_92b70411-de1c-4bc3-896f-fdc1d4f0959a,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPCH CARGA 115-LG,1627769,05CUAPCH CARGA 115-LG,_53cd2009-1565-4f4e-b06c-25b702a32073,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_5ba40f5c-42c5-476b-be28-0a723619d0d0,CARGA 115,Network/Companies/SIN/05NTE/05CUAPPS/115/CARGA 115,CARGA 115,true,PPSN0171,true,1,1628366,_e5751f81-5e70-4d1b-bf5c-0a1ce7b5ce73,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPPS CARGA 115-LG,1628371,05CUAPPS CARGA 115-LG,_e48ecbc0-44b2-481a-b9fd-627e5a095e7f,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_bca54b38-d95f-4977-b7b3-f3dc3443eda9,CARGA 115,Network/Companies/SIN/05NTE/05CUAVIT/115/CARGA 115,CARGA 115,true,VITN0171,true,1,1629840,_9c9e1097-3f90-478e-8ce5-db54b2395049,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAVIT CARGA 115-LG,1629845,05CUAVIT CARGA 115-LG,_617f2824-ee3e-4f19-b45d-56779cd29123,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_41626efb-2b4b-4a2c-85c2-be906830f8e7,CARGA 115,Network/Companies/SIN/05NTE/05CUAVTL/115/CARGA 115,CARGA 115,true,VTLN0171,true,1,1629954,_89be6457-d296-4a39-8a50-94327c5682eb,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CUAVTL CARGA 115-LG,1629959,05CUAVTL CARGA 115-LG,_fe124acc-bc5f-4c78-bad2-f6d01290894a,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_4a8014d9-40a7-473d-9010-06d60c42e554,CARGA BAC,Network/Companies/SIN/05NTE/05DGOBAC/13.2/CARGA BAC,CARGA BAC,true,BACN0141,true,1,1630315,_7be4a11a-6bc4-4a53-8d22-ae0bee02f812,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOBAC CARGA BAC-LG,1630326,05DGOBAC CARGA BAC-LG,_946a4b98-7a98-4785-99d0-7ff624a1553c,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_afc19cfa-67a8-4c01-88b4-1755c1d50148,CARGA CDM,Network/Companies/SIN/05NTE/05DGOCDM/4.16/CARGA CDM,CARGA CDM,true,CDMN0121,true,1,1631018,_c52fd192-8a4b-4a28-84e9-535bb1ce2118,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCDM CARGA CDM-LG,1631035,05DGOCDM CARGA CDM-LG,_b92f59e9-d81e-4bc9-96c2-c36696bfe4a8,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_39634f75-45bd-48bc-8768-5c6981544433,CARGA CIE,Network/Companies/SIN/05NTE/05DGOCIE/13.8/CARGA CIE,CARGA CIE,true,CIEN0141,true,1,1631669,_c32ad9ea-2ebb-4a91-a370-a419af540df5,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCIE CARGA CIE-LG,1631686,05DGOCIE CARGA CIE-LG,_47490b6d-0e07-4a1c-9351-34942410cbf2,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_3a603c4c-089c-4d5d-936c-c6cc97ca089f,73950 CYP,Network/Companies/SIN/05NTE/05DGOCYP/115/73950 CYP,73950 CYP,true,CYPN0171,true,1,1632973,_8bcffb2b-d881-40db-b8e1-3523e73e8072,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCYP 73950 CYP-LG,1632978,05DGOCYP 73950 CYP-LG,_a438c8a1-536a-413c-94ec-bd154fdaddd3,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_56a73a59-30d7-497c-a92d-97ff5b1c1164,CARGA INW,Network/Companies/SIN/05NTE/05DGOINW/13.2/CARGA INW,CARGA INW,true,INWN0141,true,1,1634591,_34d124fb-d190-4245-a861-9c20878fe906,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCMI CARGA INW-LG,1634602,05DGOCMI CARGA INW-LG,_03527591-6191-4bf2-8b3b-04d47535c95d,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_e835f9b9-3d51-4527-a191-14622887d811,CARGA LCO,Network/Companies/SIN/05NTE/05DGOLCO/115/CARGA LCO,CARGA LCO,true,LCON0171,true,1,1634878,_672dfd63-4f5a-4175-9e97-7a7026b342cf,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOLCO CARGA LCO-LG,1634883,05DGOLCO CARGA LCO-LG,_6eaedee0-f02d-4f16-8eaa-bee82aeb8834,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_924a3c0f-beed-4c69-bc09-869390c1c874,CARGA LPA,Network/Companies/SIN/05NTE/05DGOLPA/13.2/CARGA LPA,CARGA LPA,true,LPAN0141,true,1,1635006,_eac24411-6ba8-4a4d-aedf-a93a977780cb,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOLPA CARGA LPA-LG,1635017,05DGOLPA CARGA LPA-LG,_2d468bb3-aa56-4b20-bdd7-4f21a9524ac9,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_5d5b8c3c-618a-4153-88f3-e9ece490c177,CARGA MDT,Network/Companies/SIN/05NTE/05DGOMDT/115/CARGA MDT,CARGA MDT,true,MDTN0171,true,1,1635228,_f023843e-3364-4378-a02b-8442203396c3,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOMDT CARGA MDT-LG,1635233,05DGOMDT CARGA MDT-LG,_fd7af393-0a90-4f20-a57f-669d25592964,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_ba75b840-7616-458f-924f-b9a4d6ef06ab,CARGA MRT,Network/Companies/SIN/05NTE/05DGOMRT/13.8/CARGA MRT,CARGA MRT,true,MRTN0141,true,1,1635502,_efeceab6-f359-4138-9e40-b72ccf3a2f6d,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOMRT CARGA MRT-LG,1635519,05DGOMRT CARGA MRT-LG,_83b7468f-7ddd-485b-b02f-21ba11fe33d8,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_82423fc8-8d51-4cfa-882b-cab9300b6cd4,CARGA MSS,Network/Companies/SIN/05NTE/05DGOMSS/34.5/CARGA MSS,CARGA MSS,true,MSSN0151,true,1,1635643,_31171d13-efd7-49e0-9a54-11617510eac4,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOMSS CARGA MSS-LG,1635654,05DGOMSS CARGA MSS-LG,_87810bb0-b6a6-41ef-8a2d-9a41aaf6f183,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_69d10b29-5aec-4b5d-92d7-fe68958eb4da,CARGA SAB,Network/Companies/SIN/05NTE/05DGOSAB/4.16/CARGA SAB,CARGA SAB,true,SABN0121,true,1,1636422,_c2e8a3cf-b76e-4aa9-86d7-0809d7d1ac5a,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOSAB CARGA SAB-LG,1636433,05DGOSAB CARGA SAB-LG,_326c42ff-b3a3-472e-846e-5918fb7c6844,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_2c40f96f-add0-4a94-8bae-d72fc3e5494e,CARGA 34.5,Network/Companies/SIN/05NTE/05DGOSOM/34.5/CARGA 34.5,CARGA 34.5,true,SOMN0151,true,1,1636720,_af34d257-7c9a-4d1a-b3f8-c9bf7919116c,NonConformLoad,Network/.Load Areas/SIN/05NTE/05DGOSOM CARGA 34.5-LG,1636731,05DGOSOM CARGA 34.5-LG,_eece4920-bc35-4a14-9283-56a805c713e4,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_253ef08f-324a-4d5d-9d8a-1d1cdc703a17,CARGA 115,Network/Companies/SIN/05NTE/05JRZALI/115/CARGA 115,CARGA 115,true,ALIN0171,true,1,1637789,_62dfc2c6-db42-462b-9a27-285e89d0d8e5,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZALI CARGA 115-LG,1637794,05JRZALI CARGA 115-LG,_960e7aa7-e8d0-4c3d-a8f4-0c55c9ff8405,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_2382076c-9b54-49c0-85c6-c1d6bba1aa6d,CARGA 115,Network/Companies/SIN/05NTE/05JRZBSM/115/CARGA 115,CARGA 115,true,BSMN0171,true,1,1638916,_23768aed-34a2-48d7-b29a-b3b60336cebd,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZBSM CARGA 115-LG,1638921,05JRZBSM CARGA 115-LG,_f35475f2-b27e-423d-bdaf-cd0d7fd66ae1,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_5a39e180-a914-4aba-bc2f-b4bd54e0c6e8,CARGA 115,Network/Companies/SIN/05NTE/05JRZCEJ/115/CARGA 115,CARGA 115,true,CEJN0171,true,1,1639322,_0fdbad76-a271-4253-bc32-7c70c61393b6,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZCEJ CARGA 115-LG,1639327,05JRZCEJ CARGA 115-LG,_77e74f2d-210e-4dcf-bdfb-e24de5f46e63,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_6ea8c2b4-ef88-4c8b-893b-d87e0a78dfe0,CARGA 115,Network/Companies/SIN/05NTE/05JRZCME/115/CARGA 115,CARGA 115,true,CMEN0171,true,1,1640579,_120ac86b-7811-463c-a98c-e6fa6964ce7f,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZCME CARGA 115-LG,1640584,05JRZCME CARGA 115-LG,_fd6a177b-8b20-4e91-a610-453489088a09,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_79bd975b-25ad-46cc-8a0a-22be90a7728d,CARGA 115,Network/Companies/SIN/05NTE/05JRZCMF/115/CARGA 115,CARGA 115,true,CMFN0171,true,1,1640712,_083111d4-da0f-4220-b229-5595088e5909,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZCMF CARGA 115-LG,1640717,05JRZCMF CARGA 115-LG,_385de26f-a47e-437f-ac58-d5602e0df815,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_1f61ef29-461c-481f-aee2-00e70932cf8a,CARGA 115,Network/Companies/SIN/05NTE/05JRZCMS/115/CARGA 115,CARGA 115,true,CMSN0171,true,1,1640847,_85b640cc-9f4b-4ee2-b0cd-7d3fbc615949,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZCMS CARGA 115-LG,1640852,05JRZCMS CARGA 115-LG,_91d7fb26-0510-451f-a8d3-7837c6b98e10,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_13220130-3864-48ae-a24a-d075e351920f,CARGA 115,Network/Companies/SIN/05NTE/05JRZDLP/115/CARGA 115,CARGA 115,true,DLPN0171,true,1,1642054,_0804734b-4b13-4e4a-9ee0-9e81eb8ec7d1,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZDLP CARGA 115-LG,1642059,05JRZDLP CARGA 115-LG,_c1021eed-c5b7-429a-abdc-2736bfedea38,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_c191071c-f08e-4e71-8822-90e13c85f18d,CARGA FLE,Network/Companies/SIN/05NTE/05JRZFLE/115/CARGA FLE,CARGA FLE,true,FLEN0171,true,1,1642331,_38f29a8b-cec0-48f3-94e2-58ed7849ef95,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZFLE CARGA FLE-LG,1642336,05JRZFLE CARGA FLE-LG,_34a2e7b1-c754-43c1-bf5f-77e48742c5ff,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_535e6b9c-954b-415a-9c62-0e9fdcdd46fd,CARGA 115,Network/Companies/SIN/05NTE/05JRZFXD/115/CARGA 115,CARGA 115,true,FXDN0171,true,1,1642748,_c930fbe9-9e6b-4236-a8c2-5541b8f84672,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZFXD CARGA 115-LG,1642753,05JRZFXD CARGA 115-LG,_b14b0e13-0a61-4a53-a17f-be62f491cdaa,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_bcc73d95-d9b1-4016-8683-b108de47f061,CARGA 115,Network/Companies/SIN/05NTE/05JRZINO/115/CARGA 115,CARGA 115,true,INON0171,true,1,1644399,_a68748e0-4ea9-4a8b-8be1-078c0e00380a,NonConformLoad,Network/.Load Areas/SIN/05NTE/05JRZINO CARGA 115-LG,1644404,05JRZINO CARGA 115-LG,_afc3fd8b-cd61-494a-ad14-cf6577c1717a,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
