ID,InternalId,Name,Parent,ObjectType,BaseVoltage_Path,BaseVoltage_InternalId,BaseVoltage_Name,ConductingEquipmentUsesABaseVoltage_BaseVoltage_ID,BaseVoltage_Parent,BaseVoltage_ObjectType
_613d9a06-5647-4e3f-b332-4a06905cf865,2065292,08CHTKAL-73040-08CHTSAM,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d8a790ff-20b8-47cb-9e68-125d3c4c0536,2065295,08CHTKAL-73850-08CHTSAD,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0fde3cf6-5103-4f4d-ad92-d40d1c2c0c41,2065298,08CHTLAC-73200-08CHTMHH,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4d1f306a-5011-4d95-b4d4-facc027c3f3f,2065301,08CHTLAC-73230-08CHTPYU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_20d6440d-a7ce-4155-8c21-987bf3ae1433,2065307,08CHTPMR-73170-08CHTSBY,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_367d11f8-880d-4dcc-b584-f3be76219604,2065310,08CHTXPU-73A80-08   XUL,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_400499f3-49ff-4c21-ab69-918153c048f3,2065313,08   AKD-73R50-08CNCAUC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bfa86b13-3a14-4996-a06e-6ad51d89a483,2065316,08CNCAUC-73R60-08   PCN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_01d62d47-1008-48e6-a171-a2f96bbc90e7,2065319,08CNCAVP-73790-08CNCCLC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e4e53f80-3ad6-4366-8475-34670a662352,2065322,08CNCBNI-73470-08   NIZ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a1aa75a3-94db-4387-a72e-51cb14b55aef,2065325,08CNCBNI-73970-08CNCCNC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27f86c84-02c5-4505-becb-5da7931649d5,2065328,08CNCBNP-73640-08CNCCNC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_100e29c4-e4f8-4df8-99c0-a0c0979173a5,2065331,08CNCBNP-73770-08CNCPKP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_19228289-f8d7-49fc-ad46-50e833b5bcce,2065334,08CNCCEK-73460-08CNCKHN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ae7941c4-e71c-4d3f-b366-662c5b1e66d8,2065337,08CNCCEK-73600-08CNCCNC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_29ad98e0-3ce2-4c04-9f65-dfd86ff85235,2065340,08CNCCEK-73610-08CNCPJU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5d5ff74a-b660-4551-bfe0-407d9254fd96,2065343,08CNCCLC-73790-08   PCN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4cef998f-eb4c-487d-8389-957372c8ca10,2065349,08CNCCNC-73650-08CNCKUK,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_922135ca-eb4d-43f1-b12f-a65bc025c71b,2065352,08CNCCNC-73800-08   NIZ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_48c690da-cede-48f9-bc10-c21fa9c78e43,2065355,08CNCHAA-73700-08   NIZ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_faf27715-41d6-4bf6-b025-4a50a6670d1e,2065358,08CNCHAA-73710-08CNCKAB,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9c5fc4f5-5fa7-4651-a091-2c6a4d003302,2065361,08CNCHBK-73730-08CNCPKP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7cd5fcdf-2a6a-4631-b07f-29a19ded307c,2065364,08CNCHBK-73740-08CNCNIH,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a346e56f-8c41-433a-a888-0c1faa882705,2065367,08CNCIBR-73910-08   MYK,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_056235e4-e3d5-46d6-97a7-f7640731a592,2065370,08CNCIBR-73920-08   RMY,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_eedcde47-7160-4daa-b99f-63aeeec88157,2065373,08CNCIXC-73C50-08CNCPMU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2c324575-7aea-49a5-8920-423da5fdbecb,2065376,08CNCKAB-73720-08CNCPKP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6ab9109d-a567-4b25-b346-529ccde5cac7,2065379,08CNCKHN-73T60-08   PPH,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ce7c797b-18f2-4da9-9228-d7a29b51c31c,2065382,08CNCKUK-73660-08CNCPJU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d1b3b6c8-ce20-4201-8482-44197e8a1d92,2065388,08CNCMPA-73930-08   RMY,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1a6335c7-6804-4574-92c8-d6c8ed4a1301,2065391,08   MYK-73900-08   PCN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d0445fa9-9f65-473f-8029-57ddc98a4c2f,2065394,08CNCNCT-73760-08CNCPKP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ec526833-c1f3-4b6d-99bc-4a332dac248d,2065397,08CNCPMO-73C20-08   NIZ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f78f023d-64fd-4d27-ad30-76debe9f0258,2065400,08CNCPMO-73R40-08   RMY,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7e57e1bc-c400-4e79-968d-c8b892908af9,2065403,08CNCPMU-73C30-08CNCPSA,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1b9e192b-a64a-4a40-94e4-56c98419fb06,2065406,08CNCTUM-73830-08   VAD,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9df6e83c-a332-4adc-8a55-4af3978dc9fd,2065412,08CNCXLC-73R30-08CNCZNE,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_89435769-50fb-438f-b40c-2baa5a8480a8,2065415,08YUCCMY-73300-08   MDA,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_89fd207d-34d4-49a3-97be-cfc8df7791f7,2065418,08YUCLEE-73060-08   TIC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_89b869c4-1248-4ccb-98d4-ac25b08b0949,2065421,08YUCSDM-73T70-08   SUC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_160380c9-8154-4479-843e-52f876b592e9,2065424,08YUCSDM-73T70-08   TXS,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a1c7949b-e9a3-4e50-b2fe-05737f45d675,2065427,08   BLM-93050-08   VAD,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_305f6426-70f9-49a2-b55d-fd0e5cf6b671,2065430,08   BLM-93060-08   NIZ,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_10fae02d-4de7-4532-9ad5-82f87ff320b1,2065433,08   CCP-93130-08   MDP,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7e88524c-1842-4830-8e5d-a059658f21e0,2065436,08   CCP-93140-08   MDP,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3c1b17eb-46fa-455b-85d6-e16ab1e3058d,2065439,08   CCP-93240-08   NTE,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7ef17571-47bf-43e2-854f-b3501f53ed66,2065442,08   CCP-93250-08   NTE,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_15d1d3b6-5a87-4729-9b68-8e3d43a5ccbb,2065445,08   ESA-93010-08   LRA,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ca8d2322-6aeb-4488-81d6-ab6c4a0ec79f,2065448,08   ESA-93100-08   XUL,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_969ca2d2-044d-4a09-8974-3a868c22616d,2065454,08   ESA-93220-08   SLC,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_24296810-d340-4816-a201-0f09a248a362,2065457,08   KNP-93030-08   TIC,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ef53f7db-e17e-4e98-a7c5-71fb41c17500,2065460,08   KNP-93080-08   VAD,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_355c8695-9eac-4e13-862c-0f3bbc1e7b74,2065463,08   KNP-93110-08   NTE,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_83d53c84-e37d-4416-b44e-0aeb67110d8d,2065466,08   KNP-93120-08   NTE,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8185a1b9-3f4c-4326-8764-b6cd599eb65b,2065469,08   KNP-93150-08   MDP,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3e5d9d7f-fa7f-439a-bd79-0980a3a7d147,2065472,08   KNP-93160-08   MDP,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4188c9e9-167e-46e1-9bda-773ae5ee4706,2065475,08   KNP-93230-08   TIC,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_99355467-55bc-4f23-b333-c2997922df97,2065478,08   LRA-93020-08   TIC,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_30d4c2b1-dbee-475d-9154-d2ffe3c47e03,2065481,08   NIZ-93040-08   RMY,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6e1ae39c-0940-4810-87bc-368b75a13817,2065484,08   NIZ-93070-08   VAD,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_218feefe-7bcc-4cd1-9961-d1ad2190fe75,2065487,08   NIZ-93170-08   RMY,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_294ebfc2-1975-47a7-91b8-4e7156af6cf3,2065490,08   PCN-93180-08   RMY,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2afca6c1-cbf8-428d-a388-3a2cfe44bdbd,2065493,08   PCN-93190-08   RMY,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_935a35c7-6148-423b-beed-f61f31506f67,2065496,08   TIC-93090-08   XUL,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7215fca5-0e8d-484b-bd2e-9650d4bb068b,2065499,08   SLC BD  230   s,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_65bec326-0a5e-48f6-9227-0ee0aae1801e,2065502,08   SLC BD  230   v,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d9c9ba98-39ff-4069-ad7f-aea00ab2a869,2065505,08   VAD B1  230b  C,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dc805cfc-4680-4e4e-98e3-a6a89e83d523,2065508,08   VAD B2  230b  D,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5c174f5-1f23-495d-b2e2-ee4ed23bf552,2065511,08   DZT-A3Q40-08   TIC,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_68b7d323-6802-40a2-857e-b99dea6c8a47,2065514,08   DZT-A3Q50-08   TIC,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc7f4403-cc78-46a9-bd49-0a80347ace65,2065517,08   DZT-A3Q60-08   RMY,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_93cbc3a8-87c0-463f-9977-db388936a20f,2065520,08   DZT-A3Q70-08   RMY,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_503ccf0e-94f3-4923-85b1-2a3ed43524a8,2065523,08   ESA-A3Q00-02   TSP,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7a68cb06-71d7-4b31-a966-64795b74919e,2065526,08   ESA-A3Q10-02   TSP,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c9ca4f2d-60fa-45d6-8552-a6353563e0e3,2065529,08   ESA-A3Q20-08   TIC,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3d9c0c58-aa0c-4c8b-a811-e534b88e0c64,2065532,08   ESA-A3Q30-08   TIC,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_37a20db0-c9cf-4ef6-b4f2-2a323a8c8705,2065550,08   ESI-53010-08   IGN,_3741a758-388d-4637-8323-cc7b8b2140d2,ACLineSegment,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
