"PowerTransformer:
ParentInternalId","PowerTransformer:
ParentId","PowerTransformer:
Parent","PowerTransformer:
ParentName","PowerTransformer:
InternalId","PowerTransformer:
ObjectId","PowerTransformer:
ID","PowerTransformer:
Name","PowerTransformer:
Description","PowerTransformer:
mRID","PowerTransformer:
NAFlag","PowerTransformer:
ODBName","PowerTransformer:
ShortID","PowerTransformer:
ObjectType"
601972,{29987b14-c0e5-4766-a4b2-41a005cd39be},_29987b14-c0e5-4766-a4b2-41a005cd39be,01   VAE,872592,{fab927e5-12c4-4fb7-a31c-f93a1db9ea04},_fab927e5-12c4-4fb7-a31c-f93a1db9ea04,01VAE T09 230\85,01   VAE  T-09 230/85,XF-01   VAE  T-09 230/85,true,97-T-09,09,PowerTransformer
601972,{29987b14-c0e5-4766-a4b2-41a005cd39be},_29987b14-c0e5-4766-a4b2-41a005cd39be,01   VAE,872598,{25fbaa4a-4588-4d3e-b02d-e8c45157d9d6},_25fbaa4a-4588-4d3e-b02d-e8c45157d9d6,01VAE T10 230\18,01   VAE  T-10 230/18,XF-01   VAE  T-10 230/18,true,95-T-10,10,PowerTransformer
601972,{29987b14-c0e5-4766-a4b2-41a005cd39be},_29987b14-c0e5-4766-a4b2-41a005cd39be,01   VAE,872603,{db6fdbbd-cfc0-4ccd-9720-77fe37eb8294},_db6fdbbd-cfc0-4ccd-9720-77fe37eb8294,01VAE T19 230\18,01   VAE  T-19 230/18,XF-01   VAE  T-19 230/18,true,95-T-19,19,PowerTransformer
601972,{29987b14-c0e5-4766-a4b2-41a005cd39be},_29987b14-c0e5-4766-a4b2-41a005cd39be,01   VAE,872608,{9c8b7185-b585-410a-bac8-de9a46eeb34f},_9c8b7185-b585-410a-bac8-de9a46eeb34f,01VAE T67 230,01   VAE  T-67 PRI 230,XF-01   VAE  T-67 PRI 230,true,91-T-67,67,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874626,{51b2a142-6edb-443b-8311-c41cfd2c0aff},_51b2a142-6edb-443b-8311-c41cfd2c0aff,01VAJ T01 230\85,01   VAJ  T-01 230/85,XF-01   VAJ  T-01 230/85,true,97-T-01,01,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874632,{790c3959-5298-497c-9d9e-a0fbc0ff74bc},_790c3959-5298-497c-9d9e-a0fbc0ff74bc,01VAJ T02 230\85,01   VAJ  T-02 230/85,XF-01   VAJ  T-02 230/85,true,97-T-02,02,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874638,{b5f5fede-a206-47ea-a56b-00dae057e296},_b5f5fede-a206-47ea-a56b-00dae057e296,01VAJ T03 230\85,01   VAJ  T-03 230/85,XF-01   VAJ  T-03 230/85,true,97-T-03,03,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874644,{43ddee1e-9c93-4e0b-8a00-b796b99d39f1},_43ddee1e-9c93-4e0b-8a00-b796b99d39f1,01VAJ T04 230\23,01   VAJ  T-04 230/23,XF-01   VAJ  T-04 230/23,true,95-T-04,04,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874650,{ad449db9-6cf5-4758-b03e-5424db0f624c},_ad449db9-6cf5-4758-b03e-5424db0f624c,01VAJ T05 230\23,01   VAJ  T-05 230/23,XF-01   VAJ  T-05 230/23,true,95-T-05,05,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874656,{e83b04a3-4d4e-4508-8736-39d85167fe46},_e83b04a3-4d4e-4508-8736-39d85167fe46,01VAJ T06 230\23,01   VAJ  T-06 230/23,XF-01   VAJ  T-06 230/23,true,95-T-06,06,PowerTransformer
601978,{85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec},_85a8ca5c-d9a7-4bde-a3ab-6b1a213973ec,01   VAJ,874662,{3767ef73-4b8b-4687-b7e9-f115509bd6a5},_3767ef73-4b8b-4687-b7e9-f115509bd6a5,01VAJ T10 23\13.8,01   VAJ  T-10  23/13.8,XF-01   VAJ  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601983,{34392c17-e2f6-49b7-9b98-a2c5705d295e},_34392c17-e2f6-49b7-9b98-a2c5705d295e,01   VDF,877015,{e097d0ac-9e22-4f4c-a6dd-0f2cdee36d8b},_e097d0ac-9e22-4f4c-a6dd-0f2cdee36d8b,01VDF T01 85\23,01   VDF  T-01  85/23,XF-01   VDF  T-01  85/23,true,75-T-01,01,PowerTransformer
601983,{34392c17-e2f6-49b7-9b98-a2c5705d295e},_34392c17-e2f6-49b7-9b98-a2c5705d295e,01   VDF,877021,{fc17d66b-4669-4295-a156-ef3e8fa48b20},_fc17d66b-4669-4295-a156-ef3e8fa48b20,01VDF T02 85\23,01   VDF  T-02  85/23,XF-01   VDF  T-02  85/23,true,75-T-02,02,PowerTransformer
601983,{34392c17-e2f6-49b7-9b98-a2c5705d295e},_34392c17-e2f6-49b7-9b98-a2c5705d295e,01   VDF,877027,{7425f551-b331-47b0-b3ed-c2bc67f9cf70},_7425f551-b331-47b0-b3ed-c2bc67f9cf70,01VDF T10 23\13.8,01   VDF  T-10  23/13.8,XF-01   VDF  T-10  23/13.8,true,54-T-10,10,PowerTransformer
601988,{8c510a4c-2601-44cd-9721-ac5674749593},_8c510a4c-2601-44cd-9721-ac5674749593,01   VDM,878064,{ab4c2055-7dbb-4797-9cce-ff00c2de2be7},_ab4c2055-7dbb-4797-9cce-ff00c2de2be7,01VDM T05 85\23,01   VDM  T-05  85/23,XF-01   VDM  T-05  85/23,true,75-T-05,05,PowerTransformer
601988,{8c510a4c-2601-44cd-9721-ac5674749593},_8c510a4c-2601-44cd-9721-ac5674749593,01   VDM,878070,{84c41a0d-4af3-4882-bb93-adc25c623660},_84c41a0d-4af3-4882-bb93-adc25c623660,01VDM T06 85\23,01   VDM  T-06  85/23,XF-01   VDM  T-06  85/23,true,75-T-06,06,PowerTransformer
601988,{8c510a4c-2601-44cd-9721-ac5674749593},_8c510a4c-2601-44cd-9721-ac5674749593,01   VDM,878076,{044e005f-c11b-4c9b-a9cf-468464ebdd1b},_044e005f-c11b-4c9b-a9cf-468464ebdd1b,01VDM T07 85\23,01   VDM  T-07  85/23,XF-01   VDM  T-07  85/23,true,75-T-07,07,PowerTransformer
601988,{8c510a4c-2601-44cd-9721-ac5674749593},_8c510a4c-2601-44cd-9721-ac5674749593,01   VDM,878082,{d9a4d8df-7201-439d-b947-d25195aee751},_d9a4d8df-7201-439d-b947-d25195aee751,01VDM T08 85\13.8,01   VDM  T-08  85/13.8,XF-01   VDM  T-08  85/13.8,true,74-T-08,08,PowerTransformer
601993,{b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96},_b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96,01   VER,878818,{ebd45e74-0a58-4b8c-847d-b3ac8b433d44},_ebd45e74-0a58-4b8c-847d-b3ac8b433d44,01VER T01 230\23,01   VER  T-01 230/23,XF-01   VER  T-01 230/23,true,95-T-01,01,PowerTransformer
601993,{b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96},_b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96,01   VER,878824,{2be6dc90-d338-4e71-9e0e-6912f91e730d},_2be6dc90-d338-4e71-9e0e-6912f91e730d,01VER T02 230\23,01   VER  T-02 230/23,XF-01   VER  T-02 230/23,true,95-T-02,02,PowerTransformer
601993,{b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96},_b9ed1a0a-9186-4ff6-a4aa-8d0d6d462d96,01   VER,878830,{21e27864-e954-4915-80bc-dbf3d569b07a},_21e27864-e954-4915-80bc-dbf3d569b07a,01VER T03 230\23,01   VER  T-03 230/23,XF-01   VER  T-03 230/23,true,95-T-03,03,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880297,{f0f3aea5-aa3a-4404-a95e-a53155b82b91},_f0f3aea5-aa3a-4404-a95e-a53155b82b91,01VIC T04 230\85,01   VIC  T-04 230/85,XF-01   VIC  T-04 230/85,true,97-T-04,04,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880303,{05021507-ae3f-4143-aa34-912a93459be9},_05021507-ae3f-4143-aa34-912a93459be9,01VIC T05 230\85,01   VIC  T-05 230/85,XF-01   VIC  T-05 230/85,true,97-T-05,05,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880309,{26cf11d0-50b4-425e-95ec-4e40db96a1ab},_26cf11d0-50b4-425e-95ec-4e40db96a1ab,01VIC T06 230\85,01   VIC  T-06 230/85,XF-01   VIC  T-06 230/85,true,97-T-06,06,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880315,{3f84fb0a-a9d8-4148-9664-0f5298cc73f0},_3f84fb0a-a9d8-4148-9664-0f5298cc73f0,01VIC T07 230\85,01   VIC  T-07 230/85,XF-01   VIC  T-07 230/85,true,97-T-07,07,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880321,{da5550c7-796a-4492-9b84-39304da0cef6},_da5550c7-796a-4492-9b84-39304da0cef6,01VIC T08 230\23,01   VIC  T-08 230/23,XF-01   VIC  T-08 230/23,true,95-T-08,08,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880327,{c14d53ce-b38c-4002-98df-1b91726a2e7f},_c14d53ce-b38c-4002-98df-1b91726a2e7f,01VIC T09 230\23,01   VIC  T-09 230/23,XF-01   VIC  T-09 230/23,true,95-T-09,09,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880333,{61129c23-9e99-4815-ad86-c6d89b3e6f6a},_61129c23-9e99-4815-ad86-c6d89b3e6f6a,01VIC T10 230\23,01   VIC  T-10 230/23,XF-01   VIC  T-10 230/23,true,95-T-10,10,PowerTransformer
602003,{c0c2d631-42fb-4603-8cdf-991c4e77cbd7},_c0c2d631-42fb-4603-8cdf-991c4e77cbd7,01   VIC,880339,{a654e12a-d583-4db0-9be3-5ec8c570ced6},_a654e12a-d583-4db0-9be3-5ec8c570ced6,01VIC T10 23\13.8,01   VIC  T-10  23/13.8,XF-01   VIC  T-10  23/13.8,true,54-T-10,10,PowerTransformer
602008,{22ee56ba-4397-47ad-a623-c28c1fb3f76f},_22ee56ba-4397-47ad-a623-c28c1fb3f76f,01   VIL,883189,{6c4fbb94-4d41-4000-b4a5-8fd7f84f228a},_6c4fbb94-4d41-4000-b4a5-8fd7f84f228a,01VIL T01 230\13.8,01   VIL  T-01 230/13.8,XF-01   VIL  T-01 230/13.8,true,94-T-01,01,PowerTransformer
602008,{22ee56ba-4397-47ad-a623-c28c1fb3f76f},_22ee56ba-4397-47ad-a623-c28c1fb3f76f,01   VIL,883194,{8c99e8f2-72a5-4217-bc39-c31d0b1e104e},_8c99e8f2-72a5-4217-bc39-c31d0b1e104e,01VIL T02 230\13.8,01   VIL  T-02 230/13.8,XF-01   VIL  T-02 230/13.8,true,94-T-02,02,PowerTransformer
602008,{22ee56ba-4397-47ad-a623-c28c1fb3f76f},_22ee56ba-4397-47ad-a623-c28c1fb3f76f,01   VIL,883199,{cb1cba16-b159-4444-afd0-7d2acae6dbea},_cb1cba16-b159-4444-afd0-7d2acae6dbea,01VIL T03 230\13.8,01   VIL  T-03 230/13.8,XF-01   VIL  T-03 230/13.8,true,94-T-03,03,PowerTransformer
602008,{22ee56ba-4397-47ad-a623-c28c1fb3f76f},_22ee56ba-4397-47ad-a623-c28c1fb3f76f,01   VIL,883204,{2998161a-334c-435f-aad8-68b219457b0d},_2998161a-334c-435f-aad8-68b219457b0d,01VIL T04 230\13.8,01   VIL  T-04 230/13.8,XF-01   VIL  T-04 230/13.8,true,94-T-04,04,PowerTransformer
602008,{22ee56ba-4397-47ad-a623-c28c1fb3f76f},_22ee56ba-4397-47ad-a623-c28c1fb3f76f,01   VIL,883209,{a972406d-3c68-4588-b7ea-7a49a8e4365f},_a972406d-3c68-4588-b7ea-7a49a8e4365f,01VIL AT05 230\115,01   VIL AT-05 230/115,XF-01   VIL AT-05 230/115,true,97-AT-05,05,PowerTransformer
602013,{f4d78464-0d7f-4693-b193-94f66b08a12e},_f4d78464-0d7f-4693-b193-94f66b08a12e,01   VIT,884141,{3f727f77-42b9-47e5-9fc7-9acf5f3352ad},_3f727f77-42b9-47e5-9fc7-9acf5f3352ad,01VIT T01 85\23,01   VIT  T-01  85/23,XF-01   VIT  T-01  85/23,true,75-T-01,01,PowerTransformer
602013,{f4d78464-0d7f-4693-b193-94f66b08a12e},_f4d78464-0d7f-4693-b193-94f66b08a12e,01   VIT,884147,{2656be9d-d6ae-4868-b7c7-9b11787026b8},_2656be9d-d6ae-4868-b7c7-9b11787026b8,01VIT T02 85\23,01   VIT  T-02  85/23,XF-01   VIT  T-02  85/23,true,75-T-02,02,PowerTransformer
602028,{72402b87-ce97-45f5-aaa8-0563512a0529},_72402b87-ce97-45f5-aaa8-0563512a0529,01   VMD,885001,{11470e51-d47d-4d93-bdad-9e36fcb227fe},_11470e51-d47d-4d93-bdad-9e36fcb227fe,01VMD T01 400\18,01   VMD  T-01 400/18,XF-01   VMD  T-01 400/18,true,A5-T-01,01,PowerTransformer
602028,{72402b87-ce97-45f5-aaa8-0563512a0529},_72402b87-ce97-45f5-aaa8-0563512a0529,01   VMD,885006,{d50457d5-7d43-4721-bfe1-b560ecc8f2d3},_d50457d5-7d43-4721-bfe1-b560ecc8f2d3,01VMD T02 400\18,01   VMD  T-02 400/18,XF-01   VMD  T-02 400/18,true,A5-T-02,02,PowerTransformer
602028,{72402b87-ce97-45f5-aaa8-0563512a0529},_72402b87-ce97-45f5-aaa8-0563512a0529,01   VMD,885011,{2aa535ef-4838-46c8-8ce6-827eb2607000},_2aa535ef-4838-46c8-8ce6-827eb2607000,01VMD T03 230\18,01   VMD  T-03 230/18,XF-01   VMD  T-03 230/18,true,95-T-03,03,PowerTransformer
602038,{780603ed-2a06-4fc1-a2c8-b371fc94020f},_780603ed-2a06-4fc1-a2c8-b371fc94020f,01   VRN,885741,{4659af8b-0db8-4d9a-84b9-ea69237eec69},_4659af8b-0db8-4d9a-84b9-ea69237eec69,01VRN T01 230\23,01   VRN  T-01 230/23,XF-01   VRN  T-01 230/23,true,95-T-01,01,PowerTransformer
602038,{780603ed-2a06-4fc1-a2c8-b371fc94020f},_780603ed-2a06-4fc1-a2c8-b371fc94020f,01   VRN,885747,{bed5be3b-ad29-429a-a51e-4b5ba006433d},_bed5be3b-ad29-429a-a51e-4b5ba006433d,01VRN T02 230\23,01   VRN  T-02 230/23,XF-01   VRN  T-02 230/23,true,95-T-02,02,PowerTransformer
602043,{b04aab85-42fa-4c8f-b5b3-1e57ed550e52},_b04aab85-42fa-4c8f-b5b3-1e57ed550e52,01   VTU,886460,{0cd6a03b-306b-4b58-b5f4-de58a996abf6},_0cd6a03b-306b-4b58-b5f4-de58a996abf6,01VTU T01 85\23,01   VTU  T-01  85/23,XF-01   VTU  T-01  85/23,true,75-T-01,01,PowerTransformer
602043,{b04aab85-42fa-4c8f-b5b3-1e57ed550e52},_b04aab85-42fa-4c8f-b5b3-1e57ed550e52,01   VTU,886466,{e680c29e-fa2b-4eac-9395-7b4edee643db},_e680c29e-fa2b-4eac-9395-7b4edee643db,01VTU T02 85\23,01   VTU  T-02  85/23,XF-01   VTU  T-02  85/23,true,75-T-02,02,PowerTransformer
602048,{81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec},_81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec,01   XAL,886831,{436443ff-cb0d-4ca0-9c9e-5159209fb925},_436443ff-cb0d-4ca0-9c9e-5159209fb925,01XAL T01 230\23,01   XAL  T-01 230/23,XF-01   XAL  T-01 230/23,true,95-T-01,01,PowerTransformer
602048,{81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec},_81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec,01   XAL,886837,{15e3538e-29cd-4cd7-9c57-35db0650b803},_15e3538e-29cd-4cd7-9c57-35db0650b803,01XAL T02 230\23,01   XAL  T-02 230/23,XF-01   XAL  T-02 230/23,true,95-T-02,02,PowerTransformer
602048,{81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec},_81e9e6f0-1e87-462f-b6b0-b5b1b18bc6ec,01   XAL,886843,{4412518a-18de-4627-9cc9-a9bc782fa97f},_4412518a-18de-4627-9cc9-a9bc782fa97f,01XAL T03 230\23,01   XAL  T-03 230/23,XF-01   XAL  T-03 230/23,true,95-T-03,03,PowerTransformer
602053,{1eb396a3-cf85-4b10-a2c9-d38f63e8388e},_1eb396a3-cf85-4b10-a2c9-d38f63e8388e,01   XOC,887334,{8fadbb6e-9965-4390-9806-e9ac5b15b748},_8fadbb6e-9965-4390-9806-e9ac5b15b748,01XOC T01 230\23,01   XOC  T-01 230/23,XF-01   XOC  T-01 230/23,true,95-T-01,01,PowerTransformer
602053,{1eb396a3-cf85-4b10-a2c9-d38f63e8388e},_1eb396a3-cf85-4b10-a2c9-d38f63e8388e,01   XOC,887340,{3fd5666f-4125-4e17-87a9-8cc84970ab40},_3fd5666f-4125-4e17-87a9-8cc84970ab40,01XOC T02 230\23,01   XOC  T-02 230/23,XF-01   XOC  T-02 230/23,true,95-T-02,02,PowerTransformer
602053,{1eb396a3-cf85-4b10-a2c9-d38f63e8388e},_1eb396a3-cf85-4b10-a2c9-d38f63e8388e,01   XOC,887346,{7323b07b-e2be-4a38-8875-b19f77b3ee90},_7323b07b-e2be-4a38-8875-b19f77b3ee90,01XOC T03 230\23,01   XOC  T-03 230/23,XF-01   XOC  T-03 230/23,true,95-T-03,03,PowerTransformer
602058,{aa985ff5-37c9-4ab5-bf6a-9a0b62c0b24c},_aa985ff5-37c9-4ab5-bf6a-9a0b62c0b24c,01   XOH,887787,{83ec25fe-2c47-4a26-b8c8-6787c971fd21},_83ec25fe-2c47-4a26-b8c8-6787c971fd21,01XOH T01 230\23,01   XOH  T-01 230/23,XF-01   XOH  T-01 230/23,true,95-T-01,01,PowerTransformer
602068,{83f56752-ebbe-4969-baac-11952e07f0b4},_83f56752-ebbe-4969-baac-11952e07f0b4,01   ZAM,888189,{893b4bbf-94d2-41e2-98f5-0cb36c694665},_893b4bbf-94d2-41e2-98f5-0cb36c694665,01ZAM T01 230\23,01   ZAM  T-01 230/23,XF-01   ZAM  T-01 230/23,true,95-T-01,01,PowerTransformer
602078,{699ffd90-e388-4f9f-a8c2-76334d09a2e1},_699ffd90-e388-4f9f-a8c2-76334d09a2e1,01   ZUM,888802,{bd469feb-ff4f-4a78-a7c8-76de2bbd561f},_bd469feb-ff4f-4a78-a7c8-76de2bbd561f,01ZUM T01 85\23,01   ZUM  T-01  85/23,XF-01   ZUM  T-01  85/23,true,75-T-01,01,PowerTransformer
602078,{699ffd90-e388-4f9f-a8c2-76334d09a2e1},_699ffd90-e388-4f9f-a8c2-76334d09a2e1,01   ZUM,888808,{18df62ed-3c4c-4000-9562-9dd3bfd5e312},_18df62ed-3c4c-4000-9562-9dd3bfd5e312,01ZUM T02 85\23,01   ZUM  T-02  85/23,XF-01   ZUM  T-02  85/23,true,75-T-02,02,PowerTransformer
602078,{699ffd90-e388-4f9f-a8c2-76334d09a2e1},_699ffd90-e388-4f9f-a8c2-76334d09a2e1,01   ZUM,888814,{d19c8e48-cd01-4ee4-9428-127681e4db54},_d19c8e48-cd01-4ee4-9428-127681e4db54,01ZUM T03 85\23,01   ZUM  T-03  85/23,XF-01   ZUM  T-03  85/23,true,75-T-03,03,PowerTransformer
602103,{69bb03de-7586-4654-b553-c2e6932622f7},_69bb03de-7586-4654-b553-c2e6932622f7,01TLCAIN,889467,{61664a5a-d221-4b05-82a7-9dac9fe43d15},_61664a5a-d221-4b05-82a7-9dac9fe43d15,01AIN T01 115\23,01TLCAIN  T-01 115/23,XF-01TLCAIN  T-01 115/23,true,75-T-01,01,PowerTransformer
602103,{69bb03de-7586-4654-b553-c2e6932622f7},_69bb03de-7586-4654-b553-c2e6932622f7,01TLCAIN,889472,{5e4bbfda-25c0-4be4-bffb-3396fa790782},_5e4bbfda-25c0-4be4-bffb-3396fa790782,01AIN T02 115\23,01TLCAIN  T-02 115/23,XF-01TLCAIN  T-02 115/23,false,75-T-02,02,PowerTransformer
602108,{6df7f70b-0d80-4d57-bd68-a0213414b1d8},_6df7f70b-0d80-4d57-bd68-a0213414b1d8,01TLCAMO,889715,{e5e9e290-c5d6-406b-90e6-eb31e8725c28},_e5e9e290-c5d6-406b-90e6-eb31e8725c28,01AMO T01 85\23,01TLCAMO  T-01  85/23,XF-01TLCAMO  T-01  85/23,true,75-T-01,01,PowerTransformer
602108,{6df7f70b-0d80-4d57-bd68-a0213414b1d8},_6df7f70b-0d80-4d57-bd68-a0213414b1d8,01TLCAMO,889721,{6eae77db-6352-40b9-95e1-4729b3abb2dc},_6eae77db-6352-40b9-95e1-4729b3abb2dc,01AMO T02 85\23,01TLCAMO  T-02  85/23,XF-01TLCAMO  T-02  85/23,true,75-T-02,02,PowerTransformer
602108,{6df7f70b-0d80-4d57-bd68-a0213414b1d8},_6df7f70b-0d80-4d57-bd68-a0213414b1d8,01TLCAMO,889727,{0d285a91-5582-413c-8e0b-4f90a8417c93},_0d285a91-5582-413c-8e0b-4f90a8417c93,01AMO T03 85\23,01TLCAMO  T-03  85/23,XF-01TLCAMO  T-03  85/23,true,75-T-03,03,PowerTransformer
602113,{b9a892cb-2ec0-425c-bcfc-4aea449bca12},_b9a892cb-2ec0-425c-bcfc-4aea449bca12,01TLCAMP,890247,{877d78fc-b10c-425a-a01e-bd54efc9d1e9},_877d78fc-b10c-425a-a01e-bd54efc9d1e9,01AMP T01 400\115,01TLCAMP  T-01 400/115,XF-01TLCAMP  T-01 400/115,true,A7-T-01,01,PowerTransformer
602118,{590bf0c4-0ed2-4160-b5a6-be99e51d3dc8},_590bf0c4-0ed2-4160-b5a6-be99e51d3dc8,01TLCANM,890411,{0827265b-9c48-49d6-b487-b4c4429a7d9b},_0827265b-9c48-49d6-b487-b4c4429a7d9b,01ANM T01 115\13.8,01TLCANM  T-01 115/13.8,XF-01TLCANM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
602118,{590bf0c4-0ed2-4160-b5a6-be99e51d3dc8},_590bf0c4-0ed2-4160-b5a6-be99e51d3dc8,01TLCANM,890416,{70a8ba77-f194-489d-ae57-f1dc1c882618},_70a8ba77-f194-489d-ae57-f1dc1c882618,01ANM T02 115\13.8,01TLCANM  T-02 115/13.8,XF-01TLCANM  T-02 115/13.8,true,74-T-02,02,PowerTransformer
602123,{923be908-89fe-48e7-84a7-c6f6b5d3349e},_923be908-89fe-48e7-84a7-c6f6b5d3349e,01TLCANU,890778,{b60bcb53-0877-4b33-be35-ba38da1c4d33},_b60bcb53-0877-4b33-be35-ba38da1c4d33,01ANU T01 115\13.8,01TLCANU  T-01 115/13.8,XF-01TLCANU  T-01 115/13.8,true,74-T-01,01,PowerTransformer
602123,{923be908-89fe-48e7-84a7-c6f6b5d3349e},_923be908-89fe-48e7-84a7-c6f6b5d3349e,01TLCANU,890783,{07135df8-704d-4096-8654-1086890f7da4},_07135df8-704d-4096-8654-1086890f7da4,01ANU AT02 115\69,01TLCANU AT-02 115/69,XF-01TLCANU AT-02 115/69,true,76-AT-02,02,PowerTransformer
602133,{ff28fafb-57d0-4498-a23e-2982b4e37b0f},_ff28fafb-57d0-4498-a23e-2982b4e37b0f,01TLCATG,891104,{ccd843fd-66b1-4f8d-850b-bb52d1502ea5},_ccd843fd-66b1-4f8d-850b-bb52d1502ea5,01ATG AT01 115\69,01TLCATG AT-01 115/69,XF-01TLCATG AT-01 115/69,true,76-AT-01,01,PowerTransformer
602138,{9eecbac1-3654-4128-8b76-7799861965c2},_9eecbac1-3654-4128-8b76-7799861965c2,01TLCATM,891374,{028ab42d-3b03-4d00-9cea-05f4c079d0e7},_028ab42d-3b03-4d00-9cea-05f4c079d0e7,01ATM T01 115\13.8,01TLCATM  T-01 115/13.8,XF-01TLCATM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
602138,{9eecbac1-3654-4128-8b76-7799861965c2},_9eecbac1-3654-4128-8b76-7799861965c2,01TLCATM,891379,{e565d48c-9d03-43e3-87f3-240492ec6457},_e565d48c-9d03-43e3-87f3-240492ec6457,01ATM T02 115\13.8,01TLCATM  T-02 115/13.8,XF-01TLCATM  T-02 115/13.8,true,74-T-02,02,PowerTransformer
602148,{f1796dbb-d5b9-44dd-b548-302477a102c0},_f1796dbb-d5b9-44dd-b548-302477a102c0,01TLCATU,891923,{488b90f0-3d11-4036-a21b-39f77123a09a},_488b90f0-3d11-4036-a21b-39f77123a09a,01ATU T01 115\13.8,01TLCATU  T-01 115/13.8,XF-01TLCATU  T-01 115/13.8,true,74-T-01,01,PowerTransformer
602148,{f1796dbb-d5b9-44dd-b548-302477a102c0},_f1796dbb-d5b9-44dd-b548-302477a102c0,01TLCATU,891928,{33309687-b757-4341-b020-b6f9be608205},_33309687-b757-4341-b020-b6f9be608205,01ATU T02 115\23,01TLCATU  T-02 115/23,XF-01TLCATU  T-02 115/23,true,75-T-02,02,PowerTransformer
602148,{f1796dbb-d5b9-44dd-b548-302477a102c0},_f1796dbb-d5b9-44dd-b548-302477a102c0,01TLCATU,891933,{e7b9dec1-e8fd-4a69-945f-b71fdc60a885},_e7b9dec1-e8fd-4a69-945f-b71fdc60a885,01ATU T03 115\23,01TLCATU  T-03 115/23,XF-01TLCATU  T-03 115/23,true,75-T-03,03,PowerTransformer
602153,{39d51714-1753-4c9e-9415-aa713b78c71e},_39d51714-1753-4c9e-9415-aa713b78c71e,01TLCAUO,892315,{949bbcc0-4535-4b20-a4b0-6e543e90e6cf},_949bbcc0-4535-4b20-a4b0-6e543e90e6cf,01AUO T01 115\23,01TLCAUO  T-01 115/23,XF-01TLCAUO  T-01 115/23,true,75-T-01,01,PowerTransformer
602158,{d7adb1a4-0f92-4f9f-9775-7a3d0549c7fd},_d7adb1a4-0f92-4f9f-9775-7a3d0549c7fd,01TLCAVA,892487,{afa7e44f-b8dd-42b5-9e8c-29c004fda651},_afa7e44f-b8dd-42b5-9e8c-29c004fda651,01AVA T01 115\13.8,01TLCAVA  T-01 115/13.8,XF-01TLCAVA  T-01 115/13.8,true,74-T-01,01,PowerTransformer
