"PowerTransformer:
ID","PowerTransformer:
transformerType","PowerTransformer:
InternalId","PowerTransformer:
Name","PowerTransformer:
Parent","PowerTransformer:
ObjectType"
_cbeda535-115f-4084-ac0f-57e0ee78fee1,voltageControl,1102655,02ERZ T01 115\34.5,_085b515f-b18c-4fff-b95d-eda80cfc75c5,PowerTransformer
_e3ef7d43-9bde-48cd-b307-063a4fce2c44,voltageControl,1102661,02ERZ T02 115\13.8,_085b515f-b18c-4fff-b95d-eda80cfc75c5,PowerTransformer
_8762b1d3-3b5a-44ad-8a3a-46d0d9603922,voltageControl,1102960,02EXE T01 115\34.5,_f817f9c2-86af-414e-a403-184b20e99c0d,PowerTransformer
_61924630-a997-4cf2-8763-0f8803822201,voltageControl,1103366,02FUE T01 115\13.8,_7d848cd1-f87e-45e5-a4cd-1c3fec3ce47e,PowerTransformer
_16200179-0853-43db-abcf-345b206859dc,voltageControl,1103372,02FUE T02 115\13.8,_7d848cd1-f87e-45e5-a4cd-1c3fec3ce47e,PowerTransformer
_5d4a6cca-58dc-4ddd-8e8d-a4c3049b3dd6,voltageControl,1103776,02GAN T01 115\13.8,_516612dd-fd06-48c7-8eee-6e27846a6096,PowerTransformer
_e105aad8-d3de-4f45-8088-597719f5c9a2,voltageControl,1103782,02GAN T02 115\13.8,_516612dd-fd06-48c7-8eee-6e27846a6096,PowerTransformer
_7a2a46dc-9832-4e13-b8d3-302b6bda892a,voltageControl,1104063,02GEP T01 115\13.8,_b8ba28f0-1087-4e77-a41d-2dc1460150d1,PowerTransformer
_5fbee8d8-1d94-4de6-a543-7c09811bf017,fix,1104207,02GIS T01 115\13.8,_afd1c037-339e-41b2-bd08-d54157c34138,PowerTransformer
_e9927f43-cd4f-45a1-bb84-b0f3d7d21bfc,voltageControl,1104425,02HJO T01 115\13.8,_ad1607be-cd39-4df1-be8f-1865ef88d814,PowerTransformer
_6656684f-1c10-4005-9ec2-5efae358c614,voltageControl,1104645,02HJP T02 115\13.8,_e08ed97a-140a-4143-b512-9571f6e21afd,PowerTransformer
_79220236-bf16-457c-be7e-b3cbb83f0e7f,voltageControl,1104879,02HUA T01 115\13.8,_354633c8-79fc-4662-9b11-00cdf83654e0,PowerTransformer
_d75b2fd9-4811-4900-ad46-3add0bbdb2b3,voltageControl,1105052,02HUJ T01 69\13.8,_0ba4d4ba-d89f-46cd-bd50-865eec27c42e,PowerTransformer
_40d847e6-e0d8-43c4-8d9b-76e425c602e6,voltageControl,1105294,02INT T01 115\34.5,_057b9e4a-35a5-43b3-8af0-f7159c32f2ad,PowerTransformer
_370c6547-8d1d-45a8-adaa-8eab02c09f00,voltageControl,1105300,02INT T02 115\34.5,_057b9e4a-35a5-43b3-8af0-f7159c32f2ad,PowerTransformer
_8e95acd8-b367-4770-82d8-cffb564d366a,fix,1105580,02ITU T01 115\13.8,_8751c342-d27b-4287-bce2-25eafa4ef3df,PowerTransformer
_b6842ddd-5c2c-4758-bcc7-785b162ab9f7,voltageControl,1105771,02IZD T01 115\13.8,_93979883-6773-4b18-9092-3a8ba585825a,PowerTransformer
_461a9f8c-49a8-40f1-adc9-fa8a0b7b1efc,voltageControl,1106027,02IZM T01 115\34.5,_0248f1a8-da94-4d4a-b98a-8c4bae9535fb,PowerTransformer
_e0e43902-ec29-412e-9a86-23485fa42fc8,voltageControl,1106033,02IZM T02 115\13.8,_0248f1a8-da94-4d4a-b98a-8c4bae9535fb,PowerTransformer
_b4e9c7c4-aa3b-413a-8b57-b1acd83bbc33,voltageControl,1106897,02LIB T01 115\13.8,_2b91e9d5-dc73-4d51-83da-48b7c8fa7e85,PowerTransformer
_0ee8ba20-daec-4a9e-9bf2-de09eae9fab4,voltageControl,1106903,02LIB T02 115\34.5,_2b91e9d5-dc73-4d51-83da-48b7c8fa7e85,PowerTransformer
_e6c51c3f-4ef1-411b-8558-95f79a0a3bf2,voltageControl,1107215,02LJU T01 115\13.8,_e670518b-f961-44db-bd00-a866d200384b,PowerTransformer
_f1f89119-e429-44b4-b2a9-7ff8b45cbb63,voltageControl,1107415,02LML T01 115\34.5,_6667bcf0-5460-41d9-ac0c-2411ce8d8633,PowerTransformer
_76c83887-9493-4f0d-96be-209398f12a61,voltageControl,1107718,02LPA T01 115\13.8,_979dbb54-2333-4bc7-a632-9811ef663195,PowerTransformer
_33b06067-8d7d-48e2-adac-8f330a83f343,voltageControl,1107913,02LRZ T01 115\34.5,_0af66e09-f2ca-44fe-9b1a-c2fd0bc1b625,PowerTransformer
_00f0adb3-85eb-46f4-a661-423c782eaf85,voltageControl,1108310,02MAR T01 115\13.8,_39bc5a93-b7dd-48cf-bc24-4b8711432059,PowerTransformer
_19562e74-f743-4933-809c-0e17be4b53b3,voltageControl,1108316,02MAR T02 115\34.5,_39bc5a93-b7dd-48cf-bc24-4b8711432059,PowerTransformer
_b9bb295d-9e8e-40f1-9a61-6db6565df030,voltageControl,1108678,02MEC T01 115\34.5,_a5a69349-a9f9-4080-a217-9ded85545182,PowerTransformer
_1332b909-59af-4b3b-9dc8-8e89c47e85f8,voltageControl,1108684,02MEC T02 115\13.8,_a5a69349-a9f9-4080-a217-9ded85545182,PowerTransformer
_2d7e1b24-9db8-465c-bffd-a9034afd80ec,voltageControl,1109159,02MOA T01 115\13.8,_b0fbaea9-7eec-433e-8650-9600e283579a,PowerTransformer
_a1e47ddf-90e1-4ad0-928c-dce647ae3691,voltageControl,1109165,02MOA T02 115\34.5,_b0fbaea9-7eec-433e-8650-9600e283579a,PowerTransformer
_8c768f3d-ef3d-4d24-9545-aaa7f1b7b4f9,voltageControl,1109480,02NCH T01 115\13.8,_13c9776c-02a7-4e7c-b5e6-f6efddec3d39,PowerTransformer
_b3f40318-615a-4bf4-be42-40c95f96dedf,fix,1109771,02NOR T01 115\34.5,_6b942254-e9a9-4fc6-85cc-3fdcb5839c5e,PowerTransformer
_068214e1-5b3d-458c-b286-670e1b7019a9,fix,1109776,02NOR T02 115\34.5,_6b942254-e9a9-4fc6-85cc-3fdcb5839c5e,PowerTransformer
_47ce6095-213e-4626-94e6-bb7b54008f17,fix,1109781,02NOR T03 115\13.8,_6b942254-e9a9-4fc6-85cc-3fdcb5839c5e,PowerTransformer
_3db955c1-5398-432d-a6eb-8f7513d8ddea,voltageControl,1110199,02ORT T01 115\13.8,_154c8c54-d468-40dc-ae3a-a059a39feee6,PowerTransformer
_d80f76ab-c66c-47c8-ab02-b1305547c777,voltageControl,1110205,02ORT T02 115\34.5,_154c8c54-d468-40dc-ae3a-a059a39feee6,PowerTransformer
_869fb157-4d1b-47b6-a5fa-cdb7ee7ffafa,fix,1110450,02OWC T01 115\13.8,_ccd9c9f2-4cfa-41a9-84d6-a6e63bad63eb,PowerTransformer
_5f0ad097-23e3-40b2-9d5c-e15633b20b12,voltageControl,1110671,02PDM T01 115\13.8,_3457b6e3-c4b9-4fd5-8b15-1b354fcae638,PowerTransformer
_d5c097cc-59dc-4c87-8bbb-7e018f33eba2,voltageControl,1111101,02PLB T01 115\13.8,_c8bbdfd0-f8bb-42cc-92ee-055e19b72c8c,PowerTransformer
_f900dd78-cad8-4a61-964c-c99550cf9ccf,voltageControl,1111430,02PNA T01 115\13.8,_2dfa9df1-0058-45c6-a19f-32fecc8f198b,PowerTransformer
_1c51538c-66ce-45d6-a75b-57dedc2656ed,voltageControl,1111784,02PON T01 115\13.8,_534c91f7-7aeb-4668-8b78-45e5fb638e4a,PowerTransformer
_d17c1ae6-2a67-4a67-aef2-d9b930807d13,voltageControl,1111790,02PON T02 115\13.8,_534c91f7-7aeb-4668-8b78-45e5fb638e4a,PowerTransformer
_b26e1bd5-9ce6-4332-998d-21bb80905bb2,voltageControl,1111796,02PON T03 115\34.5,_534c91f7-7aeb-4668-8b78-45e5fb638e4a,PowerTransformer
_046086dd-cdf4-4af1-a49e-9528ea54680e,fix,1112310,02POR T01 115\34.5,_98885a8b-cfea-4630-bfdf-fa8b7eba1e2e,PowerTransformer
_b3e1d0ce-ebf3-4aad-bd6b-774c3996b69b,voltageControl,1112533,02PPL T01 115\13.8,_8ab9f85d-bd1a-4228-a590-3a29164101fa,PowerTransformer
_dc1113de-a299-420b-8ee1-ff68aed0f0fc,voltageControl,1112539,02PPL T02 115\34.5,_8ab9f85d-bd1a-4228-a590-3a29164101fa,PowerTransformer
_2040d671-47c2-4502-bfd3-4dc00559ae5c,voltageControl,1112855,02PSF T01 115\34.5,_82093f58-c709-493e-a881-f5c1bdf224f2,PowerTransformer
_771f10e8-554b-41b0-993d-df600a3c00a8,voltageControl,1112861,02PSF T02 115\13.8,_82093f58-c709-493e-a881-f5c1bdf224f2,PowerTransformer
_d4f203d6-0b8c-48bb-8346-590d81ef532e,voltageControl,1113166,02RSN T01 115\13.8,_dc9897a6-0aae-467c-8786-be06463d8c92,PowerTransformer
_5f9ca539-7fc1-4520-8010-6c53d593ebf0,fix,1113444,02SMF T01 115\13.8,_4d50b9bd-182c-4db7-8c4a-1d88da49cfd5,PowerTransformer
_8c155517-b90f-4fb1-92d5-35d5e0c9067c,voltageControl,1113650,02SMG T01 115\34.5,_42a93c32-41c6-44b9-9be9-dfe6ad7efa79,PowerTransformer
_24cec19e-500c-45bc-ba75-d4ee785638ea,voltageControl,1113834,02SSM T01 115\13.8,_85b3083b-20b2-4b16-8d56-0c9bd35b867a,PowerTransformer
_fa137fec-8812-4d04-868f-e2f46eb14b9b,voltageControl,1114045,02STN T01 115\13.8,_6a6bec98-4bf2-4557-bc25-b64ff33ba9e4,PowerTransformer
_0a0a39ac-be13-4313-a529-fe1f2e643b32,fix,1114240,02TAD T01 115\13.8,_bc7f00ad-19f7-4138-b389-b1a49515c0ea,PowerTransformer
_29d19e0f-cc2a-44aa-b3fb-63fdc4300b3b,voltageControl,1114401,02TCX T01 115\13.8,_a88f2a75-14fa-4d45-99d2-7ad666f402eb,PowerTransformer
_76aaad05-e848-46b4-8536-fea5afd6c133,voltageControl,1114710,02THN T01 115\13.8,_420cb214-df3e-44db-bcf3-f962728438e6,PowerTransformer
_a28fabe2-4aa5-4591-abb5-1856fc29baa9,voltageControl,1114716,02THN T02 115\13.8,_420cb214-df3e-44db-bcf3-f962728438e6,PowerTransformer
_ffad2aaa-df98-418c-bc7e-86508e88cb5a,voltageControl,1114722,02THN T03 115\34.5,_420cb214-df3e-44db-bcf3-f962728438e6,PowerTransformer
_940b9a72-3bca-4846-a871-3d11c9de2090,voltageControl,1115120,02TIL T01 69\13.8,_8d3052ec-66a1-4e16-8118-210902052897,PowerTransformer
_bca2b454-7de4-4998-946b-a150ab18f0ab,voltageControl,1115437,02TLD T01 115\13.8,_85a56d92-63dd-480a-be5c-33bc4198faec,PowerTransformer
_dc3d21f9-883f-4bef-8541-5277597f6c2c,voltageControl,1115826,02TML T01 115\13.8,_8297ce20-7b99-4c82-8ad4-175d020f2238,PowerTransformer
_3382b235-f80b-4787-b608-6a7ef5cf285c,voltageControl,1115832,02TML T02 115\34.5,_8297ce20-7b99-4c82-8ad4-175d020f2238,PowerTransformer
_d091dcfb-3741-434e-93ab-42c795e87348,voltageControl,1116244,02TNZ T01 115\13.8,_f1979f74-5c15-4f5b-8c9c-443f6c4e62c7,PowerTransformer
_bd6900c1-f0de-49be-94d3-aaf8afebb23d,fix,1116444,02TPE T01 115\13.8,_efd8bf5a-b6b4-4786-8cac-30c6b31d54c3,PowerTransformer
_153a61e1-f7ed-4bd9-9830-1c0277665f6f,voltageControl,1116638,02TPI T01 115\13.8,_642387be-1a19-4a3d-a4fd-534b75286cc9,PowerTransformer
_81364ed4-6ec7-402c-9cd7-6acc750d2009,voltageControl,1116933,02TTP T01 115\13.8,_31c79fbf-bc31-4873-ad50-bcaa15ba050b,PowerTransformer
_d796493c-24cd-4c8f-aa71-ae97c1a3c754,voltageControl,1117197,02TXI T01 115\13.8,_0c87eab9-17d3-40e7-8ab9-2eeace6b5f37,PowerTransformer
_8ca7c09e-f8d9-451a-ba3b-1931d7545258,voltageControl,1117203,02TXI T02 115\34.5,_0c87eab9-17d3-40e7-8ab9-2eeace6b5f37,PowerTransformer
_89427e6d-264d-4477-966c-abc6fc6af2ad,voltageControl,1117650,02VSE T01 115\13.8,_77b3275a-13fb-4bef-a4e2-a0bd9f261200,PowerTransformer
_b9025a48-37a6-4a14-b16d-a58ccafb526c,voltageControl,1118082,02XIT T01 115\34.5,_c162e41e-bf27-495a-a5e5-2ded1fb45298,PowerTransformer
_dfebd770-5bd1-4331-a1fb-7369a947f0b5,voltageControl,1118088,02XIT T02 115\13.8,_c162e41e-bf27-495a-a5e5-2ded1fb45298,PowerTransformer
_0b201afc-2049-4e93-831d-4153bc6d742a,voltageControl,1118378,02YOL T01 115\13.8,_aa420b3b-417c-46af-90b6-1ffca12561b7,PowerTransformer
_39a38302-538d-4609-ab66-e8728f6e3912,voltageControl,1118683,02ZIP T01 115\13.8,_4fb34395-b384-42ad-8091-5d88d01939e8,PowerTransformer
_e4f54d3a-5953-4076-ac89-7d2ab934a31d,voltageControl,1118689,02ZIP T02 115\69,_4fb34395-b384-42ad-8091-5d88d01939e8,PowerTransformer
_6110c29d-35e4-4590-a092-5649eb877ae6,fix,1118854,02ZTP T01 115\13.8,_5be28887-6d2f-4c01-836c-cc075e7e1395,PowerTransformer
_44ed1d4e-61b7-471d-9d1f-2a7c95ffe1c7,fix,1119018,02AGF T01 69\13.8,_2e22bc00-4b31-4c82-b4ab-3b548178c4d1,PowerTransformer
_f7cc891b-959d-4530-b74b-1aa681ba8d3f,fix,1119160,02ARP T01 69\13.8,_0f699d11-aed4-47f4-a89d-4482d6edc1c8,PowerTransformer
_fd12f82e-783c-4f70-b6ab-eb1564ef0ada,voltageControl,1119357,02AXO T01 115\13.8,_e7be2737-af68-4a87-a151-4cdb8fc9e0bf,PowerTransformer
_c4298d35-7af8-45fb-8462-0c63fea3aa55,voltageControl,1119363,02AXO T02 115\13.8,_e7be2737-af68-4a87-a151-4cdb8fc9e0bf,PowerTransformer
_54b3d812-7e3a-4721-9341-f519ca9b0fbe,fix,1119441,02BRN T03 115\4.16,_503983f7-215c-4aee-a954-da802883e56c,PowerTransformer
_aa12dbb1-8166-4fc5-acf4-85c549cf3a2e,fix,1119446,02BRN T04 115\4.16,_503983f7-215c-4aee-a954-da802883e56c,PowerTransformer
_5e0fd74d-b310-48c0-8e59-73abf1ed3134,voltageControl,1119637,02BVI T01 115\13.8,_fd452aec-c980-443c-847e-edceaa86351a,PowerTransformer
_2b71a56a-f328-4de6-a805-19db89731d76,voltageControl,1119839,02CDO T01 115\13.8,_87e1d79c-bedc-42a5-a4b2-0772497f305c,PowerTransformer
_6a87bdc0-ebb6-4848-add3-0a19c498429c,fix,1120022,02CHI T01 115\13.8,_6be7351d-218d-4e08-a11e-6cf8a1eac197,PowerTransformer
_91267c21-31e4-4686-b695-945c60484554,voltageControl,1120299,02CZN T01 115\13.8,_a7c6f592-cccd-4ce3-bd6d-770b3d2efeb6,PowerTransformer
_22b9ce57-7cba-4108-9ae4-6c20bd7e8976,fix,1120484,02CZT T01 115\13.8,_73a2d323-8a8d-4a60-ac63-a86c67d8f9b1,PowerTransformer
_4bf73447-87a7-4fa2-bb90-7e2b547b1759,fix,1120720,02DIN T01 69\6.9,_af2e6792-046b-4bff-a2e2-18fef792e5a1,PowerTransformer
_2a4574ef-db15-4a01-9449-3f9bfe31a258,fix,1120725,02DIN T02 69\6.9,_af2e6792-046b-4bff-a2e2-18fef792e5a1,PowerTransformer
_da852bf6-0aad-4ba0-ae1a-dbe092ff9fdb,voltageControl,1120975,02ECT T01 115\6.6,_dd894b1d-af04-444d-93b7-d241a3cec9ef,PowerTransformer
_7b9f5ea3-0f8d-4902-9518-a985bb9d4363,voltageControl,1120981,02ECT T02 13.8\6.6,_dd894b1d-af04-444d-93b7-d241a3cec9ef,PowerTransformer
_70fbaa58-b61e-4dc8-90cd-86ca4814ea3a,voltageControl,1121303,02ESF T01 115\13.8,_2c130d5a-4be2-4f37-8c69-2f26a1dd0563,PowerTransformer
_e6e5f887-bc1b-4460-9ac8-8d6ec4ac720d,voltageControl,1121514,02ETD T01 115\13.8,_1a2f548b-29b0-4196-b57f-beb2f86e23fc,PowerTransformer
_9b95e7b1-c175-46f4-ae88-16e8f31c474e,voltageControl,1121520,02ETD T02 115\34.5,_1a2f548b-29b0-4196-b57f-beb2f86e23fc,PowerTransformer
_b8938ecf-31cb-4131-bc05-195b7541ef60,voltageControl,1121842,02GZD T01 115\13.8,_375557fe-6358-43be-893d-a5217375d395,PowerTransformer
_95f11aa3-ee79-4f27-9111-a57a31482945,fix,1122147,02HMS T03 115\4.16,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_4c55b8f8-2e1d-4777-81e2-e8ea7ea08465,fix,1122152,02HMS T06 115\4.16,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_af34077a-23d3-4b69-85fc-23e0b64a4a22,fix,1122157,02HMS T08 115\4.16,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_ad1252c2-eef3-4cdd-9d64-833736d9796a,voltageControl,1122162,02HMS T09 115\13.8,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_dc0c511d-57e5-4c62-a606-000c4d1be63c,voltageControl,1122168,02HMS T10 115\13.8,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_253d8b67-842e-413d-9aea-8855b86f2e1b,voltageControl,1122174,02HMS T11 115\13.8,_34020af2-e0de-4c9c-9158-2a02fa3663fb,PowerTransformer
_6b9cdabd-92f3-421e-b9ef-c6bd15040c3f,fix,1122372,02HMT T01 115\13.8,_f8b7189c-a442-4c62-9c84-6f6a8d01e2a4,PowerTransformer
_e3e705fe-33e5-4c70-b19e-b38eae1547f3,voltageControl,1122556,02HYN T01 115\13.8,_4c575717-7c11-469a-8458-7e015a56d3bf,PowerTransformer
_b63a7dd8-ca36-4200-9328-5bcf0087aff4,voltageControl,1122720,02IXH T01 115\13.8,_a5ddfdd2-687f-46c4-bd88-5a54afa2bee1,PowerTransformer
_4612c53f-4efd-4f02-b91b-093ea35ae211,voltageControl,1122929,02LBR T01 115\13.8,_02484050-8026-469b-8a0b-172ce8240c89,PowerTransformer
_c1411633-9c12-4da3-999e-2035e1c4c246,voltageControl,1123120,02LGP T01 115\13.8,_bc61ec73-998b-4e48-a3ec-725e436c082b,PowerTransformer
_a9c83678-e158-475a-b19c-e8f13d6c9647,voltageControl,1123507,02MDD T01 115\13.8,_49488624-5ecd-40fa-bdae-829760347e47,PowerTransformer
_f9cd5a05-8d81-4541-b5a3-ad7977a5c35f,voltageControl,1123513,02MDD T02 115\13.8,_49488624-5ecd-40fa-bdae-829760347e47,PowerTransformer
_b3a8cabb-5b50-4f98-9eec-26e658ebbb88,voltageControl,1123804,02MGS T01 115\13.8,_dead5531-1add-4a6e-b170-d5088a7c579d,PowerTransformer
_753ad25f-d441-4e44-9660-7492d7ac3f78,voltageControl,1123967,02MIS T01 69\6.6,_01675add-0c05-431f-a6c4-f26249bbdc04,PowerTransformer
_bae87249-3c94-4316-b764-3073a25d4ef1,voltageControl,1123973,02MIS T02 69\6.6,_01675add-0c05-431f-a6c4-f26249bbdc04,PowerTransformer
_4abd02f9-7fce-431c-b845-b95ee6341fa4,voltageControl,1123979,02MIS T03 69\6.6,_01675add-0c05-431f-a6c4-f26249bbdc04,PowerTransformer
_63a115d7-7c7e-44fc-bb2c-cf84d849fe45,voltageControl,1124182,02MSD T01 115\13.8,_d7d55705-e21f-44d7-840a-211560e31d1d,PowerTransformer
_a04469d7-6be0-487a-a421-48eaab02f802,voltageControl,1124370,02MTT T01 115\13.8,_be80d232-9202-4071-9376-f8af153e999d,PowerTransformer
_6755a00a-0d96-4147-bcc6-a65279f858c7,voltageControl,1124612,02PEE T01 115\13.8,_d53e9d47-5b19-4279-b77a-9ae5aeea5e40,PowerTransformer
_dd483b72-01e8-4b26-a14e-7df9b230292d,voltageControl,1124618,02PEE T02 115\34.5,_d53e9d47-5b19-4279-b77a-9ae5aeea5e40,PowerTransformer
_42c75048-3771-42a3-b272-f798b3e4c323,voltageControl,1124934,02PMM T01 115\13.8,_1d10dfcc-1d5a-4a1a-aa76-22185d6817ee,PowerTransformer
_ce69f82d-cd9f-4c4b-87ec-13a82e956c75,voltageControl,1125125,02PPD T01 115\13.8,_88b30591-1998-4c8e-87b4-345d152267d7,PowerTransformer
_225bee8a-28fc-4b36-bf74-cc027d2b9f8d,voltageControl,1125290,02PQS T03 115\23,_bf0062fd-06d7-49e5-95ed-5f6336f16d85,PowerTransformer
_906807fe-3e0d-431e-9f4c-334b28fe2398,voltageControl,1125296,02PQS T04 115\23,_bf0062fd-06d7-49e5-95ed-5f6336f16d85,PowerTransformer
_15303533-40db-44d2-84c9-a5f458e5a008,fix,1125457,02PRT T01 69\13.8,_da024b95-aaed-4e12-bc94-b61e946546bd,PowerTransformer
_9bdc9c56-b512-468d-bff9-bc0e023e4fd3,fix,1125462,02PRT T02 69\13.8,_da024b95-aaed-4e12-bc94-b61e946546bd,PowerTransformer
_b9772f39-6fa4-4c15-ab05-4937a909e67c,voltageControl,1125755,02RFD T01 115\13.8,_3ae50929-c27f-4d47-b51d-632d4b3ca2e0,PowerTransformer
_4d28684b-c5c4-4274-9ceb-66e36fa15a14,voltageControl,1125920,02SNS T01 115\13.8,_0b588a0b-8141-44e6-988c-31899f235a22,PowerTransformer
_49406477-dcc8-4989-add9-6365a94932eb,voltageControl,1126142,02TAJ T01 115\13.8,_95dd7531-8137-4e9a-977f-331d220e06dc,PowerTransformer
_195db8d5-5ea9-4a31-ab89-e81cece027ef,voltageControl,1126409,02THD T01 115\13.8,_389e82e5-be4e-472f-901f-054ca6fa293e,PowerTransformer
_2910e8c0-e535-4bc2-be97-63c27fde5c85,voltageControl,1126626,02TLY T01 115\13.8,_4af051ee-fc19-4c11-82e1-f607012885fa,PowerTransformer
_781db43e-13db-47aa-af15-16b7f0ca8a0d,voltageControl,1126843,02TPY T01 115\13.8,_c88d3fcf-af5c-4b54-af20-3393f979af7f,PowerTransformer
_e0af5abb-c85c-4ad5-a819-a1138c425925,voltageControl,1127008,02TTG T01 115\13.8,_f8bc40aa-4504-4da7-a6bf-ef76895e1461,PowerTransformer
_30a2e664-f2f1-41d1-8f27-e21b43b07cec,voltageControl,1127224,02TUD T01 115\13.8,_1d1de8b0-5249-4113-9b5f-c857e69e15a9,PowerTransformer
_93692bca-5bbd-4043-a2be-cc759865c31c,voltageControl,1127230,02TUD T02 115\34.5,_1d1de8b0-5249-4113-9b5f-c857e69e15a9,PowerTransformer
_0d70eaf4-fc5c-4704-ac6a-a29ce1da938b,voltageControl,1127530,02TZD T01 115\13.8,_cae8109c-978a-4c03-b674-775505452d2b,PowerTransformer
_3efa69aa-a5bc-432a-b724-aa20e0ba0025,voltageControl,1127852,02TZT T02 115\13.8,_90b278d0-004c-404f-85b6-23490e59540d,PowerTransformer
_aa37370e-b692-4437-a66a-fbd8e54a2be6,voltageControl,1127858,02TZT T03 115\13.8,_90b278d0-004c-404f-85b6-23490e59540d,PowerTransformer
_39d4ed1f-48a3-4818-8738-50202a728f02,voltageControl,1127864,02TZT AT01 115\69,_90b278d0-004c-404f-85b6-23490e59540d,PowerTransformer
_27d61725-69a8-4a99-b5bc-164cfaa48724,voltageControl,1128165,02VDA T01 115\13.8,_24e59c8e-c8ef-4ec1-be02-b112896c541f,PowerTransformer
_8ee6e063-b069-44e4-8c2d-db6e03e683b5,voltageControl,1128346,02VGS T01 115\13.8,_9cef1bff-abd3-4d76-9367-0daf87ff2e1d,PowerTransformer
_c5c69b70-222a-44e6-a95f-16ba03952c03,fix,1128608,02XIP T01 85\13.8,_ad92ea4b-babb-4b9c-b4c9-12d331cd1b5a,PowerTransformer
_77262286-20ab-4801-b7ce-9dc185f6feaf,fix,1128613,02XIP T02 85\23,_ad92ea4b-babb-4b9c-b4c9-12d331cd1b5a,PowerTransformer
_89d0150e-720a-42cc-9baf-ef1157427750,fix,1128618,02XIP T03 85\23,_ad92ea4b-babb-4b9c-b4c9-12d331cd1b5a,PowerTransformer
_4511d36a-b96d-4967-af4e-0f1d853dae33,voltageControl,1129048,02ZXP T01 115\13.8,_713cb707-ab76-4693-b35e-732a04a0d1ad,PowerTransformer
_d5912d09-8529-4a9d-972d-d25c0772441f,voltageControl,1129054,02ZXP T02 115\13.8,_713cb707-ab76-4693-b35e-732a04a0d1ad,PowerTransformer
_e3d6d020-5ef7-4ea5-a2eb-b62f358cc92c,voltageControl,1129349,02AAA T01 115\13.8,_acf6aa5e-bb9c-4575-b184-ae872845579e,PowerTransformer
_e371a463-9419-4286-ad60-a7c1631ee921,voltageControl,1129622,02ARR T01 115\13.8,_b49fe0f4-8554-43d8-903f-b4afc3e5dd69,PowerTransformer
_22454132-7f90-466f-b87a-80149c3de46b,voltageControl,1129628,02ARR T02 115\13.8,_b49fe0f4-8554-43d8-903f-b4afc3e5dd69,PowerTransformer
_14255043-3960-4138-9de7-f901f685fd03,voltageControl,1129954,02AYA T01 115\13.8,_2ead8d4d-8a29-4fd3-a715-5f3202bb9d33,PowerTransformer
_1fe48c52-d9fb-4517-abe0-61df338b682c,voltageControl,1129960,02AYA T02 115\13.8,_2ead8d4d-8a29-4fd3-a715-5f3202bb9d33,PowerTransformer
_fd55b6fa-d2b1-4b3e-985d-79d0038db370,voltageControl,1130239,02BCH T01 115\13.8,_ee05bc79-7c0b-4637-b67b-647be0766107,PowerTransformer
_df64da05-466c-4a2f-81f5-de5b7d1c37a8,voltageControl,1130412,02BDD T01 115\13.8,_de6ab833-3f76-4599-b30b-19e77b9977a8,PowerTransformer
_be5dfba2-ce83-46f7-83fd-e7324ae85ba1,voltageControl,1130652,02BDZ T04 115\13.8,_037f0202-fe56-4ab3-a8ca-b47f6e09770f,PowerTransformer
_f52dbf31-cb59-4df9-9c1a-9957c5d74cbe,voltageControl,1130926,02CAO T01 115\13.8,_4eef8789-491c-416b-9e9f-a1dbaf67fb1f,PowerTransformer
_0d153c5b-1904-4089-8286-6f0f14fce4d6,voltageControl,1130932,02CAO T02 115\13.8,_4eef8789-491c-416b-9e9f-a1dbaf67fb1f,PowerTransformer
_88757c17-1571-4db3-be7f-25bf2ef81cff,voltageControl,1131236,02CAX T01 115\13.8,_12bff924-13d5-45df-99d2-bf00e469dab1,PowerTransformer
_ccde9ba6-13e9-4b97-859e-760742f0533b,voltageControl,1131441,02CCL T02 69\6.6,_8382bd14-171e-4dc9-85fb-2151d53b6d7d,PowerTransformer
_ae35a67c-7c8c-43f5-8862-7d170c32de33,voltageControl,1131447,02CCL T03 69\6.6,_8382bd14-171e-4dc9-85fb-2151d53b6d7d,PowerTransformer
_b5480c53-783b-4dc9-92a0-8a39ff0e6862,voltageControl,1131453,02CCL T04 69\6.6,_8382bd14-171e-4dc9-85fb-2151d53b6d7d,PowerTransformer
_d59d3c0d-2d21-4320-824b-7d46d3f57efb,voltageControl,1131459,02CCL T06 69\13.8,_8382bd14-171e-4dc9-85fb-2151d53b6d7d,PowerTransformer
_ebb97bc4-5b19-4ae6-b19a-c91b8ad030d2,voltageControl,1131843,02CDD T02 115\13.8,_75d81333-ab00-4e0d-a856-6eadca71d3a0,PowerTransformer
_98c2790d-ccb7-476f-8986-fa33601d73ed,voltageControl,1131849,02CDD AT01 230\115,_75d81333-ab00-4e0d-a856-6eadca71d3a0,PowerTransformer
_76e21191-fdf9-498d-b7eb-fc051127d365,voltageControl,1132192,02CDN T01 115\34.5,_da8acf22-eac4-4473-893a-2a7f4adb2ff7,PowerTransformer
