"RatioVariation:
InternalId","RatioVariation:
ID","RatioVariation:
Name","RatioVariation:
TapPosition","RatioVariation:
Parent","RatioVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","RatioVariation:
RatioVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
42102127,_FD2C0D2F-745B-49A6-BB06-B66AB3432D85,RatioVar_1,1,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102128,_ECF6E6EC-92EF-4136-88E1-E45E37D6B335,RatioVar_2,2,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102129,_3F701A31-2B31-40DC-BD9F-5EA7C48A18AB,RatioVar_3,3,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102130,_D64D547E-4FD3-460E-9DB1-5E91CAE17AC4,RatioVar_4,4,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102131,_583E4F1A-72DD-456F-814A-3AA2461FA0DA,RatioVar_5,5,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102132,_B82B3F7E-EEBB-4F6D-8D8F-F6F2405454C8,RatioVar_6,6,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102133,_E001CFCE-D2BF-4173-BCA0-5A1A868553DC,RatioVar_7,7,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102134,_8C49E6EF-9F77-4B48-A03B-D7FB6BE3CA97,RatioVar_8,8,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102135,_A4F28ACA-C940-4990-BA88-2801A96EFFD1,RatioVar_9,9,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102136,_67EA0F82-0245-4CD9-9A89-C62AA7C89CF8,RatioVar_10,10,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102137,_3D9BE260-B5FB-4A0F-A0FE-49E5B34FE88E,RatioVar_11,11,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102138,_921A74EE-DBD2-4011-8D2E-486C5F2C8FFB,RatioVar_12,12,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102139,_B0FCED75-F613-4362-86D0-930B56CFF121,RatioVar_13,13,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102140,_56D4FCB8-BBE6-453D-878E-9FE7386D0ECE,RatioVar_14,14,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102141,_487BD44E-8314-43F8-8709-9B23483576C1,RatioVar_15,15,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102142,_D8D2ADB4-203C-404E-AC88-D5058E388697,RatioVar_16,16,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102143,_A2073560-5361-47A6-BFB0-34D6BDCE2139,RatioVar_17,17,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102144,_733F25B8-30D9-4E44-A646-B0D2D360AFC5,RatioVar_18,18,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102145,_D39C5F01-EC2E-45B7-819D-EA7003C12B26,RatioVar_19,19,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102146,_381F4758-C5BF-4AEE-9961-7EAD146E83CF,RatioVar_20,20,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102147,_CF10D863-A1A4-4AEC-B8EA-85325C821B01,RatioVar_21,21,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102148,_A00F5116-65F4-4153-9BD3-4FB5A7708794,RatioVar_22,22,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102149,_1A3015CA-5CE6-401D-A50F-F1BDAC256DD0,RatioVar_23,23,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102150,_01E7BCC0-8732-4D23-AD72-CFC8A42C86F6,RatioVar_24,24,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102151,_8E26D562-28FF-4D7D-8ACA-D6943CC60089,RatioVar_25,25,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102152,_CC1DC526-3D0E-45CB-B300-20D738F53450,RatioVar_26,26,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102153,_4E46C6AE-D4B1-43CC-830D-95EDEC3F728B,RatioVar_27,27,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102154,_C1BE9CE3-83D3-49A1-9FE0-2FC35259EF4B,RatioVar_28,28,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102155,_A23F64FF-906B-42B1-B5CD-F2817CEDA0CB,RatioVar_29,29,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102156,_7B386D33-F156-4B0F-B1A3-38F7839E82D6,RatioVar_30,30,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102157,_C76C9C57-8E36-4AF4-87EF-833EEA466C77,RatioVar_31,31,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102158,_AF1CF16B-9B80-4552-98C6-97C540317257,RatioVar_32,32,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102159,_219632B6-6D29-4773-93EC-551B12EB3C9C,RatioVar_33,33,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,RatioVariation,1446231,High Tap,_7d981dc3-9a97-4e29-bd9e-3b4d3048fc3b,_95d74694-b5ab-4dc0-b10d-d8e97b2b3681,TapChanger
42102171,_2DD63871-06C6-444A-B088-A70A23D78C05,RatioVar_1,1,_bd0c83be-fc90-472e-841e-5fc249d11479,RatioVariation,1444549,High Tap,_bd0c83be-fc90-472e-841e-5fc249d11479,_11af1eb2-bb83-49b6-879d-c9b16937931e,TapChanger
42102172,_F169E403-6892-4C67-B585-501E35D0AF68,RatioVar_2,2,_bd0c83be-fc90-472e-841e-5fc249d11479,RatioVariation,1444549,High Tap,_bd0c83be-fc90-472e-841e-5fc249d11479,_11af1eb2-bb83-49b6-879d-c9b16937931e,TapChanger
42102173,_9508C6B6-B55E-453D-930B-6A02C9AE768B,RatioVar_3,3,_bd0c83be-fc90-472e-841e-5fc249d11479,RatioVariation,1444549,High Tap,_bd0c83be-fc90-472e-841e-5fc249d11479,_11af1eb2-bb83-49b6-879d-c9b16937931e,TapChanger
42102174,_6BE8B0B3-58B0-4E60-8591-15BFAA2ED4D8,RatioVar_4,4,_bd0c83be-fc90-472e-841e-5fc249d11479,RatioVariation,1444549,High Tap,_bd0c83be-fc90-472e-841e-5fc249d11479,_11af1eb2-bb83-49b6-879d-c9b16937931e,TapChanger
42102175,_36A888B1-2F33-4B85-A37C-53AD4423A4C8,RatioVar_5,5,_bd0c83be-fc90-472e-841e-5fc249d11479,RatioVariation,1444549,High Tap,_bd0c83be-fc90-472e-841e-5fc249d11479,_11af1eb2-bb83-49b6-879d-c9b16937931e,TapChanger
42102209,_78901B5E-E5AD-48A2-A59E-3567E452C208,RatioVar_1,1,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102210,_2C452499-8A31-4427-BD77-35452B745FB9,RatioVar_2,2,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102211,_4DD315C8-11CF-4969-BADE-EC31B1D0B9A5,RatioVar_3,3,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102212,_59875DC3-0E43-48DE-8731-07490792977F,RatioVar_4,4,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102213,_1F017EE2-991D-4187-92C2-426B1E8B5A79,RatioVar_5,5,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102214,_FBDB47EF-DA98-4D3B-B5EB-EDEB57968695,RatioVar_6,6,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102215,_D98F70DF-050D-40ED-95BC-25E82AF24506,RatioVar_7,7,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102216,_2EB908EB-7746-40D4-802F-6F8119FA5B17,RatioVar_8,8,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102217,_EE35B785-814D-4EB7-8005-F08FA5F818F5,RatioVar_9,9,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102218,_57E3F563-F402-4A58-AA2D-1D91244E5A3B,RatioVar_10,10,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102219,_6ACBF795-FACF-4C10-B0BC-6E6DD992B5A0,RatioVar_11,11,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102220,_7C1D640E-D7F9-4A93-8941-9BC7E59D9E3E,RatioVar_12,12,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102221,_A845927D-CDBC-475E-AEB8-60835E32404A,RatioVar_13,13,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102222,_6631456C-F53E-42DA-8900-92811563DD9B,RatioVar_14,14,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102223,_33BE03AB-832B-4AE5-AD6B-3B3A970CE746,RatioVar_15,15,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102224,_BC2F3FFB-FE5C-4387-A558-07664082F37A,RatioVar_16,16,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102225,_1E229E0C-541A-463C-BE5B-DC0D1CF1FD98,RatioVar_17,17,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102226,_F7A8B326-C56A-4438-9B2F-840F36862830,RatioVar_18,18,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102227,_95F59F20-78B4-41A6-AF91-80F9E4951221,RatioVar_19,19,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102228,_CFDDB9C7-16F3-4F3B-8DE4-2F021899D141,RatioVar_20,20,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102229,_C442BB3D-9DBD-45A3-8D76-79D8619AFFC1,RatioVar_21,21,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102230,_95AABFF5-75FC-40AF-8B7B-1799233D1C1A,RatioVar_22,22,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102231,_29F9A619-BB34-44B8-AF4F-B3090E4589D7,RatioVar_23,23,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102232,_7F39A882-A2C1-42F1-BC24-E3219D92512C,RatioVar_24,24,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102233,_147417CF-535C-4D9E-865D-94D859235F9A,RatioVar_25,25,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102234,_89D52AAE-4487-4A2D-96EA-736119AEE63F,RatioVar_26,26,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102235,_ABDFB6DB-7004-443D-B31E-BC47D6E0234A,RatioVar_27,27,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102236,_414C9C45-E492-49C6-B212-B06231075FF0,RatioVar_28,28,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102237,_3CA5C695-5973-4395-87DF-4CFFF884DF1E,RatioVar_29,29,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102238,_4613DC04-FC4F-4BBB-8B78-5C37A9AD2A5C,RatioVar_30,30,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102239,_59FCE3CA-90BE-4A92-B92B-F4DFD98216D9,RatioVar_31,31,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102240,_F2D73E00-601D-431E-AECA-E42F03472166,RatioVar_32,32,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102241,_9E461560-54D2-4441-816E-88D09EDF0296,RatioVar_33,33,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,RatioVariation,1444566,High Tap,_4f4bdc6d-1c9d-4458-9524-7699c6a96d44,_178ccf69-2c05-430b-9858-fe569300d335,TapChanger
42102253,_E697B99B-BD42-4F6F-A69A-874654ACE395,RatioVar_1,1,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,RatioVariation,1394364,High Tap,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,_636e3f76-692b-435c-b347-33514b0607ba,TapChanger
42102254,_A49D41BD-E834-4764-AE0C-C909E17EDDF9,RatioVar_2,2,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,RatioVariation,1394364,High Tap,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,_636e3f76-692b-435c-b347-33514b0607ba,TapChanger
42102255,_207F0298-1754-439F-B8E1-843873257271,RatioVar_3,3,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,RatioVariation,1394364,High Tap,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,_636e3f76-692b-435c-b347-33514b0607ba,TapChanger
42102256,_9DD112D7-F26A-4ED2-B050-BA2CD48E613B,RatioVar_4,4,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,RatioVariation,1394364,High Tap,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,_636e3f76-692b-435c-b347-33514b0607ba,TapChanger
42102257,_D1EF5257-8B06-45A2-B2DC-BE386289C0C0,RatioVar_5,5,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,RatioVariation,1394364,High Tap,_867d9de7-fc34-48e6-b4d2-529f5137ee0e,_636e3f76-692b-435c-b347-33514b0607ba,TapChanger
45259067,_476B2BD2-6FB1-4A70-B8D8-486EE211388B,RatioVar_1,1,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259068,_572A6934-3645-4A09-BE20-0632F33B3776,RatioVar_2,2,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259069,_D4954BBC-15CF-4AF8-A127-76E823FF5C71,RatioVar_3,3,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259070,_7BC415E2-3349-48B0-9999-65C70AB9E7E3,RatioVar_4,4,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259071,_ADB07FFC-9525-4374-A9D0-365617EA1C77,RatioVar_5,5,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259072,_739C84B9-ED01-4F8E-93D3-B39870EB9399,RatioVar_6,6,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259073,_0E9B47A3-F6F3-4F86-9F5A-F6992B84CEF7,RatioVar_7,7,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259074,_E392D91B-585E-4C34-8F76-B916F65F62A9,RatioVar_8,8,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259075,_665D0D02-8423-451F-AB05-4A76ADD37A45,RatioVar_9,9,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259076,_0E4C84DF-7E43-42E0-83F9-E3FB4B40B5F0,RatioVar_10,10,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259077,_8DDE9F8D-3077-4DA3-AF42-FF4E505578A8,RatioVar_11,11,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259078,_FC308F52-A609-4CF3-928E-8F62CA1E426F,RatioVar_12,12,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259079,_574BDAA7-2300-411E-B8F8-B5165E1624C5,RatioVar_13,13,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259080,_718D99DF-9C64-45FD-909A-D62EFD008748,RatioVar_14,14,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
45259081,_B519ED75-81AF-4C4E-94B3-DF7D9693B0F7,RatioVar_15,15,_D1B30F13-05CA-4C23-8A41-26724E195824,RatioVariation,45259044,High Tap,_D1B30F13-05CA-4C23-8A41-26724E195824,_5EB06B64-107E-4B12-AA12-54428046B1F1,TapChanger
