"GeneratingUnit:
ID","GeneratingUnit:
Name","GeneratingUnit:
AGCFlag","GeneratingUnit:
MaximumDeratedMW","GeneratingUnit:
maxOperatingP","GeneratingUnit:
MinimumDeratedMW","GeneratingUnit:
minOperatingP","GeneratingUnit:
ratedNetMaxP","GeneratingUnit:
ratedNetMinP","GeneratingUnit:
InternalId","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_e000e9d6-a7e2-4707-ad22-f37f38a1693d,06LIA-U11 Unit,true,13.859999999999999,13.859999999999999,0,0,13.859999999999999,0,2364462,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_03f3eb64-5e59-4f8a-b353-f467b0c2a09c,06LIA-U12 Unit,true,17.324999999999999,17.324999999999999,0,0,17.324999999999999,0,2364463,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_f8448388-febf-436e-8842-366585a74de9,06LIA-U2 Unit,true,17.324999999999999,17.324999999999999,0,0,17.324999999999999,0,2364464,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_adfd3565-cf51-4bb6-a5f6-8f56829429cf,06LIA-U3 Unit,true,17.324999999999999,17.324999999999999,0,0,17.324999999999999,0,2364465,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_ecf13822-38cf-4a1d-abdc-e3e55a2f1623,06LIA-U4 Unit,true,17.324999999999999,17.324999999999999,0,0,17.324999999999999,0,2364466,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_44348dfe-594c-4727-b5a4-c69ea19a8d41,06LIA-U5 Unit,true,20.789999999999999,20.789999999999999,0,0,20.789999999999999,0,2364467,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_22bf05a7-c7d6-4743-bad2-58eff9a39e9e,06LIA-U6 Unit,true,10.395,10.395,0,0,10.395,0,2364468,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_283582f9-6dab-4187-aaa8-11548cdfa15a,06LIA-U7 Unit,true,20.789999999999999,20.789999999999999,0,0,20.789999999999999,0,2364469,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_19b263d8-1bb2-450e-810b-284c56fa7a78,06LIA-U8 Unit,true,10.395,10.395,0,0,10.395,0,2364470,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_9671ccfe-5a3f-413f-9efb-57ede32af608,06LIA-U9 Unit,true,17.324999999999999,17.324999999999999,0,0,17.324999999999999,0,2364471,_dc4cee8c-016c-40e5-a574-659900b41774,WindGeneratingUnit
_cb21fba0-f2f6-4c0f-8df5-ed51835e97eb,06PEC-PTA Unit,true,138,138,0,0,138,0,2364482,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_e3265c44-2840-4846-b928-a5b2cb0129f5,06PEC-U1 Unit,true,19.800000000000001,19.800000000000001,0,0,19.800000000000001,0,2364483,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_181e3162-5296-45b0-87fd-25d45919d3b5,06PEC-U2 Unit,true,15.9,15.9,0,0,15.9,0,2364484,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_701d4715-3519-4881-9de6-854a9b1ec4bd,06PEC-U3 Unit,true,9.9000000000000004,9.9000000000000004,0,0,9.9000000000000004,0,2364485,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_0553deb0-4389-4a18-bee2-4187f0408121,06PEC-U4 Unit,true,16.5,16.5,0,0,16.5,0,2364486,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_0cd5157b-80ff-40ca-99c0-290fa9800d78,06PEC-U5 Unit,true,23.100000000000001,23.100000000000001,0,0,23.100000000000001,0,2364487,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_94f0e273-ec8f-487e-b4d8-0d40d664650d,06PEC-U6 Unit,true,19.800000000000001,19.800000000000001,0,0,19.800000000000001,0,2364488,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_113ab29e-ea10-4f41-8d2e-f9ae348a2a15,06PEC-U7 Unit,true,16.5,16.5,0,0,16.5,0,2364489,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_863b15d1-e1be-4652-9420-4b2a86ba4535,06PEC-U8 Unit,true,16.5,16.5,0,0,16.5,0,2364490,_29383f49-89a0-4185-92fb-c5b2b4bf01ad,WindGeneratingUnit
_93409b3b-7216-48aa-89f5-6cb6ab457e0a,06PST-PTA Unit,true,103.5,103.5,0,0,103.5,0,2364499,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_a7b19d42-cef7-40aa-8ffe-590992cd7f5f,06PST-U1 Unit,true,17.25,17.25,0,0,17.25,0,2364500,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_33f2f96a-3cb1-4228-9b1c-79d667acd14a,06PST-U2 Unit,true,13.800000000000001,13.800000000000001,0,0,13.800000000000001,0,2364501,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_97d85e64-4ee5-4944-943c-0d920b22a59d,06PST-U3 Unit,true,20.699999999999999,20.699999999999999,0,0,20.699999999999999,0,2364502,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_fecbb054-5c14-4468-8fc9-a7951398d484,06PST-U4 Unit,true,17.25,17.25,0,0,17.25,0,2364503,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_426f7305-ba3a-4185-bc32-dc0e6502dbd6,06PST-U5 Unit,true,17.25,17.25,0,0,17.25,0,2364504,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_c1c95d7c-a7a5-4f40-92e1-3f8aae1d9b46,06PST-U6 Unit,true,17.25,17.25,0,0,17.25,0,2364505,_abd4b2f9-6e0a-4a75-b74b-9c8c053248f5,WindGeneratingUnit
_31b4d63e-0721-41ad-a899-52e5388c3056,06TSS-U1 Unit,true,13.199999999999999,13.199999999999999,0,0,13.199999999999999,0,2364512,_4240a20f-cb30-46fb-ad84-99d225ecdbba,WindGeneratingUnit
_aabe563c-3a50-4b00-bcac-3928b37e03b4,06TSS-U2 Unit,true,23.100000000000001,23.100000000000001,0,0,23.100000000000001,0,2364513,_4240a20f-cb30-46fb-ad84-99d225ecdbba,WindGeneratingUnit
_2e73d899-74ea-4ce5-95e8-1d1969205ee7,06TSS-U3 Unit,true,9.9000000000000004,9.9000000000000004,0,0,9.9000000000000004,0,2364514,_4240a20f-cb30-46fb-ad84-99d225ecdbba,WindGeneratingUnit
_b0d4e07a-a965-4bfd-a1b2-cce29294cfa1,06TSS-U5 Unit,true,23.100000000000001,23.100000000000001,0,0,23.100000000000001,0,2364515,_4240a20f-cb30-46fb-ad84-99d225ecdbba,WindGeneratingUnit
_a62c6189-0250-4a98-9a90-ee5e9bae5a5e,06TSS-U4 Unit,true,16.5,16.5,0,0,16.5,0,2364516,_4240a20f-cb30-46fb-ad84-99d225ecdbba,WindGeneratingUnit
_73a2249a-fc9c-4ee0-8330-090625d467e2,06VCG-U1 Unit,true,10.800000000000001,10.800000000000001,0,0,10.800000000000001,0,2364526,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_d6f27ac2-25a2-491d-86ea-adce24ebfa34,06VCG-U2 Unit,true,10.5,10.5,0,0,10.5,0,2364527,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_084b603f-88e3-427b-9070-e1e8d8cd4d7a,06VCG-U3 Unit,true,13.949999999999999,13.949999999999999,0,0,13.949999999999999,0,2364528,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_a31d1749-3dea-4855-b963-7e5424de68f7,06VCG-U4 Unit,true,21.149999999999999,21.149999999999999,0,0,21.149999999999999,0,2364529,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_ea2acaf8-8067-49e8-9470-724fc3edd7ad,06VCG-U5 Unit,true,14.4,14.4,0,0,14.4,0,2364530,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_e1c9946d-87d9-43c0-a466-5a24fa578600,06VCG-U6 Unit,true,21.600000000000001,21.600000000000001,0,0,21.600000000000001,0,2364531,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_f3a58e6d-b802-466a-b788-ff1f877438b2,06VCG-U7 Unit,true,18,18,0,0,18,0,2364532,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_a5d08ae1-34d1-4ccc-91ea-6320f20cde16,06VCG-U8 Unit,true,14.4,14.4,0,0,14.4,0,2364533,_0393703f-bf80-4b8b-b01b-892e35670140,WindGeneratingUnit
_0b03adcf-0b64-4e38-bff7-257d30bb52a9,06VKD-U1 Unit,true,33,33,0,0,33,0,2364541,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_e63f5683-0037-4b6a-8b2e-9bdb12cc6f16,06VKD-U2 Unit,true,18,18,0,0,18,0,2364542,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_f69df217-6fa6-41d7-b693-367a62390d1b,06VKD-U3 Unit,true,21,21,0,0,21,0,2364543,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_c16fa5a1-e91e-4d4f-8363-0fe0d362dcb7,06VKD-U4 Unit,true,18,18,0,0,18,0,2364544,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_cd18463e-7c14-48b2-af9c-92dc921093f0,06VKD-U5 Unit,true,18,18,0,0,18,0,2364545,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_e172d7a4-e604-4297-957e-a5d37ff10bae,06VKD-U6 Unit,true,18,18,0,0,18,0,2364546,_729c9720-e7b3-4c5d-9943-e56b6c244061,WindGeneratingUnit
_c19824e8-16cd-41a1-82ec-696861ce6066,06VKU-U1 Unit,true,27,27,0,0,27,0,2364554,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_09141b1e-6c46-4ae6-a24b-1eb58a8e7793,06VKU-U2 Unit,true,18,18,0,0,18,0,2364555,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_daced492-a7f6-4677-a94b-fdd8936f1a10,06VKU-U3 Unit,true,21,21,0,0,21,0,2364556,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_a1a8c050-1d35-419e-9d3d-0aa58e30e3b4,06VKU-U4 Unit,true,21,21,0,0,21,0,2364557,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_a0a8c906-0ad8-415b-9935-cfe66a8e6d44,06VKU-U5 Unit,true,21,21,0,0,21,0,2364558,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_65842e71-1abd-44ad-96ba-42a305cd688a,06VKU-U6 Unit,true,18,18,0,0,18,0,2364559,_d5844327-91f1-4a96-b95f-a6340b0e419e,WindGeneratingUnit
_4b77f254-4740-4096-a2ba-582914e09124,02BII-U1 Unit,true,14,14,0,0,14,0,2392087,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_19ade1a3-f5c0-40dd-99d0-9079807c2c3e,02BII-U10 Unit,true,18,18,0,0,18,0,2392088,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_bd9625b8-358a-48f5-8318-cf60c98151a2,02BII-U11 Unit,true,20,20,0,0,20,0,2392089,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_80ac1f4a-dcdb-439e-91e6-cfdba4e87b57,02BII-U12 Unit,true,22,22,0,0,22,0,2392090,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_2ba0688d-6075-4d34-a121-c7ce86e7f778,02BII-U2 Unit,true,14,14,0,0,14,0,2392091,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_0123d659-b4bf-427c-a605-eabfd541638c,02BII-U3 Unit,true,22,22,0,0,22,0,2392092,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_68a1d11f-4242-415a-a6f2-6e9684b6dc22,02BII-U4 Unit,true,26,26,0,0,26,0,2392093,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_9dcade17-5c10-44c4-902b-709eb76326c0,02BII-U5 Unit,true,20,20,0,0,20,0,2392094,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_6c19691a-3018-4443-a3fd-277cf58cef99,02BII-U6 Unit,true,24,24,0,0,24,0,2392095,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_c2333c70-11b1-44c3-b7de-bd0265048426,02BII-U7 Unit,true,24,24,0,0,24,0,2392096,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_04d97d85-d1cc-403d-b55a-ca208d8408b3,02BII-U8 Unit,true,16,16,0,0,16,0,2392097,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_d2d7a06e-0acc-48d6-94bb-8d744bc85260,02BII-U9 Unit,true,14,14,0,0,14,0,2392098,_a8bf89af-c3d8-4001-95ac-19305d7c8691,WindGeneratingUnit
_d4f9fcd5-38ca-4b17-991a-6278bff2de8a,02BNS-U1 Unit,true,13.175000000000001,13.175000000000001,0,0,13.175000000000001,0,2392102,_47960ee1-327e-4097-8a6b-0e1bc03e3465,WindGeneratingUnit
_3a329c34-ce0b-47cc-ac88-a4b964b8378d,02BNS-U2 Unit,true,13.175000000000001,13.175000000000001,0,0,13.175000000000001,0,2392103,_47960ee1-327e-4097-8a6b-0e1bc03e3465,WindGeneratingUnit
_eae8f1de-b353-4cef-b6f6-1dc11cc88e00,02BSD-U10 Unit,true,12,12,0,0,12,0,2392116,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_13ac6566-ebae-497f-915e-948c4eeb30c3,02BSD-U11 Unit,true,14,14,0,0,14,0,2392117,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_aae2a4d2-178d-4f8b-bce3-80698cc4d1a0,02BSD-U12 Unit,true,14,14,0,0,14,0,2392118,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_96912e25-ddfb-40de-822a-aacdb3a86174,02BSD-U13 Unit,true,12,12,0,0,12,0,2392119,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_1f8d8817-d53d-4e19-b7b5-1c456a281c40,02BSD-U3 Unit,true,12,12,0,0,12,0,2392120,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_5269c83d-2238-444b-8ea0-8a7b54f7e8b8,02BSD-U4 Unit,true,12,12,0,0,12,0,2392121,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_b1311400-d1ea-4677-b5a1-d085e57c5a94,02BSD-U5 Unit,true,12,12,0,0,12,0,2392122,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_560a92a5-8d78-49a3-8d25-557791eaba8a,02BSD-U6 Unit,true,14,14,0,0,14,0,2392123,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_d3c8fe33-2787-404c-b589-6075f8e58005,02BSD-U7 Unit,true,14,14,0,0,14,0,2392124,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_6ed9482b-bcf3-4c68-bdf0-675d3dabbe8a,02BSD-U8 Unit,true,12,12,0,0,12,0,2392125,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_0b058d03-e0d9-4cac-9bdb-a8b0ebc3b438,02BSD-U9 Unit,true,14,14,0,0,14,0,2392126,_4631309c-af0d-4790-9b71-7fbbd20a7d20,WindGeneratingUnit
_2a4a8f40-6214-4868-9083-4fb585da246a,02BSU-U1 Unit,true,11,11,0,0,11,0,2392130,_0baff754-08f5-4b4f-af8a-8a52c3f5583e,WindGeneratingUnit
_888b8f58-c74d-4a33-8b02-997ea6fff566,02BSU-U2 Unit,true,11,11,0,0,11,0,2392131,_0baff754-08f5-4b4f-af8a-8a52c3f5583e,WindGeneratingUnit
_78369dfd-b31c-42f0-9f79-163d37174fac,02DED-U10 Unit,true,22,22,0,0,22,0,2392139,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_b3f26a06-5e31-48cd-90db-0b56bdcc56b5,02DED-U5 Unit,true,22,22,0,0,22,0,2392140,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_0ea95e03-deb8-4256-a8e2-1d576150e41d,02DED-U6 Unit,true,22,22,0,0,22,0,2392141,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_7a4ea606-326e-4918-bc44-dcd2166f8166,02DED-U7 Unit,true,24,24,0,0,24,0,2392142,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_811e47ed-b082-49b1-9abb-3f5c1b797e3b,02DED-U8 Unit,true,24,24,0,0,24,0,2392143,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_342297ad-e24d-4694-aab8-7e425932cfb2,02DED-U9 Unit,true,24,24,0,0,24,0,2392144,_b5990460-cc30-4eea-9f71-1cd9edf0256b,WindGeneratingUnit
_06881ff8-a5e4-4230-a367-b66c9fe2f282,02DEM-U1 Unit,true,22.5,22.5,0,0,22.5,0,2392150,_0b134fd7-85b2-4c63-b386-458da9d43bdc,WindGeneratingUnit
_92687300-44c3-4497-a95c-fd39dd74603c,02DEM-U2 Unit,true,22.5,22.5,0,0,22.5,0,2392151,_0b134fd7-85b2-4c63-b386-458da9d43bdc,WindGeneratingUnit
_e5e63856-ebdc-4529-8078-7a17417f70b9,02DEM-U3 Unit,true,22.5,22.5,0,0,22.5,0,2392152,_0b134fd7-85b2-4c63-b386-458da9d43bdc,WindGeneratingUnit
_a8bb76f3-3c77-4cad-9de5-3feb3046a870,02DEM-U4 Unit,true,22.5,22.5,0,0,22.5,0,2392153,_0b134fd7-85b2-4c63-b386-458da9d43bdc,WindGeneratingUnit
_cbdbd2d5-fe2d-443c-b6b9-dd6e87a6acaf,02EDP-U1 Unit,true,14,14,0,0,14,0,2392167,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_fbd5dd58-6516-43a9-a1d2-8ea18238aaee,02EDP-U10 Unit,true,14,14,0,0,14,0,2392168,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_5afec7ff-da78-43ec-bd74-c595f805705b,02EDP-U11 Unit,true,14,14,0,0,14,0,2392169,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_af271d83-5f97-41c6-9513-797c00387616,02EDP-U12 Unit,true,14,14,0,0,14,0,2392170,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_5c5e99f4-5e05-491d-bbaf-4f27478cd392,02EDP-U2 Unit,true,14,14,0,0,14,0,2392171,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_7b929e27-8849-496b-9c28-717d9bd19758,02EDP-U3 Unit,true,16,16,0,0,16,0,2392172,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_5d813683-a2af-4119-9a01-1f94b9874694,02EDP-U4 Unit,true,12,12,0,0,12,0,2392173,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_bc41ccf5-992a-4d98-beaa-165f67582cf5,02EDP-U5 Unit,true,12,12,0,0,12,0,2392174,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_bfb0064d-c185-42a6-9d15-8bd6adc38558,02EDP-U6 Unit,true,12,12,0,0,12,0,2392175,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_2b8fc405-7df4-4474-bfa2-de46ac1b64e9,02EDP-U7 Unit,true,10,10,0,0,10,0,2392176,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_b5b5a7d1-9df1-444a-9f92-2d12f9a88fad,02EDP-U8 Unit,true,14,14,0,0,14,0,2392177,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_9621a9d8-193d-418d-82d1-d50356588935,02EDP-U9 Unit,true,14,14,0,0,14,0,2392178,_36af4145-d181-4364-9d01-79df6f6d4481,WindGeneratingUnit
_a2488134-7538-491d-94a2-8cf1044c3f88,02EDS-U1 Unit,true,24,24,0,0,24,0,2392183,_28bc1863-3c29-4b28-b0ee-386df66a93d6,WindGeneratingUnit
_a94fd534-f6ef-4d48-a956-f6c1abc1b09f,02EDS-U2 Unit,true,24,24,0,0,24,0,2392184,_28bc1863-3c29-4b28-b0ee-386df66a93d6,WindGeneratingUnit
_d57963bc-02e2-45cb-9fdd-964ee39a4074,02EDS-U3 Unit,true,22,22,0,0,22,0,2392185,_28bc1863-3c29-4b28-b0ee-386df66a93d6,WindGeneratingUnit
_a7347e3f-6779-4ee9-883c-16addcd74add,02EES-U1 Unit,true,21,21,0,0,21,0,2392208,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_65803652-1625-4b80-be51-1934855967ad,02EES-U10 Unit,true,18,18,0,0,18,0,2392209,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_cd7426ec-3951-41d5-8493-f7d781b7b4f7,02EES-U11 Unit,true,21,21,0,0,21,0,2392210,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_96deaa2e-d260-4f9a-bc89-3e7c398ea21a,02EES-U12 Unit,true,21,21,0,0,21,0,2392211,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_c28ae587-885c-435e-99a6-b5bbcc9e5bac,02EES-U13 Unit,true,21,21,0,0,21,0,2392212,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_feaf891a-e86f-411b-bd4c-b3395fa3eeec,02EES-U14 Unit,true,21,21,0,0,21,0,2392213,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_aa5e3fd2-a844-402a-b29e-dd17cdc562ed,02EES-U15 Unit,true,3,3,0,0,3,0,2392214,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_18516912-de3e-4cd8-9e16-c02516138590,02EES-U16 Unit,true,24,24,0,0,24,0,2392215,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_974f2afb-bda5-4ec2-b270-f7f65159c97b,02EES-U17 Unit,true,21,21,0,0,21,0,2392216,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_1bc439cd-71f6-457d-ab54-4fac9e322068,02EES-U18 Unit,true,21,21,0,0,21,0,2392217,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_3e40153a-4c97-43cd-9be3-6b8de67deefa,02EES-U19 Unit,true,21,21,0,0,21,0,2392218,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_4f2d7622-d5e0-4223-895c-40458d9fa307,02EES-U2 Unit,true,21,21,0,0,21,0,2392219,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_9a0b7e9b-706f-44df-adb7-663a57bdfae8,02EES-U20 Unit,true,24,24,0,0,24,0,2392220,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_7a8f89e3-8720-46c4-b18c-96b25d0d58f5,02EES-U21 Unit,true,21,21,0,0,21,0,2392221,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_530bc9e0-e753-44c4-84f0-df77b16c43c0,02EES-U3 Unit,true,18,18,0,0,18,0,2392222,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_8c275ae1-07ea-432c-9d93-f2394621d9e2,02EES-U4 Unit,true,12,12,0,0,12,0,2392223,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_841b7f7d-70fb-4658-b61a-c2f9abce4440,02EES-U5 Unit,true,18,18,0,0,18,0,2392224,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_b8960c93-f20d-49f5-8134-ad51401c5966,02EES-U6 Unit,true,18,18,0,0,18,0,2392225,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_e7bd5ed0-8623-4f6b-87f4-bf448a173d45,02EES-U7 Unit,true,18,18,0,0,18,0,2392226,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_1a8f1da2-f6f6-4166-badb-984459947222,02EES-U8 Unit,true,18,18,0,0,18,0,2392227,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_cf76104e-ed63-443b-bacd-b05fe16f6858,02EES-U9 Unit,true,18,18,0,0,18,0,2392228,_4eaad5de-9424-4fc3-8300-46ca3bb85592,WindGeneratingUnit
_cc240edd-2e7b-422f-9cc2-8275af11e5a5,02EIN-U1 Unit,true,19.5,19.5,0,0,19.5,0,2392233,_b0490234-8343-43ac-95ee-21384d511ea2,WindGeneratingUnit
_336af9bb-0dcc-46d5-9dd5-97d1e050d39d,02EIN-U2 Unit,true,15,15,0,0,15,0,2392234,_b0490234-8343-43ac-95ee-21384d511ea2,WindGeneratingUnit
_0b51fcf5-7003-44ab-9b93-7b493eb67c03,02EIN-U3 Unit,true,15,15,0,0,15,0,2392235,_b0490234-8343-43ac-95ee-21384d511ea2,WindGeneratingUnit
_158eee4a-7317-4fbb-b740-014963a0f8d4,02EOA-U1 Unit,true,7.2000000000000002,7.2000000000000002,0,0,7.2000000000000002,0,2392240,_9db9dcca-4857-4d9d-bcb3-5539bc2de3b6,WindGeneratingUnit
_cd8b3e27-82bc-4750-937c-a03ab504e0b6,02EOA-U2 Unit,true,12.6,12.6,0,0,12.6,0,2392241,_9db9dcca-4857-4d9d-bcb3-5539bc2de3b6,WindGeneratingUnit
_387db019-9ed9-46f4-ae5f-ecfbbbdf4f28,02EOA-U3 Unit,true,9,9,0,0,9,0,2392242,_9db9dcca-4857-4d9d-bcb3-5539bc2de3b6,WindGeneratingUnit
_8403b628-f7df-438c-be17-2ed9bf36a6cb,02EOC-U1 Unit,true,17,17,0,0,17,0,2392250,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_4f247b78-876d-436e-a1e0-a5aef5514b1d,02EOC-U2 Unit,true,17,17,0,0,17,0,2392251,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_6499ee2b-da4f-4591-8ec1-4423136275aa,02EOC-U3 Unit,true,17,17,0,0,17,0,2392252,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_7a59aee6-27e0-48b0-a23e-6bfe5f7d6d05,02EOC-U4 Unit,true,17,17,0,0,17,0,2392253,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_6a6133d5-9b03-4e11-b4df-c48a08f5bdc0,02EOC-U5 Unit,true,17,17,0,0,17,0,2392254,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_bf421c10-ba24-45c6-9a16-95ab210f6c84,02EOC-U6 Unit,true,17,17,0,0,17,0,2392255,_fcfb6100-9315-4239-8194-d51f7f3ce14e,WindGeneratingUnit
_07fccf36-b56e-4e43-aa05-ccb2f3291d7f,02EOD-U1 Unit,true,17,17,0,0,17,0,2392263,_1e736b09-f959-4554-bc38-937782398946,WindGeneratingUnit
