ID,Path,Name,NAFlag,InternalId,Parent,ObjectType
_fe3f7cb1-c63c-4f1b-b2c8-caa1b6814de7,Network/Companies/BCS/07LPZ/07LPZELP/115/07   ELP B1 115   A_BB,07   ELP B1 115   A_BB,true,16275282,_c2788bc5-4c09-4f62-b0b2-d3c13b7e3aeb,BusbarSection
_15b5dd73-3b43-4542-b24f-456a4aed5021,Network/Companies/BCS/07LPZ/07LPZELP/115/07   ELP B2 115   B_BB,07   ELP B2 115   B_BB,true,16275284,_c2788bc5-4c09-4f62-b0b2-d3c13b7e3aeb,BusbarSection
_d00ffd11-a245-4a09-9929-98d2d5ec1b69,Network/Companies/BCS/07LPZ/07LPZELP/230/07   ELP B1 230   C_BB,07   ELP B1 230   C_BB,true,16275420,_59f7befc-c6ba-46b1-bf5d-3dbbd98251b3,BusbarSection
_ae545285-9370-4094-8b5a-24555830b530,Network/Companies/BCS/07LPZ/07LPZELP/230/07   ELP B2 230   D_BB,07   ELP B2 230   D_BB,true,16275422,_59f7befc-c6ba-46b1-bf5d-3dbbd98251b3,BusbarSection
_78c264a2-0716-4e35-b785-a41530b1ec5a,Network/Companies/BCS/07LPZ/07LPZETR/34.5/07   ETR B1 34.5   C_BB,07   ETR B1 34.5   C_BB,true,16283462,_6503ba66-b0b7-41ad-88aa-5615bf85df4a,BusbarSection
_736967fc-7579-45e1-9b56-db7f64924429,Network/Companies/BCS/07LPZ/07LPZETR/34.5/07   ETR BT 34.5   D_BB,07   ETR BT 34.5   D_BB,true,16283464,_6503ba66-b0b7-41ad-88aa-5615bf85df4a,BusbarSection
_594b9ac8-2a7c-4cbe-93f1-755692c9915d,Network/Companies/BCS/07LPZ/07LPZETR/115/07   ETR B1 115   A_BB,07   ETR B1 115   A_BB,true,16283569,_2464878a-fc58-4926-8e4d-848d07d9db6a,BusbarSection
_4f6f1c4e-9491-471d-b14a-4b1dfa7830d3,Network/Companies/BCS/07LPZ/07LPZETR/115/07   ETR BT 115   B_BB,07   ETR BT 115   B_BB,true,16283571,_2464878a-fc58-4926-8e4d-848d07d9db6a,BusbarSection
_7d1c7687-b699-4267-a58a-923524fafb93,Network/Companies/BCS/07LPZ/07LPZGAO/115/07   GAO BT 115   B_BB,07   GAO BT 115   B_BB,true,16286090,_1c9cbbfd-95c2-4c24-be66-842acda637c1,BusbarSection
_5aaefd9b-7f38-4670-afcf-319171f27995,Network/Companies/BCS/07LPZ/07LPZGAO/115/07   GAO B1 115   A_BB,07   GAO B1 115   A_BB,true,16286092,_1c9cbbfd-95c2-4c24-be66-842acda637c1,BusbarSection
_2f371605-ed59-4a4e-befa-20ab2fc63bac,Network/Companies/BCS/07LPZ/07LPZGAO/13.8/07   GAO B1 13.8   C_BB,07   GAO B1 13.8   C_BB,true,16286200,_045555af-216e-4962-90d0-dfb0c73ed87a,BusbarSection
_57bd4118-a6e9-45c6-8381-d9d93477a074,Network/Companies/BCS/07LPZ/07LPZINS/115/07   INS B1 115   A_BB,07   INS B1 115   A_BB,true,16459045,_7d03f36b-9110-466a-8204-d11165a6b5bf,BusbarSection
_76afcfe6-4814-4865-a798-1bf9f061323c,Network/Companies/BCS/07LPZ/07LPZINS/115/07   INS BT 115   B_BB,07   INS BT 115   B_BB,true,16459047,_7d03f36b-9110-466a-8204-d11165a6b5bf,BusbarSection
_adae07c8-eea2-4e32-87fa-eb1c1ff36297,Network/Companies/BCS/07LPZ/07LPZINS/34.5/07   INS B1 34.5   C_BB,07   INS B1 34.5   C_BB,true,16459151,_09a0fb1f-1c2c-4773-9719-ff2050cfb504,BusbarSection
_485bb9fd-c103-4faf-9de6-cff799f8d7bc,Network/Companies/BCS/07LPZ/07LPZINS/34.5/07   INS BT 34.5   D_BB,07   INS BT 34.5   D_BB,true,16459153,_09a0fb1f-1c2c-4773-9719-ff2050cfb504,BusbarSection
_341eb193-e25f-4295-946f-7448207b250e,Network/Companies/BCS/07LPZ/07LPZLAP/34.5/07   LAP B1 34.5   C_BB,07   LAP B1 34.5   C_BB,true,16459702,_437a5453-9fcc-40c6-b71c-e7a63e5b8af6,BusbarSection
_151baaa5-8dd0-4913-ab2a-707a54026a35,Network/Companies/BCS/07LPZ/07LPZLAP/34.5/07   LAP BT 34.5   D_BB,07   LAP BT 34.5   D_BB,true,16459704,_437a5453-9fcc-40c6-b71c-e7a63e5b8af6,BusbarSection
_59976376-3453-4969-ae8e-1ed8e095a3f4,Network/Companies/BCS/07LPZ/07LPZLAP/115/07   LAP B1 115   A_BB,07   LAP B1 115   A_BB,true,16459772,_c7c8c04c-fa69-41f7-b776-83df27140c51,BusbarSection
_784b8e18-6cdf-428e-8af8-1f60ab9c47eb,Network/Companies/BCS/07LPZ/07LPZLAP/115/07   LAP BT 115   B_BB,07   LAP BT 115   B_BB,true,16459774,_c7c8c04c-fa69-41f7-b776-83df27140c51,BusbarSection
_f277f34f-befc-4607-b99b-b435e92cef12,Network/Companies/BCS/07LPZ/07LPZLPZ/13.8/07   LPZ B1 13.8   A_BB,07   LPZ B1 13.8   A_BB,true,16460295,_ef25f555-4e5b-412a-bb83-1c0944e45468,BusbarSection
_642540a4-a724-43e3-8502-ce8cf1fc1673,Network/Companies/BCS/07LPZ/07LPZLPZ/13.8/07   LPZ B1 13.8   B_BB,07   LPZ B1 13.8   B_BB,true,16460297,_ef25f555-4e5b-412a-bb83-1c0944e45468,BusbarSection
_2a48c844-384f-4813-b4ac-93e13b540630,Network/Companies/BCS/07LPZ/07LPZLPZ/13.8/07   LPZ BT 13.8   C_BB,07   LPZ BT 13.8   C_BB,true,16460299,_ef25f555-4e5b-412a-bb83-1c0944e45468,BusbarSection
_c99ebb68-bff2-48d5-82ee-a91f325d41e9,Network/Companies/BCS/07LPZ/07LPZLPZ/13.8/07   LPZ BT 13.8   D_BB,07   LPZ BT 13.8   D_BB,true,16460301,_ef25f555-4e5b-412a-bb83-1c0944e45468,BusbarSection
_89f54f22-ee70-439a-bfe8-9cc65e0b8d6c,Network/Companies/BCS/07LPZ/07LPZLRO/13.8/07   LRO B1 13.8   B_BB,07   LRO B1 13.8   B_BB,true,16461478,_1cc8eec3-fc28-4465-adfb-ed20a0f9cfe6,BusbarSection
_544f4d33-f31c-47c4-b7fc-9b97c922df5b,Network/Companies/BCS/07LPZ/07LPZLRO/13.8/07   LRO BT 13.8   C_BB,07   LRO BT 13.8   C_BB,true,16461480,_1cc8eec3-fc28-4465-adfb-ed20a0f9cfe6,BusbarSection
_e41be3f2-73d7-4381-a81c-da21a0c83106,Network/Companies/BCS/07LPZ/07LPZLRO/115/07   LRO B1 115   A_BB,07   LRO B1 115   A_BB,true,16461602,_b860a55e-6ec2-4ea2-80ff-87abb5830fa8,BusbarSection
_674fc853-1bb7-4992-8796-5081573ff57d,Network/Companies/BCS/07LPZ/07LPZMOR/115/07   MOR B1 115   A_BB,07   MOR B1 115   A_BB,true,16462054,_ae20fb90-cb20-48f4-909c-9a65b996ae20,BusbarSection
_3b95007e-d7e8-4704-aab9-086c10be7444,Network/Companies/BCS/07LPZ/07LPZMOR/13.8/07   MOR B1 13.8   A_BB,07   MOR B1 13.8   A_BB,true,16462068,_c4dd94c3-947a-431c-8f9b-afc2562c9d66,BusbarSection
_d303fb47-f8ee-424c-bf4e-181092f00953,Network/Companies/BCS/07LPZ/07LPZOLA/115/07   OLA B2 115   B_BB,07   OLA B2 115   B_BB,true,16490791,_4fa82e08-5ea1-4f84-946d-d2f9853c8a0c,BusbarSection
_7ff7190e-c9d1-4f16-bee7-0e515d8fc8ae,Network/Companies/BCS/07LPZ/07LPZOLA/115/07   OLA B1 115   A_BB,07   OLA B1 115   A_BB,true,16490793,_4fa82e08-5ea1-4f84-946d-d2f9853c8a0c,BusbarSection
_856f5e6d-4561-40b5-9748-8da55418aecc,Network/Companies/BCS/07LPZ/07LPZOLA/230/07   OLA B2 230   D_BB,07   OLA B2 230   D_BB,true,16490929,_a2a0cdbb-0f7a-4f7e-a5e4-4afa51550074,BusbarSection
_60b79ed9-e83c-4d2e-99f4-e133db334877,Network/Companies/BCS/07LPZ/07LPZOLA/230/07   OLA B1 230   C_BB,07   OLA B1 230   C_BB,true,16490931,_a2a0cdbb-0f7a-4f7e-a5e4-4afa51550074,BusbarSection
_e3b31a7e-e437-4c5b-97a6-984dfb877d9d,Network/Companies/BCS/07LPZ/07LPZPAA/115/07   PAA B1 115   A_BB,07   PAA B1 115   A_BB,true,16492509,_49741da9-543c-427f-b785-748dff01bf43,BusbarSection
_cc1a2caf-495d-42a2-9e49-75344a8848e9,Network/Companies/BCS/07LPZ/07LPZPAA/115/07   PAA BT 115   B_BB,07   PAA BT 115   B_BB,true,16492511,_49741da9-543c-427f-b785-748dff01bf43,BusbarSection
_2ceb6e34-6b4c-4232-9f0a-919c7de60033,Network/Companies/BCS/07LPZ/07LPZPAA/13.8/07   PAA BT 13.8   D_BB,07   PAA BT 13.8   D_BB,true,16492582,_e8aff207-0228-466a-811b-89e86979fc01,BusbarSection
_21e0c066-6255-4877-9089-2981a6aa0969,Network/Companies/BCS/07LPZ/07LPZPAA/13.8/07   PAA B1 13.8   C_BB,07   PAA B1 13.8   C_BB,true,16492584,_e8aff207-0228-466a-811b-89e86979fc01,BusbarSection
_cf5be6e6-d4da-43e3-bdce-0adf018f4e77,Network/Companies/BCS/07LPZ/07LPZPES/13.8/07   PES B1 13.8   B_BB,07   PES B1 13.8   B_BB,true,16493037,_8f4c94e0-1872-48b1-91d0-ca5a5192bbc1,BusbarSection
_4f0fcc87-1773-4581-94be-d9a61e639c38,Network/Companies/BCS/07LPZ/07LPZPES/13.8/07   PES BT 13.8   C_BB,07   PES BT 13.8   C_BB,true,16493039,_8f4c94e0-1872-48b1-91d0-ca5a5192bbc1,BusbarSection
_8eab9d14-0edd-44f7-9cb4-d81dbd6acd77,Network/Companies/BCS/07LPZ/07LPZPES/115/07   PES B1 115   A_BB,07   PES B1 115   A_BB,true,16493077,_ac5c864d-4c20-4255-acae-3e7b7e19dec2,BusbarSection
_27551860-250d-41b7-9af7-15f4f2a67b5a,Network/Companies/BCS/07LPZ/07LPZPML/13.8/07   PML B1 13.8   C_BB,07   PML B1 13.8   C_BB,true,16493271,_b93a9908-e17b-4496-aadd-ee9b30280d2b,BusbarSection
_992bf31d-35a1-4ec9-8297-514cff067d41,Network/Companies/BCS/07LPZ/07LPZPML/13.8/07   PML BT 13.8   D_BB,07   PML BT 13.8   D_BB,true,16493273,_b93a9908-e17b-4496-aadd-ee9b30280d2b,BusbarSection
_f7c0ded6-27d8-46f6-8ccf-fc606f3aa2ff,Network/Companies/BCS/07LPZ/07LPZPML/115/07   PML B1 115   A_BB,07   PML B1 115   A_BB,true,16493369,_80e5e94a-2a63-46f6-889b-8c98dfaadd5f,BusbarSection
_285bcfc4-db88-4e1c-9a73-e454a3b3b8c9,Network/Companies/BCS/07LPZ/07LPZPML/115/07   PML BT 115   B_BB,07   PML BT 115   B_BB,true,16493371,_80e5e94a-2a63-46f6-889b-8c98dfaadd5f,BusbarSection
_a56254c8-1032-4474-ad2f-a9c490ec81b9,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/07   PUP B1 13.8   D_BB,07   PUP B1 13.8   D_BB,true,16493785,_e5fa6901-c3af-476e-8495-cc808e01b64a,BusbarSection
_9dbfde66-5b36-4fb6-b998-214d7886152c,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/07   PUP BT 13.8   F_BB,07   PUP BT 13.8   F_BB,true,16493787,_e5fa6901-c3af-476e-8495-cc808e01b64a,BusbarSection
_8e326084-4b5b-41fc-8e7e-c1a3bd7acefd,Network/Companies/BCS/07LPZ/07LPZPUP/115/07   PUP BT 115   B_BB,07   PUP BT 115   B_BB,true,16493940,_a57b2777-3910-4b4c-8e5e-61021abe089f,BusbarSection
_5754aea6-1b13-4952-a3a7-91f148b93bcf,Network/Companies/BCS/07LPZ/07LPZPUP/115/07   PUP B1 115   A_BB,07   PUP B1 115   A_BB,true,16493942,_a57b2777-3910-4b4c-8e5e-61021abe089f,BusbarSection
_9a841d26-7565-48b5-9583-e0737a3df167,Network/Companies/BCS/07LPZ/07LPZPUP/115/07   PUP B1 115   C_BB,07   PUP B1 115   C_BB,true,16493944,_a57b2777-3910-4b4c-8e5e-61021abe089f,BusbarSection
_4f242db5-3389-4849-b61c-b739c94640af,Network/Companies/BCS/07LPZ/07LPZRCO/13.8/07   RCO B1 13.8   C_BB,07   RCO B1 13.8   C_BB,true,16527202,_2140cab2-1496-43e8-9928-2949b34c705a,BusbarSection
_6f2975c9-c316-4483-be98-62140776160f,Network/Companies/BCS/07LPZ/07LPZRCO/13.8/07   RCO BT 13.8   E_BB,07   RCO BT 13.8   E_BB,true,16527204,_2140cab2-1496-43e8-9928-2949b34c705a,BusbarSection
_b5f362c9-681b-4cde-b16a-7575992d476e,Network/Companies/BCS/07LPZ/07LPZRCO/13.8/07   RCO B1 13.8   D_BB,07   RCO B1 13.8   D_BB,true,16527206,_2140cab2-1496-43e8-9928-2949b34c705a,BusbarSection
_5306cfa8-a4bc-46ff-b340-fa39146eb37f,Network/Companies/BCS/07LPZ/07LPZRCO/115/07   RCO B1 115   A_BB,07   RCO B1 115   A_BB,true,16527366,_dda92981-1f4e-46b8-ad0f-5b27cfb1c4ec,BusbarSection
_c6808b3a-33a8-4736-a427-007b458b0b4a,Network/Companies/BCS/07LPZ/07LPZRCO/115/07   RCO BT 115   B_BB,07   RCO BT 115   B_BB,true,16527368,_dda92981-1f4e-46b8-ad0f-5b27cfb1c4ec,BusbarSection
_774bd909-9ce3-4f87-865f-49bf089aa8f6,Network/Companies/BCS/07LPZ/07LPZRFO/115/07   RFO B1 115   A_BB,07   RFO B1 115   A_BB,true,16529814,_ae531c8a-f50b-46dd-82ed-964cefa89e9d,BusbarSection
_a14ac10d-830a-449e-a8c6-6b78e244b653,Network/Companies/BCS/07LPZ/07LPZSJC/13.8/07   SJC B1 13.8   C_BB,07   SJC B1 13.8   C_BB,true,16529908,_22bec0aa-e66c-425a-8284-f07a3cdafd7d,BusbarSection
_cad8dbca-d077-468d-a6a7-293de296bbc5,Network/Companies/BCS/07LPZ/07LPZSJC/13.8/07   SJC BT 13.8   F_BB,07   SJC BT 13.8   F_BB,true,16529910,_22bec0aa-e66c-425a-8284-f07a3cdafd7d,BusbarSection
_c3e2cfd6-4037-44de-bd69-0b9fd2db70e4,Network/Companies/BCS/07LPZ/07LPZSJC/13.8/07   SJC B1 13.8   D_BB,07   SJC B1 13.8   D_BB,true,16529912,_22bec0aa-e66c-425a-8284-f07a3cdafd7d,BusbarSection
_55d6ec7b-21e5-4437-b495-aaf12eb48a42,Network/Companies/BCS/07LPZ/07LPZSJC/13.8/07   SJC BT 13.8   E_BB,07   SJC BT 13.8   E_BB,true,16529914,_22bec0aa-e66c-425a-8284-f07a3cdafd7d,BusbarSection
_59d8abf2-30ad-4cc4-a3ad-a82194fbcafe,Network/Companies/BCS/07LPZ/07LPZSJC/34.5/07   SJC B1 34.5   G_BB,07   SJC B1 34.5   G_BB,true,16530137,_f408f761-caf5-4f36-bf3e-59590c79fbff,BusbarSection
_52b6678b-e370-4eff-8044-bdf44bb7364f,Network/Companies/BCS/07LPZ/07LPZSJC/34.5/07   SJC BT 34.5   H_BB,07   SJC BT 34.5   H_BB,true,16530139,_f408f761-caf5-4f36-bf3e-59590c79fbff,BusbarSection
_993f3993-7608-4544-b73d-a9b6450e4fa2,Network/Companies/BCS/07LPZ/07LPZSJC/115/07   SJC B1 115   A_BB,07   SJC B1 115   A_BB,true,16530244,_79821476-f256-4fcf-9c46-91c346e9ccdc,BusbarSection
_2e7ffb92-f74b-413b-8a42-e90ff56d6503,Network/Companies/BCS/07LPZ/07LPZSJC/115/07   SJC BT 115   B_BB,07   SJC BT 115   B_BB,true,16530246,_79821476-f256-4fcf-9c46-91c346e9ccdc,BusbarSection
_622b57b9-f5e0-435b-a036-a643f2cf30a0,Network/Companies/BCS/07LPZ/07LPZSNT/115/07   SNT B1 115   A_BB,07   SNT B1 115   A_BB,true,16531316,_b87e8e20-bd96-434a-b91b-a365281864b3,BusbarSection
_d629bbbc-164b-4e45-930a-a6c509bb2110,Network/Companies/BCS/07LPZ/07LPZSNT/115/07   SNT BT 115   B_BB,07   SNT BT 115   B_BB,true,16531318,_b87e8e20-bd96-434a-b91b-a365281864b3,BusbarSection
_3bf5388f-7bbc-4685-a5e3-8fe7f02481a4,Network/Companies/BCS/07LPZ/07LPZSNT/34.5/07   SNT B1 34.5   C_BB,07   SNT B1 34.5   C_BB,true,16531392,_3901a920-29d7-4f85-8337-5fe14bcb4b80,BusbarSection
_cba2b93c-87da-4083-9805-f6d858f1598f,Network/Companies/BCS/07LPZ/07LPZSNT/34.5/07   SNT BT 34.5   D_BB,07   SNT BT 34.5   D_BB,true,16531394,_3901a920-29d7-4f85-8337-5fe14bcb4b80,BusbarSection
_4afb70d8-792d-46e9-9247-e662e7fe20fa,Network/Companies/BCS/07LPZ/07LPZTCB/115/07   TCB B1 115   A_BB,07   TCB B1 115   A_BB,true,16531862,_d2a5ffb3-9553-48f3-a570-c6ee4b02dd79,BusbarSection
_0e501381-c06e-424f-9474-30df5bffae1f,Network/Companies/BCS/07LPZ/07LPZTCB/115/07   TCB BT 115   B_BB,07   TCB BT 115   B_BB,true,16531864,_d2a5ffb3-9553-48f3-a570-c6ee4b02dd79,BusbarSection
_5485b88e-713e-42bb-93f2-48126eca86ce,Network/Companies/BCS/07LPZ/07LPZTCB/230/07   TCB B1 230   A_BB,07   TCB B1 230   A_BB,true,16531982,_4183e18c-c441-4a52-a5da-78ab28a7c6f1,BusbarSection
_91ed5536-aaf3-422f-a7e7-9db3576d8a7f,Network/Companies/BCS/07LPZ/07LPZTCB/230/07   TCB B2 230   B_BB,07   TCB B2 230   B_BB,true,16531984,_4183e18c-c441-4a52-a5da-78ab28a7c6f1,BusbarSection
_c80ab721-6262-48b4-a3ce-7e7ad29be37c,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/07   TCB B3 13.8   C_BB,07   TCB B3 13.8   C_BB,true,16532078,_22a04dd5-80c5-4299-aeba-62c737489315,BusbarSection
_0c60eb5d-03ec-4c03-961b-6e91eb61c088,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/07   TCB B4 13.8   D_BB,07   TCB B4 13.8   D_BB,true,16532080,_22a04dd5-80c5-4299-aeba-62c737489315,BusbarSection
_c3e71071-44e6-4638-8eba-b0d82755a011,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/07   TCB B1 13.8   A_BB,07   TCB B1 13.8   A_BB,true,16532082,_22a04dd5-80c5-4299-aeba-62c737489315,BusbarSection
_b124f6c0-46db-45f6-b200-1cd09210820c,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/07   TCB B2 13.8   B_BB,07   TCB B2 13.8   B_BB,true,16532084,_22a04dd5-80c5-4299-aeba-62c737489315,BusbarSection
_07968d2a-4904-481e-b05d-7a55d7dcd17f,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/07   TCB B5 13.8   E_BB,07   TCB B5 13.8   E_BB,true,16532086,_22a04dd5-80c5-4299-aeba-62c737489315,BusbarSection
_72989d33-7954-4972-9728-57da3db57d50,Network/Companies/BCS/07LPZ/07LPZVIO/115/07   VIO B1 115   A_BB,07   VIO B1 115   A_BB,true,16533405,_35ff116a-b125-4492-8d96-413c135816d9,BusbarSection
_4d1079be-5cd4-42a7-8935-7bdb00d15ef4,Network/Companies/BCS/07LPZ/07LPZVIO/115/07   VIO BT 115   B_BB,07   VIO BT 115   B_BB,true,16533407,_35ff116a-b125-4492-8d96-413c135816d9,BusbarSection
_bf9f8e57-5303-401c-becf-28ee7ccff079,Network/Companies/BCS/07LPZ/07LPZVIO/34.5/07   VIO B1 34.5   C_BB,07   VIO B1 34.5   C_BB,true,16533592,_d4c1e21c-2741-4337-886c-c66c99d65708,BusbarSection
_c5fa5992-e52c-4941-998e-44dad8955a3f,Network/Companies/BCS/07LPZ/07LPZVIO/34.5/07   VIO BT 34.5   D_BB,07   VIO BT 34.5   D_BB,true,16533594,_d4c1e21c-2741-4337-886c-c66c99d65708,BusbarSection
_6c413e27-6450-42ff-81cc-e185ea7c85b8,Network/Companies/BCA/07BCA/07   MIS/230/07   MIS B1  230.  C,07   MIS B1  230.  C,true,37984743,_3560303d-4aa1-4e29-a0ce-074d6708ec02,BusbarSection
_e22ae92a-5984-4b66-ac31-88cef4ac8068,Network/Companies/BCA/07BCA/07   MIS/230/07   MIS B2  230.  D,07   MIS B2  230.  D,true,37984745,_3560303d-4aa1-4e29-a0ce-074d6708ec02,BusbarSection
_1DA605DE-2812-49B7-AE8E-E9E5D5BEFD83,Network/Companies/BCA/07BCA/07   FIM/69/07   FIM B1  69.0  A,07   FIM B1  69.0  A,true,37990477,_B943A977-D848-4959-A0E3-470201E28F2C,BusbarSection
_B77329E3-B38C-4197-8DD2-2FD8420413E7,Network/Companies/BCA/07BCA/07   FIM/69/07   FIM B2  69.0  B,07   FIM B2  69.0  B,true,37990479,_B943A977-D848-4959-A0E3-470201E28F2C,BusbarSection
_80C69612-88CD-43A1-BC1B-3937B8AC1C1D,Network/Companies/BCS/07LPZ/07LPZBCU/230/07   BCU B1 230   G_BB,07   BCU B1 230   G_BB,true,38004999,_ff7b078f-23c9-4bdf-9ac7-bd21a055ae7a,BusbarSection
_ab19c5db-e597-4f9f-88b0-3f3422e60691,Network/Companies/BCA/07BCA/07   SIS/34.5/07   SIS B1  34.5  A,07   SIS B1  34.5  A,true,38009047,_1d9d99a0-d476-4420-883c-76fe382b8744,BusbarSection
_fb632ac1-b56d-460c-8162-1391926c4be4,Network/Companies/BCA/07BCA/07   SIS/34.5/07   SIS B2  34.5  B,07   SIS B2  34.5  B,true,38009050,_1d9d99a0-d476-4420-883c-76fe382b8744,BusbarSection
_028f66fb-aec0-4574-963f-700894f042f5,Network/Companies/BCA/07BCA/07COSPAF/13.8/07   PAF B2  13.8  B,07   PAF B2  13.8  B,true,38009979,_5fdb365f-dd1b-448e-80a9-7ba87ccb9589,BusbarSection
_5137b854-7fd6-4cbf-b70e-0e40f9e03587,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT B1  34.5  A,06   AMT B1  34.5  A,true,38156835,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_e9670886-8f0a-43a3-b588-472aba53798d,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  2,06   AMT BD  34.5  2,true,38156837,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_d14a22f7-eeec-407d-9730-323b0e7f6302,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  r_,06   AMT BD  34.5  r_,true,38156839,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_d0507877-e152-43da-8d37-1f3abed72a5b,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  t_,06   AMT BD  34.5  t_,true,38156841,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_5acca80d-4c01-4569-a3aa-1a396b9dee20,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  v_,06   AMT BD  34.5  v_,true,38156843,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_f242ae55-95b2-4f07-8a82-74ab79da917a,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  x_,06   AMT BD  34.5  x_,true,38156845,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_f5c5c947-7502-4975-9bf6-3d33202f7f36,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  z_,06   AMT BD  34.5  z_,true,38156847,_9aaf8481-86d6-48b5-9f3b-13e484858282,BusbarSection
_2B3E772F-CC44-4102-B74D-740A1B0A7691,Network/Companies/SIN/06NES/06HUAPCN/115/06HUAPCN B1  115.  A,06HUAPCN B1  115.  A,true,38160727,_9873FD79-B6CA-4410-9567-2BB6BB5FE7A4,BusbarSection
_937B48CB-2E14-4C75-A551-3B7710E22F40,Network/Companies/SIN/06NES/06HUAPCN/115/06HUAPCN BT  115.  B,06HUAPCN BT  115.  B,true,38160730,_9873FD79-B6CA-4410-9567-2BB6BB5FE7A4,BusbarSection
_67513FB1-F62C-41EF-BD9F-3E2DF146BEBC,Network/Companies/SIN/06NES/06HUAPCN/13.8/06HUAPCN B1  13.8  A,06HUAPCN B1  13.8  A,true,38160732,_938EC5AB-FD24-4FC6-B2BB-07C62A7E3568,BusbarSection
_c8e6bc09-3199-455f-808d-85f0d3af9bff,Network/Companies/SIN/06NES/06   SCL/34.5/06   SCL B1  34.5  A,06   SCL B1  34.5  A,true,38161697,_98211c13-6ab4-462d-bcbb-8117fd9f6431,BusbarSection
_3f710ac7-5d10-44af-80f9-1f9a7294220b,Network/Companies/SIN/06NES/06   SCP/400/06   SCP B1  400.  A,06   SCP B1  400.  A,true,38162022,_4e76e4ee-c0fb-4c4b-bde1-c81f22c56784,BusbarSection
_922b335c-2a50-479a-b745-13fcc55a9462,Network/Companies/SIN/06NES/06   SCP/400/06   SCP B2  400.  B,06   SCP B2  400.  B,true,38162024,_4e76e4ee-c0fb-4c4b-bde1-c81f22c56784,BusbarSection
_4f6a1411-4189-41bf-88c8-061a215c55b8,Network/Companies/SIN/02ORI/02   CYB/230/02   CYB B1  230   A,02   CYB B1  230   A,true,38163796,_f5463f7d-3693-4b4c-b386-a0b352534df1,BusbarSection
_743d9951-1a05-436c-99c6-0a61ce5328ba,Network/Companies/SIN/02ORI/02   CYB/230/02   CYB B2  230   B,02   CYB B2  230   B,true,38163798,_f5463f7d-3693-4b4c-b386-a0b352534df1,BusbarSection
_5f2bccca-71e9-4c2b-a3b5-9c9584a46a13,Network/Companies/SIN/02ORI/02   CUY/34.5/02   CUY B1  34.5  A,02   CUY B1  34.5  A,true,38163952,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,BusbarSection
_ccd1eaa6-a29e-4653-bac4-a5c4ff64c4f6,Network/Companies/SIN/02ORI/02   CUY/34.5/02   CUY B2  34.5  B,02   CUY B2  34.5  B,true,38163954,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,BusbarSection
_7531f793-eee1-4805-92ad-af539f140184,Network/Companies/SIN/02ORI/02   CUY/230/02   CUY B1  230   A,02   CUY B1  230   A,true,38164132,_cbcb0529-6959-46e9-a5ff-e142fcb162ef,BusbarSection
_c906dc5f-94a8-480c-931b-5aa695616f92,Network/Companies/SIN/02ORI/02   NXM/230/02   NXM B1  230   A,02   NXM B1  230   A,true,38164492,_5c64c30e-155c-4f5f-b070-0d6a96b517d4,BusbarSection
_af2fa125-3c8f-4d76-9082-abf9c395fcdd,Network/Companies/SIN/02ORI/02   NXM/230/02   NXM B2  230   B,02   NXM B2  230   B,true,38164494,_5c64c30e-155c-4f5f-b070-0d6a96b517d4,BusbarSection
_5a4f00cc-2dab-4154-b66d-a11e0b90b418,Network/Companies/SIN/02ORI/02   NXL/34.5/02   NXL B1  34.5  A,02   NXL B1  34.5  A,true,38164797,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,BusbarSection
_1b02fd40-09ad-46dd-9e65-d761f16e4938,Network/Companies/SIN/02ORI/02   NXL/34.5/02   NXL B2  34.5  B,02   NXL B2  34.5  B,true,38164799,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,BusbarSection
_f1d4ca98-57eb-46a2-8307-ae19fe4c4505,Network/Companies/SIN/02ORI/02   NXL/230/02   NXL B1  230   A,02   NXL B1  230   A,true,38164884,_93c93c53-a322-4252-b763-8f985694a995,BusbarSection
