"CurveData:
ID","CurveData:
xAxisData","CurveData:
y1AxisData","CurveData:
y2AxisData","CurveData:
InternalId","CurveData:
Name","CurveData:
Parent","CurveData:
ObjectType"
_eae14374-201c-4c68-943b-a3bc3d045bf7,42,-13,7.2000000000000002,1183986,40,_5a0f1534-14fa-4dbe-b9d7-8dc47e340274,CurveData
_5eb05f17-d497-402e-a332-b92befa1170a,0,-43,24.440000000000001,1183988,0,_ed7fe6d4-bebb-4fdc-9d4b-f653788bf2d1,CurveData
_4e66da1a-54a5-4ade-96fe-418b651a078e,20,-41,20,1183989,10,_ed7fe6d4-bebb-4fdc-9d4b-f653788bf2d1,CurveData
_52da46bf-e326-44d0-9b9b-67ed58d3b860,30,-34,15,1183990,20,_ed7fe6d4-bebb-4fdc-9d4b-f653788bf2d1,CurveData
_e0bbd8e3-ff34-4f1a-8a08-73fbb147d94d,38,-26,10,1183991,30,_ed7fe6d4-bebb-4fdc-9d4b-f653788bf2d1,CurveData
_df6118de-662e-469a-b0f8-df6086b5ae7b,42,-13,7.2000000000000002,1183992,40,_ed7fe6d4-bebb-4fdc-9d4b-f653788bf2d1,CurveData
_b6d4b243-9989-4d41-8389-fee9f1d17127,0,-43,24.440000000000001,1183994,0,_d6df1ee9-7a70-40ae-ad47-b8512adbde10,CurveData
_7f94ad71-4640-44c5-8ef4-9033f6a40ba0,20,-41,20,1183995,10,_d6df1ee9-7a70-40ae-ad47-b8512adbde10,CurveData
_2517c284-c317-4bc3-948d-0b774369db46,30,-34,15,1183996,20,_d6df1ee9-7a70-40ae-ad47-b8512adbde10,CurveData
_5446c779-a42c-4c55-ba4e-110cac9450c6,38,-26,10,1183997,30,_d6df1ee9-7a70-40ae-ad47-b8512adbde10,CurveData
_0f1c0bb7-2ce4-40f0-b5ae-d4c3cd66e3a9,42,-13,7.2000000000000002,1183998,40,_d6df1ee9-7a70-40ae-ad47-b8512adbde10,CurveData
_ff48457d-d717-44ae-a60a-71ccdbac7f09,0,-71,94,1184000,0,_33896497-0611-4173-b257-9c8720ef8c58,CurveData
_d46f780f-2a68-46f2-aeff-34625d5c4cf2,37,-65,90,1184001,10,_33896497-0611-4173-b257-9c8720ef8c58,CurveData
_c89d770a-f553-4eaa-8243-c665ec8798f7,73,-57,77,1184002,20,_33896497-0611-4173-b257-9c8720ef8c58,CurveData
_35610ec0-2bac-4901-9751-53b45ed5330b,98,-50,61,1184003,30,_33896497-0611-4173-b257-9c8720ef8c58,CurveData
_6f473c8e-f195-446e-8e23-e05217374097,116,-34,34,1184004,40,_33896497-0611-4173-b257-9c8720ef8c58,CurveData
_4c867d4f-8047-4fc5-b2f0-32d565e1d792,0,-71,94,1184006,0,_95747d98-04f0-4202-ba05-c3d0c66bdef3,CurveData
_1a57723f-daa8-4761-8b21-964bf7fc2a88,37,-65,90,1184007,10,_95747d98-04f0-4202-ba05-c3d0c66bdef3,CurveData
_55d4b3e5-4962-469a-a3a9-fda546b049e3,73,-57,77,1184008,20,_95747d98-04f0-4202-ba05-c3d0c66bdef3,CurveData
_b6180c88-dc87-46ae-be0d-67bd31fcf95a,98,-50,61,1184009,30,_95747d98-04f0-4202-ba05-c3d0c66bdef3,CurveData
_08a5be50-0768-42cc-9c27-6f1200424a33,116,-34,34,1184010,40,_95747d98-04f0-4202-ba05-c3d0c66bdef3,CurveData
_c48d5917-8a98-41af-a551-a42242e47d49,0,-1,1,1184432,0,_2524ae83-6f78-427a-8ce6-53b82fbaa0aa,CurveData
_934aa403-0094-4ca5-b246-a7d836a1b689,1.5,-0.75,0.75,1184433,10,_2524ae83-6f78-427a-8ce6-53b82fbaa0aa,CurveData
_3978fa41-e64e-47a3-b7ef-31137c2f6f1f,3,-0.5,0.5,1184434,20,_2524ae83-6f78-427a-8ce6-53b82fbaa0aa,CurveData
_ef545741-82db-45f6-99fa-8c56ee1c96f1,4.5,-0.25,0.25,1184435,30,_2524ae83-6f78-427a-8ce6-53b82fbaa0aa,CurveData
_58e5ca77-ceea-4999-b9ed-575c05b10410,6,-0.25,0.25,1184436,40,_2524ae83-6f78-427a-8ce6-53b82fbaa0aa,CurveData
_49251009-9cb2-4ab1-ab14-4f6e0a3dbc0b,0,-1,1,1184438,0,_95aa469f-a43a-4899-860e-20f48d1e4ae8,CurveData
_f85c9e81-a58c-42a9-ba1f-d1173a8743c3,1.5,-0.75,0.75,1184439,10,_95aa469f-a43a-4899-860e-20f48d1e4ae8,CurveData
_a2b6d44f-4d26-42d2-8192-85eac6d8bc14,3,-0.5,0.5,1184440,20,_95aa469f-a43a-4899-860e-20f48d1e4ae8,CurveData
_425db16f-049f-4ac5-9927-11b4ee31298d,4.5,-0.25,0.25,1184441,30,_95aa469f-a43a-4899-860e-20f48d1e4ae8,CurveData
_adef4e0b-0fc4-438e-bb94-55569e534a14,6,-0.25,0.25,1184442,40,_95aa469f-a43a-4899-860e-20f48d1e4ae8,CurveData
_c83ee477-ea38-4704-949e-8a46ccd73097,0,-1,1,1184444,0,_8b2022a8-b4b0-4fee-862a-547ff065f373,CurveData
_2d951bf3-5bb9-4b1b-86de-0451f88e5ead,2.25,-0.75,0.75,1184445,10,_8b2022a8-b4b0-4fee-862a-547ff065f373,CurveData
_60500cc2-e2ff-4806-a229-053145aab61c,4.5,-0.5,0.5,1184446,20,_8b2022a8-b4b0-4fee-862a-547ff065f373,CurveData
_cd1355ad-01fc-418c-845c-db0af6679cc1,6.75,-0.25,0.25,1184447,30,_8b2022a8-b4b0-4fee-862a-547ff065f373,CurveData
_9e39d886-4f89-4b3a-a4f6-dd3043f9ffe4,9,-0.25,0.25,1184448,40,_8b2022a8-b4b0-4fee-862a-547ff065f373,CurveData
_bea647b0-bfbb-4fad-953b-e452c349842e,0,-2,3,1184450,0,_d691298d-e606-4713-b798-02adca14a9da,CurveData
_2cd1fb71-db5a-4759-953c-6164bdb6074b,3.75,-1.5,2.25,1184451,10,_d691298d-e606-4713-b798-02adca14a9da,CurveData
_2a3d2f8e-ed69-473a-a59b-027d5f9fcd10,7.5,-1,1.5,1184452,20,_d691298d-e606-4713-b798-02adca14a9da,CurveData
_f926ea45-c920-4787-be11-e30b9135d2b9,11.25,-0.5,0.75,1184453,30,_d691298d-e606-4713-b798-02adca14a9da,CurveData
_3f724854-d5e4-4495-91fd-262f5cdd3763,15,-0.5,0.75,1184454,40,_d691298d-e606-4713-b798-02adca14a9da,CurveData
_c7c87b82-81ba-41b4-8736-2c1f07125a9e,0,-20,20,1185631,0,_b045da5c-027b-47f0-8467-e5bf55e058d9,CurveData
_37779def-6d03-4d64-9646-a59a4d8c0e00,10,-20,20,1185632,10,_b045da5c-027b-47f0-8467-e5bf55e058d9,CurveData
_b5ca5007-6b1c-402e-a1d1-d97e245b74d6,20,-20,20,1185633,20,_b045da5c-027b-47f0-8467-e5bf55e058d9,CurveData
_beb01679-6886-4c65-bc5a-379cc51cdae6,30,-20,20,1185634,30,_b045da5c-027b-47f0-8467-e5bf55e058d9,CurveData
_ff25be75-794e-4559-a8c8-c35e8806cdfd,50,-20,20,1185635,40,_b045da5c-027b-47f0-8467-e5bf55e058d9,CurveData
_6ee9840e-85c3-496d-8a3e-5aaa80f1c10f,0,0,0,1188210,0,_7e74d0e6-baea-4623-8bc4-ffc41d979740,CurveData
_2b3c75f8-f0b7-46b4-9d03-a91cf532fd58,125,-50,50,1188211,10,_7e74d0e6-baea-4623-8bc4-ffc41d979740,CurveData
_35ae5595-fee6-4127-b4d6-4fcd7cecb2af,250,-100,100,1188212,20,_7e74d0e6-baea-4623-8bc4-ffc41d979740,CurveData
_a0705a0c-a12e-4e4f-a661-c85e63ff4fa5,375,-125,125,1188213,30,_7e74d0e6-baea-4623-8bc4-ffc41d979740,CurveData
_6cc04de3-0f4f-4043-9bb6-81a1e4190ccd,500,-150,150,1188214,40,_7e74d0e6-baea-4623-8bc4-ffc41d979740,CurveData
_50bd4b80-6249-48ab-bcdd-8f55f11ca7f3,0,-15,15,1188320,0,_c012cbd1-488f-4e96-b721-17c7209f6d42,CurveData
_154fdd28-ae18-4a66-80e3-5efcd07c96ba,4.6500000000000004,-14.25,14.25,1188321,10,_c012cbd1-488f-4e96-b721-17c7209f6d42,CurveData
_88f19a60-124e-4bd4-b652-dcf8b3d2bc0c,10.050000000000001,-12.300000000000001,12.300000000000001,1188322,20,_c012cbd1-488f-4e96-b721-17c7209f6d42,CurveData
_69fbae30-adbd-4141-b3f7-8fd2edcee872,12.75,-7.5,7.5,1188323,30,_c012cbd1-488f-4e96-b721-17c7209f6d42,CurveData
_4529f86c-2a6b-4617-9240-e237527d607b,15,0,0,1188324,40,_c012cbd1-488f-4e96-b721-17c7209f6d42,CurveData
_da7dfed0-9530-48de-afc6-e6c10aa61f3c,0,-6,6,1188326,0,_73e44626-8d43-4391-abab-a38e2c89eeee,CurveData
_97d3f356-2ba1-42f9-babe-44a4530350aa,1.8600000000000001,-5.7000000000000002,5.7000000000000002,1188327,10,_73e44626-8d43-4391-abab-a38e2c89eeee,CurveData
_9c1b3d00-58dc-4c1c-afcf-dbda1f5771a6,4.0199999999999996,-4.9000000000000004,4.9000000000000004,1188328,20,_73e44626-8d43-4391-abab-a38e2c89eeee,CurveData
_1e2ab90e-1b78-42e8-8c53-f5f0a45eb38e,5.0999999999999996,-3,3,1188329,30,_73e44626-8d43-4391-abab-a38e2c89eeee,CurveData
_0465b25d-6d5c-49bd-983e-ad173016911c,6,0,0,1188330,40,_73e44626-8d43-4391-abab-a38e2c89eeee,CurveData
_070aa9b0-4c93-4a90-abb3-e333ae90c91f,0,-9,9,1188332,0,_108e2fb7-dd67-49e5-81a9-9d644c6ddacf,CurveData
_e4806b87-e6a6-4901-8b4b-0327994f19ae,2.79,-8.5500000000000007,8.5500000000000007,1188333,10,_108e2fb7-dd67-49e5-81a9-9d644c6ddacf,CurveData
_f687fce0-44fb-49db-96b0-fbec03d8353a,9,0,0,1188334,20,_108e2fb7-dd67-49e5-81a9-9d644c6ddacf,CurveData
_d2f44cdd-0574-4135-b405-bb8565947fb9,6.0300000000000002,-7.3799999999999999,7.3799999999999999,1188335,30,_108e2fb7-dd67-49e5-81a9-9d644c6ddacf,CurveData
_026f1130-e5a2-472d-bcbb-2381834bc758,7.6500000000000004,-4.5,4.5,1188336,40,_108e2fb7-dd67-49e5-81a9-9d644c6ddacf,CurveData
_d803fe5b-c937-4e5a-8365-9638365e3e7e,0,-228,204.59999999999999,1188818,0,_cef7f037-1ba7-45d9-a5be-be279aaab7d3,CurveData
_7a6cd17a-3eb5-49ff-87cf-7eb2841309b1,80,-228,198,1188819,10,_cef7f037-1ba7-45d9-a5be-be279aaab7d3,CurveData
_181c26c6-6344-45eb-983a-ad187d69a7b5,160,-181,170,1188820,20,_cef7f037-1ba7-45d9-a5be-be279aaab7d3,CurveData
_c4444f45-c52e-4f6e-87b7-4e58be85a003,240,-136,153,1188821,30,_cef7f037-1ba7-45d9-a5be-be279aaab7d3,CurveData
_7522dabd-3ead-44a9-ad40-acf5f115e88e,320,-85,109,1188822,40,_cef7f037-1ba7-45d9-a5be-be279aaab7d3,CurveData
_370044c5-4ad6-4961-a705-546740c00d2e,0,-228,204.59999999999999,1188824,0,_ed3dc029-475e-4123-998b-0ccdee63f7d4,CurveData
_9e45dc6c-1a70-409b-910a-d25fafbdaf5b,80,-228,198,1188825,10,_ed3dc029-475e-4123-998b-0ccdee63f7d4,CurveData
_69ff970f-853e-47c9-a38e-f8835d61b537,160,-181,170,1188826,20,_ed3dc029-475e-4123-998b-0ccdee63f7d4,CurveData
_08ba311d-c0b1-4747-b68a-9515a500240e,240,-136,153,1188827,30,_ed3dc029-475e-4123-998b-0ccdee63f7d4,CurveData
_3fd985ba-8b3e-43d4-a434-107e75244755,320,-85,109,1188828,40,_ed3dc029-475e-4123-998b-0ccdee63f7d4,CurveData
_dea443f4-df8c-4628-abdf-d4859e1d5771,0,-228,204.59999999999999,1188830,0,_db5c3c18-cb95-40de-a8fa-199b1781c6d2,CurveData
_a3cf2b5a-8c66-4df6-8c42-bb2c3f3160f3,80,-228,198,1188831,10,_db5c3c18-cb95-40de-a8fa-199b1781c6d2,CurveData
_fd4be807-3ab5-436b-bc83-fd6f4db64142,160,-181,170,1188832,20,_db5c3c18-cb95-40de-a8fa-199b1781c6d2,CurveData
_785e8aee-590d-40c8-8ae5-42c97f839ce9,240,-136,153,1188833,30,_db5c3c18-cb95-40de-a8fa-199b1781c6d2,CurveData
_80185741-260a-4457-a16e-65e59b32fda6,320,-85,109,1188834,40,_db5c3c18-cb95-40de-a8fa-199b1781c6d2,CurveData
_7fea09c9-47fd-4295-ba46-33a6103f0d59,0,-125,75,1190053,0,_9c510a7a-dacb-4130-8021-c046573cef78,CurveData
_1ea088fa-8f73-4bfa-8e22-18c43b696eec,30,-121,72.5,1190054,10,_9c510a7a-dacb-4130-8021-c046573cef78,CurveData
_9d4a7e97-c8f2-4797-a628-89f4b6b26a1e,60,-109,69,1190055,20,_9c510a7a-dacb-4130-8021-c046573cef78,CurveData
_5e83cb58-43af-4048-b619-dd74b6a0daa2,90,-69,60,1190056,30,_9c510a7a-dacb-4130-8021-c046573cef78,CurveData
_60678ad3-b7a2-456d-9056-d699d9c25087,120,-39,38,1190057,40,_9c510a7a-dacb-4130-8021-c046573cef78,CurveData
_cb50aa97-2293-49f2-83a2-b6c03ddc6174,0,-125,75,1190059,0,_86e1ecd7-ddc4-4738-9e29-18e7df220051,CurveData
_4311dd98-246a-40a2-9967-aa79c924a6c2,30,-121,72.5,1190060,10,_86e1ecd7-ddc4-4738-9e29-18e7df220051,CurveData
_07b5d4ec-5f9e-4115-afab-9ae280e8014d,60,-109,69,1190061,20,_86e1ecd7-ddc4-4738-9e29-18e7df220051,CurveData
_80c75aa5-4c9e-4579-8037-a639f8689311,90,-69,60,1190062,30,_86e1ecd7-ddc4-4738-9e29-18e7df220051,CurveData
_e738dea0-2857-4138-871c-cd849c4d3762,120,-39,38,1190063,40,_86e1ecd7-ddc4-4738-9e29-18e7df220051,CurveData
_401ecf89-93ef-4d81-b2dd-39a946d539e4,0,-1.8899999999999999,3.1499999999999999,1191181,0,_fcac8b3f-36f8-4d47-997c-f6f5d2b78611,CurveData
_01419647-0a25-4621-aca6-206049ec0d16,1.6799999999999999,-1.73,2.8399999999999999,1191182,10,_fcac8b3f-36f8-4d47-997c-f6f5d2b78611,CurveData
_a4582912-efee-44fd-ab9d-8fb59f02e733,2.52,-1.5800000000000001,2.46,1191183,20,_fcac8b3f-36f8-4d47-997c-f6f5d2b78611,CurveData
_ef286e34-984a-4e69-be88-461adbb0b168,3.3599999999999999,-1.3300000000000001,1.73,1191184,30,_fcac8b3f-36f8-4d47-997c-f6f5d2b78611,CurveData
_703b0d86-2056-431e-87f0-7371ee1454cd,4.2000000000000002,-0.94999999999999996,1.26,1191185,40,_fcac8b3f-36f8-4d47-997c-f6f5d2b78611,CurveData
_a026375c-7b5c-4107-809a-e3667baa1efe,3.3599999999999999,-1.3300000000000001,1.73,1191187,0,_762d1924-0614-465b-aa3c-1723980027bc,CurveData
_e8e70490-6e80-4e57-9c73-56f95342cd57,1.6799999999999999,-1.73,2.8399999999999999,1191188,10,_762d1924-0614-465b-aa3c-1723980027bc,CurveData
_c12e32c4-3a19-47cb-9a65-fa5ca0315af6,4.2000000000000002,-0.94999999999999996,1.26,1191189,20,_762d1924-0614-465b-aa3c-1723980027bc,CurveData
_62e49926-e31d-424a-b22f-a85ba424e0db,2.52,-1.5800000000000001,2.46,1191190,30,_762d1924-0614-465b-aa3c-1723980027bc,CurveData
_dcb36be1-4f26-4a2f-bc5e-a6eede467a0a,0,-1.8899999999999999,3.1499999999999999,1191191,40,_762d1924-0614-465b-aa3c-1723980027bc,CurveData
_2be90d92-d2f2-4729-904a-6d5c62b9b533,0,-8,22.960000000000001,1191368,0,_73478a4b-3eb2-4cef-b98d-f0f1aa376ac3,CurveData
_979e689e-e398-4cdf-988a-8e6a2f46c95b,3.5,-11,22.510000000000002,1191369,10,_73478a4b-3eb2-4cef-b98d-f0f1aa376ac3,CurveData
_4d5c291d-8db4-4966-98c2-37afb1829893,17.5,-8.5,19.350000000000001,1191370,20,_73478a4b-3eb2-4cef-b98d-f0f1aa376ac3,CurveData
_113f6730-0fa7-47fb-afa1-96a7a4be9150,24.300000000000001,-6.2999999999999998,6.2999999999999998,1191371,30,_73478a4b-3eb2-4cef-b98d-f0f1aa376ac3,CurveData
_aba1b5f6-b68f-401b-938c-67ee69883172,25.213000000000001,0,0,1191372,40,_73478a4b-3eb2-4cef-b98d-f0f1aa376ac3,CurveData
_84028936-1ab6-4a25-9ce6-809ecdda92d7,0,-3.7000000000000002,7.4100000000000001,1191374,0,_3d83b96c-bea7-47fb-b645-971fa7e4453e,CurveData
_6a292b2a-3912-4d5b-a4cb-ec2da43b30c2,0.85999999999999999,-4.3099999999999996,7.2400000000000002,1191375,10,_3d83b96c-bea7-47fb-b645-971fa7e4453e,CurveData
_69223a45-7eae-4d74-ac0a-7dd7d00f1a70,6.9000000000000004,-2.4100000000000001,5.1699999999999999,1191376,20,_3d83b96c-bea7-47fb-b645-971fa7e4453e,CurveData
_41c37c05-1d41-49f9-9376-d821d8c69755,8.4499999999999993,-1.3799999999999999,1.6299999999999999,1191377,30,_3d83b96c-bea7-47fb-b645-971fa7e4453e,CurveData
_0c46a6f8-6243-4bf6-9d62-41b2841006b9,8.625,0,0,1191378,40,_3d83b96c-bea7-47fb-b645-971fa7e4453e,CurveData
_d7c696b1-e1b9-495d-a8e2-048e38a349b7,0,-2.7999999999999998,4.3799999999999999,1193869,0,_6ec1512a-6a68-4743-a172-3097b039b163,CurveData
_4097ec44-1f2d-4939-a926-427fb245ff24,1.25,-2.7999999999999998,4.25,1193870,10,_6ec1512a-6a68-4743-a172-3097b039b163,CurveData
_878f039a-da94-4075-939d-44204f33fa87,2.5,-2.6000000000000001,4.0599999999999996,1193871,20,_6ec1512a-6a68-4743-a172-3097b039b163,CurveData
_f5ae31ab-1e52-45d7-925d-e2ed2acd02b5,3.75,-2.2999999999999998,3.75,1193872,30,_6ec1512a-6a68-4743-a172-3097b039b163,CurveData
_1d6df5f0-0e15-4f71-9c78-4d64887c65fb,5,-0.80000000000000004,0.63,1193873,40,_6ec1512a-6a68-4743-a172-3097b039b163,CurveData
_a6c53994-a124-408d-9685-0641aa92b7c5,0,-1.2,2,1193875,0,_909bde99-82ed-4928-9b7b-d26a8fde9df3,CurveData
_ae36a196-8d6d-4156-b886-2722eaffaf8c,1.25,-1,1,1193876,10,_909bde99-82ed-4928-9b7b-d26a8fde9df3,CurveData
_ad88da76-3911-4ad4-a160-3a6b6aab625b,2.5,-0.80000000000000004,0.80000000000000004,1193877,20,_909bde99-82ed-4928-9b7b-d26a8fde9df3,CurveData
_52b505e8-7d94-4173-a826-5e80080bf1d5,3.75,-0.65000000000000002,0.65000000000000002,1193878,30,_909bde99-82ed-4928-9b7b-d26a8fde9df3,CurveData
_429b263d-1da1-40e5-8e13-b4163d9fac14,6,-0.40000000000000002,0.40000000000000002,1193879,40,_909bde99-82ed-4928-9b7b-d26a8fde9df3,CurveData
_e0f9e04a-01b8-4799-9bb5-edd354036b05,0,-2.7999999999999998,4.3799999999999999,1193881,0,_97c07c58-cfb3-4dbf-a153-4bd2c60edbd8,CurveData
_6b36b945-b2f0-4d57-97fb-3b3c3634ac28,1.25,-2.7999999999999998,4.25,1193882,10,_97c07c58-cfb3-4dbf-a153-4bd2c60edbd8,CurveData
_7ec1f49a-bc86-46d9-b823-701eb0678bc5,2.5,-2.6000000000000001,4.0599999999999996,1193883,20,_97c07c58-cfb3-4dbf-a153-4bd2c60edbd8,CurveData
_f672b8b6-92cf-41b5-be15-5e2cbffaa123,3.75,-2.2999999999999998,3.75,1193884,30,_97c07c58-cfb3-4dbf-a153-4bd2c60edbd8,CurveData
_c98c2aa7-3c7a-4acb-bd8f-cdcdf9e29490,5,-0.80000000000000004,0.63,1193885,40,_97c07c58-cfb3-4dbf-a153-4bd2c60edbd8,CurveData
_4f436ad9-b48e-4fb5-84d4-69bfdc44cb89,0,-11.25,18.75,1194594,0,_f7bc89ed-71f7-4aa8-b8c4-5238d94fb666,CurveData
_fa67213f-d00e-47e8-9cd3-e85a25856e3f,10,-10.300000000000001,16.879999999999999,1194595,10,_f7bc89ed-71f7-4aa8-b8c4-5238d94fb666,CurveData
_ca647604-755b-4ec3-9724-f3f9f8338651,15,-9.4000000000000004,14.65,1194596,20,_f7bc89ed-71f7-4aa8-b8c4-5238d94fb666,CurveData
_c69dbdaf-ee8a-42d7-9391-8a4392b8db09,20,-7.9000000000000004,10.300000000000001,1194597,30,_f7bc89ed-71f7-4aa8-b8c4-5238d94fb666,CurveData
_1fc80afe-62dc-42f5-a1e7-d3212d4d33d2,25,-5.6500000000000004,7.5,1194598,40,_f7bc89ed-71f7-4aa8-b8c4-5238d94fb666,CurveData
_4b38c76c-28b7-4b08-8395-b641a40f0d3f,0,-11.25,18.75,1194600,0,_35a018ed-0686-4514-aa44-096dbb49c1a1,CurveData
_a96692d1-5646-464e-b59e-c6db297cfaa3,10,-10.300000000000001,16.879999999999999,1194601,10,_35a018ed-0686-4514-aa44-096dbb49c1a1,CurveData
_4304920b-eeef-4d0a-836d-2fd184b34bc3,15,-9.4000000000000004,14.65,1194602,20,_35a018ed-0686-4514-aa44-096dbb49c1a1,CurveData
_3d353592-513f-43ad-9e1f-009028948ecb,20,-7.9000000000000004,10.300000000000001,1194603,30,_35a018ed-0686-4514-aa44-096dbb49c1a1,CurveData
_e0e49534-2ace-46e9-b0fd-ed600378b49b,25,-5.6500000000000004,7.5,1194604,40,_35a018ed-0686-4514-aa44-096dbb49c1a1,CurveData
_6eb71cc1-f775-44b4-a4bf-aef1b9ea9aba,0,-11.25,18.75,1194606,0,_dff3ccd3-6798-4ec3-8a62-11b8e6c857bd,CurveData
_55eabd58-da62-451e-9f68-dc1923f61f60,10,-10.300000000000001,16.879999999999999,1194607,10,_dff3ccd3-6798-4ec3-8a62-11b8e6c857bd,CurveData
_a8bf12d8-6824-46a0-aee3-62af092c6047,15,-9.4000000000000004,14.65,1194608,20,_dff3ccd3-6798-4ec3-8a62-11b8e6c857bd,CurveData
_0e5f3dc4-c18a-4a99-942c-6feb167e7350,20,-7.9000000000000004,10.300000000000001,1194609,30,_dff3ccd3-6798-4ec3-8a62-11b8e6c857bd,CurveData
_71081cfd-9761-4d42-8603-c1e5c27b8115,25,-5.6500000000000004,7.5,1194610,40,_dff3ccd3-6798-4ec3-8a62-11b8e6c857bd,CurveData
_4a4483c9-4efc-45fe-9274-c78a0e37e56b,0,-11.25,18.75,1194612,0,_3f4d6818-5bcb-43fd-8dc7-7d6e0cfda797,CurveData
_3b21cbff-32cb-4e3c-aa4f-f7097af3b4b0,10,-10.300000000000001,16.879999999999999,1194613,10,_3f4d6818-5bcb-43fd-8dc7-7d6e0cfda797,CurveData
_37e22307-7c3d-4222-ae3a-3e09c8ecbd35,15,-9.4000000000000004,14.65,1194614,20,_3f4d6818-5bcb-43fd-8dc7-7d6e0cfda797,CurveData
_831c1fcb-4fd4-4471-82ec-460d5b0dfd92,20,-7.9000000000000004,10.300000000000001,1194615,30,_3f4d6818-5bcb-43fd-8dc7-7d6e0cfda797,CurveData
_d5cc8737-c43a-46c7-a70f-9396bb2bfa53,25,-5.6500000000000004,7.5,1194616,40,_3f4d6818-5bcb-43fd-8dc7-7d6e0cfda797,CurveData
_f3dda8e0-e532-4fc0-b086-37628319ea0c,0,-22.5,37.5,1194618,0,_6041cfc8-6a8d-4c0d-89aa-3a474f535e52,CurveData
_363cff5e-3a5f-4e21-8d15-e086d107a1e1,12.5,-20.600000000000001,33.700000000000003,1194619,10,_6041cfc8-6a8d-4c0d-89aa-3a474f535e52,CurveData
_a12dcff1-368b-4263-a600-0973e2f8ec1f,25,-18.800000000000001,29.300000000000001,1194620,20,_6041cfc8-6a8d-4c0d-89aa-3a474f535e52,CurveData
_39c7ed7d-1c47-4914-a181-004b1448bcaf,37.5,-15.800000000000001,20.600000000000001,1194621,30,_6041cfc8-6a8d-4c0d-89aa-3a474f535e52,CurveData
_6559112e-8f7e-41b7-8ea3-9d5b63adbe67,50,-11.300000000000001,15,1194622,40,_6041cfc8-6a8d-4c0d-89aa-3a474f535e52,CurveData
_a10f5d1b-1224-412a-96ea-db897a22e86c,0,-19.824999999999999,22.425000000000001,1194624,0,_ddcab031-3c4a-440a-9b6c-d494c7827d0c,CurveData
_5e123b52-23d5-4690-b196-928e8f0f63d9,8.125,-19.824999999999999,21.774999999999999,1194625,10,_ddcab031-3c4a-440a-9b6c-d494c7827d0c,CurveData
_59eb1514-977d-4237-b5eb-91397ccfb3f8,19.5,-16.899999999999999,18.850000000000001,1194626,20,_ddcab031-3c4a-440a-9b6c-d494c7827d0c,CurveData
_bd9ac0e7-6630-4ceb-925d-ff8c0f1555bb,29.25,-14.300000000000001,13.975,1194627,30,_ddcab031-3c4a-440a-9b6c-d494c7827d0c,CurveData
_d3679e35-e144-481f-98a2-9dbe29a17683,32.5,0,0,1194628,40,_ddcab031-3c4a-440a-9b6c-d494c7827d0c,CurveData
_0b7bb6f3-6c07-402f-9cab-83a00e18bc4f,0,-22.5,37.5,1194630,0,_f09c2357-578a-4e78-ab86-382f1517c13b,CurveData
_ed0b07ed-3a95-4535-8acf-52c819ecf99c,12.5,-20.600000000000001,33.700000000000003,1194631,10,_f09c2357-578a-4e78-ab86-382f1517c13b,CurveData
_7c966964-196e-440c-bfc0-68921c9a57a8,25,-18.800000000000001,29.300000000000001,1194632,20,_f09c2357-578a-4e78-ab86-382f1517c13b,CurveData
_bf95f148-976d-42bc-9bb5-b353e06acf1f,37.5,-15.800000000000001,20.600000000000001,1194633,30,_f09c2357-578a-4e78-ab86-382f1517c13b,CurveData
_3d57d56b-ad74-447e-8c76-c62aefaf9e2b,50,-11.300000000000001,15,1194634,40,_f09c2357-578a-4e78-ab86-382f1517c13b,CurveData
_d67a92bc-2c04-47d8-b988-35dd9a423cb6,0,-2.5,3,1195741,0,_bcffb599-140a-4266-8992-40bee102f98c,CurveData
_3220e673-885d-4633-99a0-0d8cc2e79076,2,-2.2000000000000002,2,1195742,10,_bcffb599-140a-4266-8992-40bee102f98c,CurveData
_c6a7ec9c-2c38-4fcd-befe-67a1840cfa1f,4,-1.8,1.5,1195743,20,_bcffb599-140a-4266-8992-40bee102f98c,CurveData
_35a4768f-3eda-42c0-84bc-499e6728dd27,6,-1.2,1,1195744,30,_bcffb599-140a-4266-8992-40bee102f98c,CurveData
_7c5ad553-53e5-4c99-8304-122d05fc6660,8,-0.80000000000000004,0.5,1195745,40,_bcffb599-140a-4266-8992-40bee102f98c,CurveData
_7c784e26-9787-44b3-86eb-01bc3ae6800f,0,-2,2.2000000000000002,1195747,0,_2ef50e87-ca40-42a2-89c2-25206debaad2,CurveData
_af2dccc2-22f4-49e1-8c89-813c9d412f0d,1.2,-1.6000000000000001,1.8,1195748,10,_2ef50e87-ca40-42a2-89c2-25206debaad2,CurveData
_1a56be06-29bb-4875-bbdc-2dd2b88136eb,2.3999999999999999,-1.2,1.3,1195749,20,_2ef50e87-ca40-42a2-89c2-25206debaad2,CurveData
_327399a6-e1c6-49da-b015-a9fc04eb85f3,3.2000000000000002,-1,1,1195750,30,_2ef50e87-ca40-42a2-89c2-25206debaad2,CurveData
_087ded15-84ae-4705-8794-611a89446bef,4.5,-0.80000000000000004,0.5,1195751,40,_2ef50e87-ca40-42a2-89c2-25206debaad2,CurveData
_271b7875-a79c-4a5d-9702-4816101008fe,0,-14,41,1196876,0,_33d838ca-1630-4fa9-b895-39edce19faf1,CurveData
