"BusbarSection:
ID","BusbarSection:
Name","BusbarSection:
ctcpRegion","BusbarSection:
NAFlag","BusbarSection:
InternalId","BusbarSection:
Parent","BusbarSection:
ObjectType","MarketLoadZone:
Path","MarketLoadZone:
InternalId","MarketLoadZone:
Name","BusbarSection:
BusbarSectionAssignedToMarketLoadZone:
MarketLoadZone:
ID","MarketLoadZone:
Parent","MarketLoadZone:
ObjectType"
_f4fd1cf1-2eb2-4b3e-8904-09f681bb6c0b,01   BOS B1  230   A,10,true,767041,_b7e8cf7b-66fc-457c-b383-ed8b8abd03aa,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3b618941-d7ac-4160-88cf-5cc085f8c17b,01   BOS B2  230   B,10,true,767043,_b7e8cf7b-66fc-457c-b383-ed8b8abd03aa,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_68c6798f-a303-4a8e-968c-c75a5876e1a5,01   BRN B1 230   1,10,true,769994,_bff85add-a6d4-4726-886f-17d82e1c26fc,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6edc43d8-1a71-46a5-9d6c-711b05e775b9,01   BRN B2 230   2,10,true,769996,_bff85add-a6d4-4726-886f-17d82e1c26fc,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5d7bf8fb-4a1a-4abf-ae60-f036a1271f7a,01   BRN B1 400   1,10,true,770168,_3218bf12-c95f-4eac-ba79-bacf34213284,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3a7dfcaa-eac8-49f0-8a34-ffa5994c6216,01   BRN B2 400   2,10,true,770170,_3218bf12-c95f-4eac-ba79-bacf34213284,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_38b55f93-a5db-4865-81d7-407f3e5150b3,01   CAH B1 85    1,10,true,770496,_8d1c63fa-de6c-4b49-a76b-aa3f468c770e,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ad5016c7-4c47-4a7e-8f89-37883c3d85ea,01   CAR B1  85    A,10,true,770654,_927e42e1-b455-4af8-bb20-5d25a87af746,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_55bedebe-49c0-45e3-9351-62614063eef7,01   CAR B2  85    B,10,true,770656,_927e42e1-b455-4af8-bb20-5d25a87af746,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2c33d996-b3fa-4801-9fe8-69c02396b8b7,01   CCZ B1 230   A,10,true,771258,_5e73e518-ee2f-4cd8-84b3-69836ded9511,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_992206c4-fdc7-466a-820e-57c8afa1c050,01   CDS B1  230   A,10,true,771422,_c681a1b6-5880-4ec3-8554-06f3466602d9,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_fb84741e-8413-4f33-a3fe-97d2ce1741d0,01   CDS B2  230   B,10,true,771424,_c681a1b6-5880-4ec3-8554-06f3466602d9,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_11f2e5e5-39b2-490a-9aa6-39cbfc1c0d3c,01   CDS B1  85    A,10,true,771476,_e9c0b16d-d3ff-4e09-99a0-24939f1abab3,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9570674d-6f16-49e5-9e89-614b42b98e89,01   CEA B1  85    A,10,true,772121,_259bb94d-5da1-4f3f-8981-b7db3a332279,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_35cab208-bf77-43a1-bf1e-1d6f4ba0fb48,01   CEI B1  230   A,10,true,772287,_4de4291a-0779-49ef-9f48-0eba3c62cbc3,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6876fb55-f185-4da8-9cd7-b5876fdfd6a9,01   CEI B2  230   B,10,true,772289,_4de4291a-0779-49ef-9f48-0eba3c62cbc3,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_55e61375-89c8-494e-957e-23020c26a12b,01   CEI BD  23    a_,10,true,772381,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5712cef5-622e-4a1f-a425-51e9b5405e4e,01   CEI BD  23    b_,10,true,772383,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_65c1cdf4-6809-4ac1-a422-e678615c1eb0,01   CEI BD  23    c_,10,true,772385,_dff46556-2817-4efd-bcc2-95856c88766f,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_dad6a7ab-ef12-43ee-ad74-347e94be760e,01   CFI BD 230   1,10,true,772795,_87aa02a8-8466-4b9a-88eb-4fa32fc3eb35,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0d2a7553-072b-44d1-abd2-5c92184e2e38,01   CFZ BD  85    1,10,true,772959,_a89a2cbb-052e-4093-b2d3-2adc48c0fe85,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_318fecc9-4bbc-4a2a-a65a-23b54407af89,01   CHA B1  85    A,10,true,773222,_722fa0a2-463f-476f-a194-aa47f14e8ce6,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ffaf90e7-3e41-4f2b-8680-c6b10b2c5286,01   CHA B2  85    B,10,true,773224,_722fa0a2-463f-476f-a194-aa47f14e8ce6,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6eed1a92-9bec-4b22-aee9-5a6a097e6762,01   CHA B1 230   A,10,true,773349,_c38ff66f-8c55-4304-8bfc-e6442a18d2a3,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e648b4f7-1d28-47c7-b983-13deafe288e6,01   CHA B2 230   B,10,true,773351,_c38ff66f-8c55-4304-8bfc-e6442a18d2a3,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_373278af-57f6-477f-a648-9444de41cd33,01   CHE B1 85    1,10,true,773952,_5b62715b-e635-4ba4-a1ac-b78f288e9c4d,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c013d02d-66b7-4be5-8bc7-78f3a81108fe,01   CHN B1 230   A,10,true,774101,_2978cf28-ede4-4054-84ae-3445cb31041d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5ba30c19-6259-4ea9-811b-7b298c8b7812,01   CJM B1  230   A,10,true,774278,_ee328919-a831-4184-b984-27a615186d18,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9268ab9f-e148-46e4-b21a-35e87bda6eb2,01   CJM B2  230   B,10,true,774280,_ee328919-a831-4184-b984-27a615186d18,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f680dd1f-809c-42ea-b81e-3aefff2fec03,01   CJM BD  23    a_,10,true,774361,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_722f734e-b7d7-4740-b555-342da959d43f,01   CJM BD  23    c_,10,true,774363,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0129a51c-d9ab-48f8-b3f5-9f0120952b32,01   CJM BD  23    e_,10,true,774365,_3bcd4fb4-f372-4df3-ae2d-d9ac872bcebb,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_09028028-1f6f-4c6f-a15b-3ab358230bff,01   CMC B1 230   A,10,true,774781,_810bc459-9957-4355-a32c-8780883be9cf,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_81b3359f-8a09-4a59-b7ae-5fa407330f6e,01   CMC B2 230   B,10,true,774783,_810bc459-9957-4355-a32c-8780883be9cf,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b4302474-916b-4646-a56f-6cb741ba87a4,01   CMC BD  23   a_,10,true,774861,_562fcc52-b773-45d8-b634-4b7503398deb,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f35bdd22-44ef-4f0d-b281-200b7f142816,01   CMC BD  23   c_,10,true,774863,_562fcc52-b773-45d8-b634-4b7503398deb,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_533f9c50-123b-4b5e-857f-c19328f697eb,01   COA B1 230   1,10,true,775261,_0b276ce8-3a4d-4f70-b378-9926721e7d8e,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_27dd1e13-c0cb-49ef-9cba-862f7838637c,01   COA B2 230   2,10,true,775263,_0b276ce8-3a4d-4f70-b378-9926721e7d8e,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a0da74c2-0d50-40cb-822d-aa07a33db6b4,01   COA BG 13.8  1,10,true,775340,_9425b4d8-d4f4-457b-a731-5ad4bf9fe465,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_83bf1136-f0b4-4a75-9640-c7b213cba48a,01   COA BD 23    1,10,true,775372,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ba13859e-8f91-491a-b677-17d38fc37c3e,01   COA BD 23    2,10,true,775374,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b4129c14-5c24-4599-a86d-88b4ca40b7a7,01   COA BD 23    3,10,true,775376,_48232a09-8035-4b79-8b61-495c3fa0d205,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_46b57f3d-7d75-483f-9d81-776ef9dc66bf,01   COY B1 230   A,10,true,777414,_07c8c394-2cec-4af0-b75d-b736f033425d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_71bd28b4-4284-4b73-a157-ffaa89d6854a,01   COY B2 230   B,10,true,777416,_07c8c394-2cec-4af0-b75d-b736f033425d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_53160884-70d8-4be0-b0a3-c26ab73063bf,01   COY B1  23   A,10,true,777496,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f1e4f0e6-d54f-486a-8b4b-8833bf1bb074,01   COY B2  23   B,10,true,777498,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_38af0223-0489-44f8-86c3-95d2531b64cf,01   COY B3  23   C,10,true,777500,_6a43815f-9773-4f1d-804d-c73a1a7ae717,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_64501ae8-aa06-4731-92f5-7fef9e5cfba3,01   CPG B1 230   1,10,true,777929,_ae98040c-b4e8-4e30-ac66-1228ce94d708,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ae72c95f-cfad-445d-8811-5207b0b99c3e,01   CPG B2 230   2,10,true,777931,_ae98040c-b4e8-4e30-ac66-1228ce94d708,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_98200cdc-2484-4bcf-a873-67957a8684c2,01   CPG BD 23    A,10,true,778066,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c021f219-af8c-447b-b0e7-611f4d76eddb,01   CPG BD 23    B,10,true,778068,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_91e6ac7b-c2b5-4eab-be08-4c31f6b7e466,01   CPG BD 23    C,10,true,778070,_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3afb32db-f7ba-4890-be07-6ebbc60bfde6,01   CPM B1 230   A,10,true,778495,_142361c7-2ad7-4078-9901-7df778a5fd65,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_98396366-46b8-4978-a55d-914e3e24cb95,01   CRG B1 230   1,10,true,778711,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b00e09f1-01cc-477d-88c3-19b9d956cef1,01   CRG B2 230   2,10,true,778713,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8c228734-d615-4353-8168-ba7d7eae7bff,01   CRG BD 230   y_,10,true,778715,_0e656d04-75fd-4efd-8c86-1b82c0a76172,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c92f1298-bef8-43ac-9d60-fd6fed4f5d61,01   CRG B1 85    1,10,true,778962,_a3441498-12fa-4f80-8c75-f55631c18934,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_51b684cf-db0d-43c9-b679-fd7fd259e093,01   CRG B2 85    2,10,true,778964,_a3441498-12fa-4f80-8c75-f55631c18934,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e7731501-b201-4044-b4fd-f7297e901dd0,01   CRG BD 23    D,10,true,779114,_97a3dd2d-e1be-46fc-84ea-b85e95336d97,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_72d6fb58-ed39-4e3b-b34f-2ac1cfc7ddc7,01   CRG BD 23    E,10,true,779116,_97a3dd2d-e1be-46fc-84ea-b85e95336d97,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0dc6d09b-8fa2-4290-ac21-c1b7a143784f,01   CRM B1  85    A,10,true,779724,_c4c79fec-1852-47e0-9614-bce1a5242e5d,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0efb2553-6056-4b73-bbdd-5b648f648321,01   CRM B2  85    B,10,true,779726,_c4c79fec-1852-47e0-9614-bce1a5242e5d,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_63aca352-1156-4c7c-8af7-f95897fb5faa,01   CRS B1 230   1,10,true,780055,_ec194607-f854-494b-96e0-f728d9b71b53,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e7e71467-f6b7-49f3-8806-89e5c92787ce,01   CRS B2 230   2,10,true,780057,_ec194607-f854-494b-96e0-f728d9b71b53,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0c1817f1-b5cd-4630-8306-b48636c8e4e3,01   CRU B1 230   1,10,true,780597,_0e2cb23e-4e78-401f-9a78-b5a89e5bff74,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_fff944ad-cfc0-4c77-a986-dd26159e6448,01   CRU B2 230   2,10,true,780599,_0e2cb23e-4e78-401f-9a78-b5a89e5bff74,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_725ae0d3-3d85-43f5-a2eb-ec8624228fb8,01   CRU B1 400   1,10,true,780860,_c624b172-5863-4b17-99ba-93909d4adbad,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3b2a7517-2a61-44fc-9d81-2a78d9cb30ae,01   CRU B2 400   2,10,true,780862,_c624b172-5863-4b17-99ba-93909d4adbad,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_273fde5c-7c97-449b-a4fa-6a1a921efa78,01   CRU BG 13.8  1,10,true,780975,_082fbee0-c612-4a42-9076-f8d29574c8a9,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_711ce78a-7cd2-48e5-a022-5e90fcacecbd,01   CRU BD 23    1,10,true,781007,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f9492110-abd5-4ae9-a099-55db958d6c0e,01   CRU BD 23    2,10,true,781009,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7c8aaee1-21d6-41c9-9e04-c83d522784af,01   CRU BD 23    3,10,true,781011,_8251f21b-6f72-4f0f-b269-c1454b29145f,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7e00bdbb-a9cf-4ad3-822c-4534f6c8d1ab,01   CTD B1 230   A,10,true,782918,_0b5f0dbf-bcf1-452d-8a66-bd4e1bb53c96,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_d84c9cbf-ddbf-4878-94c0-bba14d386752,01   CTD B2 230   B,10,true,782920,_0b5f0dbf-bcf1-452d-8a66-bd4e1bb53c96,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
