"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","GeneratingUnit:
Path","GeneratingUnit:
InternalId","GeneratingUnit:
Name","SynchronousMachine:
SynchronousMachineMemberOfGeneratingUnit:
GeneratingUnit:
ID","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_31316012-1ad3-44a3-bb89-d06ff650916f,1230618,UN-08,_58b1e44f-8662-4271-b3de-21390029e247,SynchronousMachine,Network/.Generation/03TULI ENERGIA/03TUE-U8 Unit,2409885,03TUE-U8 Unit,_2f382afa-5a75-4c57-a4be-6f5e7e98df77,_f3da2d41-4597-42d9-9b82-b43197341f95,SolarGeneratingUnit
_c2e78f92-e36f-45f0-b786-011fc3903bc5,1231179,UNPTA,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-PTA Unit,2409894,03TZL-PTA Unit,_399de2ad-62bf-4d29-83f6-56fef8dd543b,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_a13b5ca6-903f-4251-b636-74c018c834f4,1231181,UN-01,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U1 Unit,2409895,03TZL-U1 Unit,_012620a1-a960-4aeb-9573-ebfc186e84bb,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_8f0871a2-f721-4a12-b6fb-3ac998934d3c,1231183,UN-02,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U2 Unit,2409896,03TZL-U2 Unit,_f066e09a-43dd-4089-93c6-c60fedd3c07c,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_3cc7e1b0-e026-48f6-8fe0-919e1ff97314,1231185,UN-03,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U3 Unit,2409897,03TZL-U3 Unit,_43b2e12e-0623-4397-bd28-78021260cc35,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_96e546a6-b1b7-4804-9637-8dae969f3e13,1231187,UN-04,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U4 Unit,2409898,03TZL-U4 Unit,_a568fcee-47c4-437d-b0f4-668514540ced,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_3d4d9ec5-f172-4832-9a32-f62dfeb1e27d,1231189,UN-05,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U5 Unit,2409899,03TZL-U5 Unit,_891d5cad-d2a6-4f25-aad7-9b9114151e37,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_31b10105-99a8-48fc-aadd-5e66332d11a1,1231191,UN-06,_e83e85da-5141-460f-b07f-4abe876d8c4e,SynchronousMachine,Network/.Generation/03TEPEZALA/03TZL-U6 Unit,2409900,03TZL-U6 Unit,_bb34953a-06cd-43fa-a89b-927db2cee0de,_56968628-2c88-4e34-bc13-99a33bcf5b1e,SolarGeneratingUnit
_645df49b-aa73-44ce-b706-72f19e230270,1231878,UN-01,_3b39c5e0-12d7-4ff3-aad9-33d45b5a54e9,SynchronousMachine,Network/.Generation/03VILLA DE REYES/03VDR-U1 Unit,2411261,03VDR-U1 Unit,_7298c9da-a760-4e62-ac7a-c0f8f4cca72c,_e5f432f4-352b-47a1-8f6d-0625c340a1ea,ThermalGeneratingUnit
_d2c319e2-1d1f-46ab-b25a-070af29fea01,1231880,UN-02,_3b39c5e0-12d7-4ff3-aad9-33d45b5a54e9,SynchronousMachine,Network/.Generation/03VILLA DE REYES/03VDR-U2 Unit,2411280,03VDR-U2 Unit,_246c8676-85cc-4780-ad2c-913c8f75be81,_e5f432f4-352b-47a1-8f6d-0625c340a1ea,ThermalGeneratingUnit
_6aee7570-a38a-4828-adb9-ff6866dfef14,1232381,UNPTA,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-PTA Unit,2409908,03VIB-PTA Unit,_a4d14db1-0793-4177-b971-cf783035ab47,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_1212abde-15f8-422b-b31e-db701428ca01,1232383,UN-01,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-U1 Unit,2409909,03VIB-U1 Unit,_ccb49afb-725c-4e2f-81a2-477f2a6020e2,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_96d0aaa1-9e53-4761-9cf2-84ad59a89e27,1232385,UN-02,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-U2 Unit,2409910,03VIB-U2 Unit,_b8ca4aee-a057-4798-9001-a95afc8dfeb0,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_07d28508-727a-40fe-97cb-b953142f8fcb,1232387,UN-03,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-U3 Unit,2409911,03VIB-U3 Unit,_ee350487-caa3-48b3-8604-56f9e07af7bc,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_b1766cf2-8c96-4a32-864a-a4eaacb72e49,1232389,UN-04,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-U4 Unit,2409912,03VIB-U4 Unit,_af423d39-b56b-4c82-8f12-cf2a9875ab04,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_8539f3a4-30af-4aa8-a961-9204dda48381,1232391,UN-05,_c08b8243-3041-40eb-82be-4bf830aa88d6,SynchronousMachine,Network/.Generation/03VIBORILLAS PARK/03VIB-U5 Unit,2409913,03VIB-U5 Unit,_a88a2ed6-153d-4187-bbeb-6a6ec643f18b,_4b273a65-aaf6-4f54-be4b-320f042f6aa4,SolarGeneratingUnit
_9e12b718-3afc-46ce-9e68-03c83dd86db9,1232617,UN-01,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine,Network/.Generation/03VAQUERIAS/03VQE-U1 Unit,2409609,03VQE-U1 Unit,_431f21a3-7e45-443c-8010-c7756b82f297,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
_10adb496-45cb-4eb2-ab1a-c031eaa38b09,1232619,UN-02,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine,Network/.Generation/03VAQUERIAS/03VQE-U2 Unit,2409610,03VQE-U2 Unit,_071ea2c3-1201-41e2-824b-277e05929155,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
_45139823-d584-45ca-9c28-8feed1e3e2de,1232621,UN-03,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine,Network/.Generation/03VAQUERIAS/03VQE-U3 Unit,2409611,03VQE-U3 Unit,_6b629f56-96f5-46af-97c8-3ac315f4666d,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
_89bf7dc8-aa88-47a6-abd1-a33390b25d0e,1232623,UN-04,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine,Network/.Generation/03VAQUERIAS/03VQE-U4 Unit,2409612,03VQE-U4 Unit,_a9bfe994-3246-4ea7-a402-d4d0f35b8d53,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
_dd9f765f-1b21-4abd-ab0a-e75d24432d61,1232625,UN-05,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine,Network/.Generation/03VAQUERIAS/03VQE-U5 Unit,2409613,03VQE-U5 Unit,_f918fca3-7910-4512-86b3-026d547d0f7e,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
_2e8ce7aa-468e-4e1f-9ba3-9d3569cfc756,1233787,UN-01,_022394cf-7927-42ea-9c91-79e7e78300b7,SynchronousMachine,Network/.Generation/03ZIMAPAN/03ZMN-U1 Unit,2410348,03ZMN-U1 Unit,_880dec7d-067d-4ed6-bc00-69342e028547,_733c3f58-3adc-4488-aad3-0ab4d1e80b4b,HydroGeneratingUnit
_088e930c-5b4e-4d3b-bf35-59d9031ce52f,1233789,UN-02,_022394cf-7927-42ea-9c91-79e7e78300b7,SynchronousMachine,Network/.Generation/03ZIMAPAN/03ZMN-U2 Unit,2410399,03ZMN-U2 Unit,_82acf5ff-ae36-48c9-aed9-d7b3be7c0e14,_733c3f58-3adc-4488-aad3-0ab4d1e80b4b,HydroGeneratingUnit
_064d4ebc-268e-45c0-9e7a-ca8eab9e8189,1269315,UN-01,_9718d3e4-7fe1-4c76-84d2-92de885aaf15,SynchronousMachine,Network/.Generation/03BOTELLO/03BOT-U1 Unit,2410084,03BOT-U1 Unit,_532b5873-7d91-4279-aa19-2988442aa817,_ab8e49b9-8138-40ac-80b9-27e460c6796c,HydroGeneratingUnit
_26f921fb-6fc7-483c-927b-a33688721516,1269317,UN-02,_9718d3e4-7fe1-4c76-84d2-92de885aaf15,SynchronousMachine,Network/.Generation/03BOTELLO/03BOT-U2 Unit,2410085,03BOT-U2 Unit,_7b9d2513-e171-47c4-92c7-c189be67bfee,_ab8e49b9-8138-40ac-80b9-27e460c6796c,HydroGeneratingUnit
_5df4293d-df32-4923-bd01-49df56762326,1269544,UN-01,_b43354b9-2682-4cde-b68a-b7fc57530f27,SynchronousMachine,Network/.Generation/03COBANO/03CBN-U1 Unit,2410089,03CBN-U1 Unit,_8d8b0ac0-1fa9-4b5e-a405-c71fa3f2bb92,_c49cec92-e519-4404-90af-21cc66630c7d,HydroGeneratingUnit
_fe441f5b-9e69-4d7d-8170-88b2c4df2703,1269546,UN-02,_b43354b9-2682-4cde-b68a-b7fc57530f27,SynchronousMachine,Network/.Generation/03COBANO/03CBN-U2 Unit,2410090,03CBN-U2 Unit,_33677f1f-39e3-42d9-bb3f-9b338765cb73,_c49cec92-e519-4404-90af-21cc66630c7d,HydroGeneratingUnit
_6b1e9fd5-dbf8-4e4e-8a52-e0111f251c1c,1270537,UN-01,_ed416328-e2ca-470e-84c7-1eb3d30a697a,SynchronousMachine,Network/.Generation/03CHILATAN/03CHL-U1 Unit,2410094,03CHL-U1 Unit,_627eaa72-85a0-44b4-95cd-7f24959bcd27,_f2f4d2a2-21bb-4ae5-be2f-83d83d2ee5d4,HydroGeneratingUnit
_0c35f6f9-9bba-4250-b2e4-7735246ab8df,1270539,UN-02,_ed416328-e2ca-470e-84c7-1eb3d30a697a,SynchronousMachine,Network/.Generation/03CHILATAN/03CHL-U2 Unit,2410095,03CHL-U2 Unit,_fba38cf0-c393-4e1c-824c-442adb8481b4,_f2f4d2a2-21bb-4ae5-be2f-83d83d2ee5d4,HydroGeneratingUnit
_b7dea3af-3ab1-476b-988b-6a8fe09ded15,1272645,UN-01,_c5d354d6-46a2-44eb-a40d-ad66ac05bc59,SynchronousMachine,Network/.Generation/03CUPATITZIO/03CPT-U1 Unit,2410213,03CPT-U1 Unit,_47eb1a34-c901-49b8-83e1-2488a031df4a,_ad769baf-8a6b-4eba-8189-f6e874e07361,HydroGeneratingUnit
_9395e8e4-6ba7-4da6-a6b9-aa6a49558f44,1272647,UN-02,_c5d354d6-46a2-44eb-a40d-ad66ac05bc59,SynchronousMachine,Network/.Generation/03CUPATITZIO/03CPT-U2 Unit,2410214,03CPT-U2 Unit,_fba1185f-2428-428d-97bc-81d753fe2f43,_ad769baf-8a6b-4eba-8189-f6e874e07361,HydroGeneratingUnit
_279d3873-a7d8-4555-b12b-acb82ae796ef,1285922,UN-01,_0dc4aa04-1d98-4b13-a51d-d1cb62419eab,SynchronousMachine,Network/.Generation/03TROJES/03TJS-U1 Unit,2410339,03TJS-U1 Unit,_98c9dfb7-cdb0-47f0-b03a-2bbbf07e14e4,_9b2bc168-526f-4a71-a64b-a585e8c8e6a4,HydroGeneratingUnit
_5f1642b2-dfcf-48b0-8044-fb5092d6e7a3,1289640,UN-04,_f6df6110-9c99-4ed2-b97e-3e11a5c54f6b,SynchronousMachine,Network/.Generation/03ZUPIMITO/03ZMP-U4 Unit,2410453,03ZMP-U4 Unit,_df61eb5a-9993-46d3-ae1e-b1faca49e3a1,_78dc62a6-2a0d-4459-9709-d428969a101e,HydroGeneratingUnit
_3aa93ff2-f9e5-43d4-b635-719baf872853,1289642,UN-05,_f6df6110-9c99-4ed2-b97e-3e11a5c54f6b,SynchronousMachine,Network/.Generation/03ZUPIMITO/03ZMP-U5 Unit,2410454,03ZMP-U5 Unit,_54b7ac48-63a6-4a6e-972e-d25465357a35,_78dc62a6-2a0d-4459-9709-d428969a101e,HydroGeneratingUnit
_b0f76c06-c6bd-4f61-9a56-201644d5aef9,1324768,UN-01,_fa21c2ff-c116-427f-832f-128c9ff8edb5,SynchronousMachine,Network/.Generation/03COLIMILLA/03CLL-U1 Unit,2410206,03CLL-U1 Unit,_89bd8bb6-3e03-4d4d-876b-3ba6f0727762,_81c48133-399f-4d7e-a8d8-cc64a1b61724,HydroGeneratingUnit
_e045c4d4-1e43-41ea-8af5-87f912b44a2c,1324770,UN-02,_fa21c2ff-c116-427f-832f-128c9ff8edb5,SynchronousMachine,Network/.Generation/03COLIMILLA/03CLL-U2 Unit,2410207,03CLL-U2 Unit,_7f33d882-9066-424f-84d1-9b6f23626f38,_81c48133-399f-4d7e-a8d8-cc64a1b61724,HydroGeneratingUnit
_7e71483e-8094-442a-8df9-7426f5e1dc46,1324772,UN-03,_fa21c2ff-c116-427f-832f-128c9ff8edb5,SynchronousMachine,Network/.Generation/03COLIMILLA/03CLL-U3 Unit,2410208,03CLL-U3 Unit,_516a2ee4-00bb-4beb-9764-7ebb3bf3fe4b,_81c48133-399f-4d7e-a8d8-cc64a1b61724,HydroGeneratingUnit
_10c1fa44-7ffa-454f-aa1c-bb54581e7369,1324774,UN-04,_fa21c2ff-c116-427f-832f-128c9ff8edb5,SynchronousMachine,Network/.Generation/03COLIMILLA/03CLL-U4 Unit,2410209,03CLL-U4 Unit,_67c0bf22-e32c-4475-99c3-1d297952aacc,_81c48133-399f-4d7e-a8d8-cc64a1b61724,HydroGeneratingUnit
_f77b8979-ac6e-4379-981d-9990b250396b,1353630,UNPTA,_598d8afe-1b18-492e-ad3c-c5c255963d10,SynchronousMachine,Network/.Generation/03BAJIO_BAJ-PTA/03BAJ-PTA Unit,2411440,03BAJ-PTA Unit,_bdc00067-35b8-4677-8a33-aa56adb64bf6,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
_07ad3761-6169-4391-bc52-5af53ac28dae,1353632,UN-01,_598d8afe-1b18-492e-ad3c-c5c255963d10,SynchronousMachine,Network/.Generation/03BAJIO_BAJ-PTA/03BAJ-U1 Unit,2411453,03BAJ-U1 Unit,_c93aba47-48f9-4bcc-a133-3fd4e798a7df,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
_06a07bdc-d4f2-4cce-b9a5-345168b3570a,1353634,UN-02,_598d8afe-1b18-492e-ad3c-c5c255963d10,SynchronousMachine,Network/.Generation/03BAJIO_BAJ-PTA/03BAJ-U2 Unit,2411464,03BAJ-U2 Unit,_e21db8b0-2523-4d55-ad8a-9f3e9d902069,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
_1bae089c-ec6e-46f5-bb8b-3e76f8963d68,1353636,UN-03,_598d8afe-1b18-492e-ad3c-c5c255963d10,SynchronousMachine,Network/.Generation/03BAJIO_BAJ-PTA/03BAJ-U3 Unit,2411475,03BAJ-U3 Unit,_7ca34272-28f0-4f61-88ab-dbaf6f925f53,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
_3d21401d-87bf-4387-ab14-5d6a17b9624c,1353638,UN-04,_598d8afe-1b18-492e-ad3c-c5c255963d10,SynchronousMachine,Network/.Generation/03BAJIO_BAJ-PTA/03BAJ-U4 Unit,2411486,03BAJ-U4 Unit,_a52e35ba-1f8e-4ca6-9cfd-fa36568b68a6,_60cd3a7e-7239-4d64-ba06-94d2cfdb1f85,ThermalGeneratingUnit
_5b8ab394-2e20-48e1-9942-21d4fe497f07,1367457,UNPQ2,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ2/03SAU-PQ2 Unit,2412103,03SAU-PQ2 Unit,_5a95a1c1-7d7a-4a55-87bc-a495d0e26c53,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
_84e594dc-b380-4916-97ac-53adbe9b4c8e,1367459,UNPQ3,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ3/03SAU-PQ3 Unit,2412180,03SAU-PQ3 Unit,_86b0095e-d672-40ab-b5ff-654aa8d13bc4,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
_09e8edeb-591d-4079-bd44-6abd47c88e89,1367461,UN-02,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ/03SAU-U2 Unit,2411120,03SAU-U2 Unit,_29001a72-503e-45cf-b2ab-baae19f6e6cc,_2bb6cf29-de24-4323-bb8e-434e6ad9d1d9,ThermalGeneratingUnit
_dde7d0f6-2ad9-49ec-8864-0f75634e0cb5,1367463,UN-03,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ/03SAU-U3 Unit,2411131,03SAU-U3 Unit,_14df43e4-47c4-43ea-b0f5-bbf6dc7f8613,_2bb6cf29-de24-4323-bb8e-434e6ad9d1d9,ThermalGeneratingUnit
_a0562d7d-c3c8-4093-96c6-a9ab6ab15ee3,1367465,UN-04,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ3/03SAU-U4 Unit,2412193,03SAU-U4 Unit,_c1e0a30e-8e87-4d1c-91f2-83d60c6f8efa,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
_5792e6d5-abcf-4242-9001-c809dbe0cd85,1367467,UN-05,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ2/03SAU-U5 Unit,2412116,03SAU-U5 Unit,_cbdcfac9-64cb-4f13-ab4c-b664e3b24016,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
_d1fd2892-34c9-497a-b60b-839ed2ccf8de,1367469,UN-06,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ2/03SAU-U6 Unit,2412127,03SAU-U6 Unit,_cdfb7ef8-9132-4a98-8ebe-3f92ca95f286,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
_cbdb71e4-6fc1-485d-894e-23c0ce9b9e29,1367471,UN-07,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ2/03SAU-U7 Unit,2412138,03SAU-U7 Unit,_49ba63a6-da25-409c-bff4-d61384c10dcb,_30c1cc77-4add-4d89-a583-cd58ec37811a,ThermalGeneratingUnit
_ca4ddb23-b95e-4220-ad53-668995532bf5,1367473,UN-08,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.Generation/03EL SAUZ_SAU-PQ3/03SAU-U8 Unit,2412204,03SAU-U8 Unit,_674f1251-a24b-49e0-aa69-cc6a40d174af,_98dfd6a1-35bd-46cc-8731-d4d9bfbdaf9c,ThermalGeneratingUnit
_39c9f24c-7d93-4fe7-a375-629d9a56c75d,1396789,UN-02,_6308a719-0d9e-41f7-bccc-8d5dfad28461,SynchronousMachine,Network/.Generation/07BAJA CALIFORNIA TRES_BJT-PTA/07   BJT-U02 Unit,2448469,07   BJT-U02 Unit,_f6803d28-32bf-41f4-b854-ad1793a90a04,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_d05ed80c-b396-4c2e-a5ac-77ef06f88d8f,1396808,UN-PTA,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,Network/.Generation/07BAJA CALIFORNIA TRES_BJT-PTA/07   BJT-PTA Unit,2448443,07   BJT-PTA Unit,_35f37db8-b4df-43eb-9451-94377d17d297,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_aa51842e-5dc4-4422-ad50-a334020f404d,1396810,UN-01,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,Network/.Generation/07BAJA CALIFORNIA TRES_BJT-PTA/07   BJT-U01 Unit,2448456,07   BJT-U01 Unit,_5bf1c76f-c552-42bd-9f33-35e1835e7b52,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_f32254f8-c1b4-4028-aca2-6d5aab5da70c,1397162,UN-10,_92235ed9-1a78-44ea-ae76-ea3364b3c7e9,SynchronousMachine,Network/.Generation/07UNIDADES MOVILES CCM/07   CCM-U10 Unit,2448022,07   CCM-U10 Unit,_64da64ec-5130-443c-ab7e-fe1b0231e09c,_4065d301-2ad3-4ec8-998b-528bb7cd2d4d,ThermalGeneratingUnit
_22794256-af95-44e9-b6c3-2dede339a773,1397182,UN-PTA,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.Generation/07CICLO COMBINADO MXI_CCM-PTA/07   CCM-PTA Unit,2448676,07   CCM-PTA Unit,_e4158c26-dd87-4968-bf11-f23b956bbd71,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_ed202c90-b62b-4261-a7ec-c1780bd16867,1397184,UN-01,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.Generation/07CICLO COMBINADO MXI_CCM-PTA/07   CCM-U01 Unit,2448691,07   CCM-U01 Unit,_2d6dca91-1b35-40a4-abf4-39e59c160539,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_7ee33b58-7eab-4769-9b1c-a3d38351afc8,1397186,UN-02,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.Generation/07CICLO COMBINADO MXI_CCM-PTA/07   CCM-U02 Unit,2448705,07   CCM-U02 Unit,_63897298-5823-4e9d-bb72-314a6b8ec686,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_218e1589-6bbe-418c-9777-7815b2ed0488,1397188,UN-03,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.Generation/07CICLO COMBINADO MXI_CCM-PTA/07   CCM-U03 Unit,2448719,07   CCM-U03 Unit,_27d26811-0a95-4df1-8753-53dd4630a3a9,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_bbcbcc9d-24b0-454e-9ac8-f1d01173b276,1397194,UN-04,_e4a5cdf0-df8e-4f6c-97f6-2a4574cb4fb7,SynchronousMachine,Network/.Generation/07CICLO COMBINADO MXI_CCM-PTA/07   CCM-U04 Unit,2448733,07   CCM-U04 Unit,_261cee57-6c45-45cf-85d3-94d7e7dc3cfe,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_364b9e5d-8381-4d66-bc72-542bcc585b51,1398716,UN-01,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,SynchronousMachine,Network/.Generation/07CIPRES TG/07   CIP-U01 Unit,2448037,07   CIP-U01 Unit,_50a80b72-ff61-428c-8fcc-a310a4f2d61d,_cd81def4-fa66-45b2-9b0d-121d225010cf,ThermalGeneratingUnit
_bcb25f47-e6ef-486c-ae87-54208887e853,1401262,UN-10,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.Generation/07CERRO PRIETO CUATRO/07   CPC-U10 Unit,2448055,07   CPC-U10 Unit,_5f227d39-805f-46e1-95f4-e5028fea5252,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_b1614e73-26bb-4db2-afc1-fbf7c158c575,1401264,UN-11,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.Generation/07CERRO PRIETO CUATRO/07   CPC-U11 Unit,2448058,07   CPC-U11 Unit,_de479a13-841f-40c9-923d-3bce5cc417ea,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_7db271f5-ced4-41d9-bde1-ffb247474fa9,1401266,UN-12,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.Generation/07CERRO PRIETO CUATRO/07   CPC-U12 Unit,2448061,07   CPC-U12 Unit,_9e06a104-6a53-42be-8b80-67a9b2f710f4,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_b09aecfc-0888-408a-9726-da26d94d2b02,1401268,UN-13,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.Generation/07CERRO PRIETO CUATRO/07   CPC-U13 Unit,2448064,07   CPC-U13 Unit,_2f8c4a3f-2a04-49de-82c3-e3f1074ff96b,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_1463e76b-ba95-4709-9659-784f139080f9,1401532,UN-06,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,Network/.Generation/07CERRO PRIETO DOS/07   CPD-U06 Unit,2448070,07   CPD-U06 Unit,_2f7eb4fd-828a-434e-9677-c167b8795dae,_eeb1fbbf-9b66-47e7-9b7a-e9220efc1ba0,ThermalGeneratingUnit
_3de39f7d-dea3-4ac4-9e5c-a7a7cfcdc9fc,1401534,UN-07,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,Network/.Generation/07CERRO PRIETO DOS/07   CPD-U07 Unit,2448073,07   CPD-U07 Unit,_d52c8fff-9ccc-428e-9463-ef1ae3157762,_eeb1fbbf-9b66-47e7-9b7a-e9220efc1ba0,ThermalGeneratingUnit
_2d81246f-5e4c-4ceb-b344-3f288899522a,1401757,UN-08,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,Network/.Generation/07CERRO PRIETO TRES/07   CPT-U08 Unit,2448079,07   CPT-U08 Unit,_ae456265-6d2c-45ab-a3a7-6699d92541d8,_4533b616-7440-4d3b-bcd8-2d109d4531a4,ThermalGeneratingUnit
_1bda832a-4965-4f1f-997d-ce154d627ec0,1401759,UN-09,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,Network/.Generation/07CERRO PRIETO TRES/07   CPT-U09 Unit,2448082,07   CPT-U09 Unit,_4c929303-0077-418f-8396-dc125aa18112,_4533b616-7440-4d3b-bcd8-2d109d4531a4,ThermalGeneratingUnit
_929339d9-6163-4925-a73f-2deb6dd4f264,1402028,UN-05,_72163917-ebc3-4941-86e8-f93a99db13f4,SynchronousMachine,Network/.Generation/07CERRO PRIETO UNO/07   CPU-U05 Unit,2448087,07   CPU-U05 Unit,_ad069cef-21b9-4215-a3e1-e0ed3fdfd7d8,_de66b253-902b-42c5-a65a-53352be6faf5,ThermalGeneratingUnit
