ID,Name,Description,mRID,NAFlag,ODBName,ShortID,InternalId,Parent,ObjectType
_ad941374-e97e-4d55-92e2-ce28f7df94d0,01   PCC-73F50-01   JAM,01   PCC-73F50-01   JAM,LN-01   PCC-73F50-01   JAM,true,PCCF5JAM,F5,1900601,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_7b3af2d4-ccaf-43ce-8c9d-c7ad4be9da72,01   PEX-73A00-01   VRN,01   PEX-73A00-01   VRN,LN-01   PEX-73A00-01   VRN,true,PEXA0VRN,A0,1900604,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_a7760aac-b142-48a9-942a-84fb464fb262,01   PHP-73AB0-01   PIR,01   PHP-73AB0-01   PIR,LN-01   PHP-73AB0-01   PIR,true,PHPABPIR,AB,1900607,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_d380eee1-7f85-45bd-b24b-b21be6822c16,01   PHP-73AB1-01   PIR,01   PHP-73AB1-01   PIR,LN-01   PHP-73AB1-01   PIR,true,PHP5503b,BA,1900610,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_54408680-e88c-4f88-9430-e275ed0a22de,01   PIR-73T20-01   TLG,01   PIR-73T20-01   TLG,LN-01   PIR-73T20-01   TLG,true,PIRT2TLG,T2,1900613,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_67ea751b-5ef8-482f-9ede-82a16fa1aba9,01   PNT-73D50-01   MAG,01   PNT-73D50-01   MAG,LN-01   PNT-73D50-01   MAG,true,PNTD5MAG,D5,1900616,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_d2cc41b6-62c5-4fd3-856a-1849fa4d3fef,01   PNT-73D60-01   MGR,01   PNT-73D60-01   MGR,LN-01   PNT-73D60-01   MGR,true,PNTD6MGR,D6,1900619,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_f9b98b74-d908-4b42-8f72-088cb945d6d3,01   PTL-73W70-02PTZXIP,01   PTL-73W70-02PTZXIP,LN-01   PTL-73W70-02PTZXIP,true,PTLW7XIP,W7,1900622,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_ab911165-be63-48d7-8953-3a2e0954b4c2,01   PTL-73Z50-01   SAO,01   PTL-73Z50-01   SAO,LN-01   PTL-73Z50-01   SAO,true,PTLZ5SAO,Z5,1900625,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_7a9b51b3-0fa9-48d1-a4b8-57a942878e7d,01   PXA-73F60-01   TAC,01   PXA-73F60-01   TAC,LN-01   PXA-73F60-01   TAC,true,PXAF6TAC,F6,1900628,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_f8da5759-7157-478d-a239-2d213c0d3b72,01   PXA-73G10-01   REM,01   PXA-73G10-01   REM,LN-01   PXA-73G10-01   REM,true,PXAG1REM,G1,1900631,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_84fb3ccd-eb2d-4c7f-bfb6-4eb6aa74a04e,01   REF-73B60-01   REM,01   REF-73B60-01   REM,LN-01   REF-73B60-01   REM,true,REFB6REM,B6,1900634,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_8304f78b-ec4b-42c5-96ea-d113c4d8863c,01   REF-73B70-01   REM,01   REF-73B70-01   REM,LN-01   REF-73B70-01   REM,true,REFB7REM,B7,1900637,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_8e92c793-951f-4d7f-829c-e896322c729b,01   REF-73C10-01   TYA,01   REF-73C10-01   TYA,LN-01   REF-73C10-01   TYA,true,REFC1TYA,C1,1900640,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_a8842d57-77f4-4cdc-af80-29cdddb6ca60,01   REM-73G60-01   BAR,01   REM-73G60-01   BAR,LN-01   REM-73G60-01   BAR,true,REMG6BAR,G6,1900643,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_f9b70503-39c4-4aef-9633-499aea33746c,01   SAO-73Z60-02PTZXIP,01   SAO-73Z60-02PTZXIP,LN-01   SAO-73Z60-02PTZXIP,true,SAOZ6XIP,Z6,1900646,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_3d5c54df-2e0d-4d48-a6fe-45549cdb4f8c,01   SAO-73Z70-01   TEP,01   SAO-73Z70-01   TEP,LN-01   SAO-73Z70-01   TEP,true,SAOZ7TEP,Z7,1900649,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_176be49e-d6ac-45d5-9ee5-644abf548ee9,01   SAO-73Z80-01   TEP,01   SAO-73Z80-01   TEP,LN-01   SAO-73Z80-01   TEP,true,SAOZ8TEP,Z8,1900652,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_eb898289-a9e2-432a-a5ce-3570789927bb,01   SKP-73J60-01   VLR,01   SKP-73J60-01   VLR,LN-01   SKP-73J60-01   VLR,true,SKPJ6VLR,J6,1900655,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_4332a0a0-0628-4f1c-829c-8198be6635ed,01   SSP-73C00-01   REF,01   SSP-73C00-01   REF,LN-01   SSP-73C00-01   REF,true,SSPC0REF,C0,1900658,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_b2a50421-880b-4592-b32d-69099851884b,01   SSP-73C80-01   INM,01   SSP-73C80-01   INM,LN-01   SSP-73C80-01   INM,true,SSPC8INM,C8,1900661,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_5732d7d4-b641-4a5f-abc0-4dc0e73e375f,01   TAC-73F90-01   NON,01   TAC-73F90-01   NON,LN-01   TAC-73F90-01   NON,true,TACF9NON,F9,1900664,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_69aca349-d06d-4c88-8c4e-7ac9962d9f6c,01   TLG-73T50-01   VTU,01   TLG-73T50-01   VTU,LN-01   TLG-73T50-01   VTU,true,TLGT5VTU,T5,1900667,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_c9b920f8-24e5-4ddc-9234-46beccbbcb71,01   TOL-73L00-01TLCKDM,01   TOL-73L00-01TLCKDM,LN-01   TOL-73L00-01TLCKDM,true,TOLL0KDM,L0,1900670,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_0c1f725f-5bbd-4ee3-bf22-42ada1f42b2b,01   TOL-73L10-01TLCSSO,01   TOL-73L10-01TLCSSO,LN-01   TOL-73L10-01TLCSSO,true,TOLL1SSO,L1,1900673,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_e1c8d942-e5d0-4b85-a039-71103c9d081d,01   TOL-73L20-01TLCGMC,01   TOL-73L20-01TLCGMC,LN-01   TOL-73L20-01TLCGMC,true,TOLL2GMC,L2,1900676,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_d39f4fbd-cd8d-48c5-8404-626a3f75a809,01   TOL-73L30-01TLCKCO,01   TOL-73L30-01TLCKCO,LN-01   TOL-73L30-01TLCKCO,true,TOLL3KCO,L3,1900679,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_c010f0a5-acc5-4528-90ec-4cb5780a9675,01   TOL-73L40-01TLCSDI,01   TOL-73L40-01TLCSDI,LN-01   TOL-73L40-01TLCSDI,true,TOLL4SDI,L4,1900682,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_75408672-e2bd-4643-b9d5-c536b5cb7a81,01   TRX-73K20-01   VIC,01   TRX-73K20-01   VIC,LN-01   TRX-73K20-01   VIC,true,TRXK2VIC,K2,1900688,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_e1d7f507-3ca8-4881-adfe-2bfb111b9f8c,01   VAE-73AB0-01   VDM,01   VAE-73AB0-01   VDM,LN-01   VAE-73AB0-01   VDM,true,VAEABVDM,AB,1900691,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_c4e2a04a-87d8-425a-ba57-f311da6869dd,01   VAE-73AB1-01   VDM,01   VAE-73AB1-01   VDM,LN-01   VAE-73AB1-01   VDM,true,VAE4181c,AB,1900694,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_6e0fbcfb-9368-47ca-9985-c2c8d169acb1,01   VAJ-73J60-01   SKP,01   VAJ-73J60-01   SKP,LN-01   VAJ-73J60-01   SKP,true,VAJJ6SKP,J6,1900697,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_b4314ab9-9dc1-4ea3-8d5d-f6b76e71706a,01   VDF-73N90-01   VDM,01   VDF-73N90-01   VDM,LN-01   VDF-73N90-01   VDM,true,VDFN9VDM,N9,1900700,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_ba5d189e-bbd1-4cbb-b4b4-97977fee9ced,01   VDF-73R60-01   JMX,01   VDF-73R60-01   JMX,LN-01   VDF-73R60-01   JMX,true,VDFR6JMX,R6,1900703,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_7e723685-879d-4ac9-a90c-95c35e6cf51e,01   VFI-73J10-01   VPM,01   VFI-73J10-01   VPM,LN-01   VFI-73J10-01   VPM,true,VFIJ1VPM,J1,1900706,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_2e34ce66-adc0-4733-9ed3-76dae5c1dbba,01   VIC-73Q40-01   ACM,01   VIC-73Q40-01   ACM,LN-01   VIC-73Q40-01   ACM,true,VICQ4ACM,Q4,1900712,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_1ad1f34c-7f1a-4a3c-beff-716f07a2f18f,01   VRN-73A30-01   INN,01   VRN-73A30-01   INN,LN-01   VRN-73A30-01   INN,true,VRNA3INN,A3,1900715,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_5d954669-d4d0-4905-b9a9-b22063c00043,01   VRN-73A40-01   HTC,01   VRN-73A40-01   HTC,LN-01   VRN-73A40-01   HTC,true,VRNA4HTC,A4,1900718,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_4500dffb-b985-42b4-9cb7-9800fec33512,01   VRN-73A60-01   JAM,01   VRN-73A60-01   JAM,LN-01   VRN-73A60-01   JAM,true,VRNA6JAM,A6,1900721,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_522e7bd6-96c7-4a21-aa1c-634cf8b06db6,01   VRN-73B90-01   JAM,01   VRN-73B90-01   JAM,LN-01   VRN-73B90-01   JAM,true,VRNB9JAM,B9,1900724,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_58cc328a-649b-4c6a-9af0-c45bc92f6cf8,01   ZAE-73K80-01   TRX,01   ZAE-73K80-01   TRX,LN-01   ZAE-73K80-01   TRX,true,ZAEK8TRX,K8,1900727,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_ddaa5730-e15c-4cd5-b3b1-0e2f598e365e,01   ZUM-73W20-01   APA,01   ZUM-73W20-01   APA,LN-01   ZUM-73W20-01   APA,true,ZUMW2APA,W2,1900730,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_0ef74e78-300f-4897-90a3-acf0d73037f9,01   ZUM-73W30-01   APA,01   ZUM-73W30-01   APA,LN-01   ZUM-73W30-01   APA,true,ZUMW3APA,W3,1900733,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_8a5288e6-bfca-4073-aaa6-4bf70c4b5167,01TLCAAP-73M30-01TLCNIS,01TLCAAP-73M30-01TLCNIS,LN-01TLCAAP-73M30-01TLCNIS,true,AAPM3NIS,M3,1900736,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_2b07535c-c110-4d74-93a6-d34816504703,01TLCAMO-73M40-01TLCAAP,01TLCAMO-73M40-01TLCAAP,LN-01TLCAMO-73M40-01TLCAAP,true,AMOM4AAP,M4,1900739,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_3c4c299f-6ef9-4e3f-83a1-d3e1c1799049,01TLCGMC-73M60-01TLCRBS,01TLCGMC-73M60-01TLCRBS,LN-01TLCGMC-73M60-01TLCRBS,true,GMCM6RBS,M6,1900742,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_3e9cb6a4-f794-4e27-9c62-a0a19ecbae3c,01TLCKDM-73L70-01TLCSAF,01TLCKDM-73L70-01TLCSAF,LN-01TLCKDM-73L70-01TLCSAF,true,KDML7SAF,L7,1900745,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_bacc2d49-c877-485f-99de-4feb6fe8b262,01TLCLER-73L30-01TLCKCO,01TLCLER-73L30-01TLCKCO,LN-01TLCLER-73L30-01TLCKCO,true,LERL3KCO,L3,1900748,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_89ed6920-f6ba-485e-8314-46232ce7762a,01TLCNLE-73M70-01TLCPRO,01TLCNLE-73M70-01TLCPRO,LN-01TLCNLE-73M70-01TLCPRO,true,NLEM7PRO,M7,1900751,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_b1352fab-0ae7-4116-bc17-d25b2e6412bc,01TLCPTH-73L40-01TLCKCO,01TLCPTH-73L40-01TLCKCO,LN-01TLCPTH-73L40-01TLCKCO,true,PTHL4KCO,L4,1900754,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_c3c67059-b7bd-4a38-a801-158ad5cc2775,01TLCRBS-73M50-01TLCNLE,01TLCRBS-73M50-01TLCNLE,LN-01TLCRBS-73M50-01TLCNLE,true,RBSM5NLE,M5,1900757,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_4cbfaa43-fece-4030-8a2b-c519307df374,01TLCSAF-73L80-01TLCAVT,01TLCSAF-73L80-01TLCAVT,LN-01TLCSAF-73L80-01TLCAVT,true,SAFL8AVT,L8,1900760,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_88a95cb9-0db9-458e-8154-2fa3e065df1f,01TLCSDI-73L40-01TLCPTH,01TLCSDI-73L40-01TLCPTH,LN-01TLCSDI-73L40-01TLCPTH,true,SDIL4PTH,L4,1900763,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_299b172e-40d9-4b6c-8430-db0f5d8152f2,01TLCSSO-73L10-01TLCTTO,01TLCSSO-73L10-01TLCTTO,LN-01TLCSSO-73L10-01TLCTTO,true,SSOL1TTO,L1,1900766,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_29d80bde-5235-46b9-89cd-236c3589fd31,01TLCTDV-73L60-01TLCZIC,01TLCTDV-73L60-01TLCZIC,LN-01TLCTDV-73L60-01TLCZIC,true,TDVL6ZIC,L6,1900769,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_3c439ea4-6d54-4b0b-86a5-b2c729633723,01TLCTTO-73M90-01TLCZIC,01TLCTTO-73M90-01TLCZIC,LN-01TLCTTO-73M90-01TLCZIC,true,TTOM9ZIC,M9,1900772,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_1a034663-3667-4636-b24a-aa202ce55e65,01TLCVDT-73L90-01TLCAVT,01TLCVDT-73L90-01TLCAVT,LN-01TLCVDT-73L90-01TLCAVT,true,VDTL9AVT,L9,1900775,_3041c852-b141-4ee6-8865-e3401340d7a8,ACLineSegment
_b4f18bfb-aad8-4730-9633-15d0773e21d2,01   ACO-93N20-01   CRG,01   ACO-93N20-01   CRG,LN-01   ACO-93N20-01   CRG,true,ACON2CRG,N2,1900779,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_53392f5a-426e-499b-88a3-9b26b40a8cc7,01   ACO-93T80-01   TTH,01   ACO-93T80-01   TTH,LN-01   ACO-93T80-01   TTH,true,ACOT8TTH,T8,1900782,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_67e0930d-df3a-40b1-bb0f-2a7a6ec2138c,01   ACS-93580-01   VMA,01   ACS-93580-01   VMA,LN-01   ACS-93580-01   VMA,true,ACS58VMA,58,1900791,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4e85ea0b-29e8-42cb-a16f-742b86447d72,01   ACS-93620-01   KMC,01   ACS-93620-01   KMC,LN-01   ACS-93620-01   KMC,true,ACS62KMC,62,1900794,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_b0cec0fa-cfc3-4c36-8907-fadba92ea4d5,01   AGU-93B30-01   BOS,01   AGU-93B30-01   BOS,LN-01   AGU-93B30-01   BOS,true,AGUB3BOS,B3,1900800,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_6db38f6a-367d-4e65-b368-496e7e810c0d,01   AGU-93B40-01   CTD,01   AGU-93B40-01   CTD,LN-01   AGU-93B40-01   CTD,true,AGUB4CTD,B4,1900803,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_ebcf22c5-9daf-42f6-ac3b-117af38f426e,01   AGU-93B50-01   TYA,01   AGU-93B50-01   TYA,LN-01   AGU-93B50-01   TYA,true,AGUB5TYA,B5,1900806,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_050e667c-ca5a-4882-afce-ca7ab539a80b,01   AGU-93B60-01   SNG,01   AGU-93B60-01   SNG,LN-01   AGU-93B60-01   SNG,true,AGUB6SNG,B6,1900809,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9fda235c-96fe-44dd-86cf-a7b97d138fb6,01   AGU-93B70-01   BRN,01   AGU-93B70-01   BRN,LN-01   AGU-93B70-01   BRN,true,AGUB7BRN,B7,1900812,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_8d07a702-595a-4044-b77d-ae3a096f8d17,01   AGU-93B80-01   CJM,01   AGU-93B80-01   CJM,LN-01   AGU-93B80-01   CJM,true,AGUB8CJM,B8,1900815,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_049ca465-50ec-4124-9e7b-0d30bf423a9e,01   APA-93340-01   NOC,01   APA-93340-01   NOC,LN-01   APA-93340-01   NOC,true,APA34NOC,34,1900818,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_65304a70-d6c8-46f5-8f68-9efbe9265db7,01   APA-93510-01   TIZ,01   APA-93510-01   TIZ,LN-01   APA-93510-01   TIZ,true,APA51TIZ,51,1900821,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_2d6c97d2-3360-426b-9bde-201cd1347a03,01   APA-93520-01   LFG,01   APA-93520-01   LFG,LN-01   APA-93520-01   LFG,true,APA52LFG,52,1900824,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e09a6c2e-cb3b-4cfa-bc69-c9ec4710e9d0,01   ASK-93010-01   IRO,01   ASK-93010-01   IRO,LN-01   ASK-93010-01   IRO,true,ASK01IRO,01,1900827,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_dbf524cd-8d34-4f38-93d9-0e07032a4c5f,01   ATE-93470-01   TOL,01   ATE-93470-01   TOL,LN-01   ATE-93470-01   TOL,true,ATE47TOL,47,1900830,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_8e699807-94dc-485c-a3a7-140c75327e90,01   ATE-93490-01   BRN,01   ATE-93490-01   BRN,LN-01   ATE-93490-01   BRN,true,ATE49BRN,49,1900833,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_5983a6dc-4a60-4266-90aa-6d73b336287b,01   ATE-93540-01   TIA,01   ATE-93540-01   TIA,LN-01   ATE-93540-01   TIA,true,ATE54TIA,54,1900836,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_935aae61-a449-4fa8-985e-dcb6e1b7cae8,01   ATI-93K80-01   PNN,01   ATI-93K80-01   PNN,LN-01   ATI-93K80-01   PNN,true,ATIK8PNN,K8,1900839,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4c464c79-64c4-4381-b47d-ee745a07e9ef,01   ATK-93A80-01   MAD,01   ATK-93A80-01   MAD,LN-01   ATK-93A80-01   MAD,true,ATKA8MAD,A8,1900842,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_76a2826f-dfcf-4ac2-a377-f50932c58988,01   AUR-93D00-01   CPG,01   AUR-93D00-01   CPG,LN-01   AUR-93D00-01   CPG,true,AURD0CPG,D0,1900845,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_e1cf0df7-04ef-4af8-b302-dd7daec680e7,01   AUR-93D10-01   CHN,01   AUR-93D10-01   CHN,LN-01   AUR-93D10-01   CHN,true,AURD1CHN,D1,1900848,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_09abe0df-3cdd-444f-96a5-b5e66e843339,01   AUR-93D20-01   LAP,01   AUR-93D20-01   LAP,LN-01   AUR-93D20-01   LAP,true,AURD2LAP,D2,1900851,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_13139b1b-1ffd-4959-9d8d-dc8209dc5efc,01   AUR-93D40-01   CRU,01   AUR-93D40-01   CRU,LN-01   AUR-93D40-01   CRU,true,AURD4CRU,D4,1900854,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_c3df39e7-a8e7-4a97-9526-0af7ed41fecc,01   AUR-93L60-01   ZAM,01   AUR-93L60-01   ZAM,LN-01   AUR-93L60-01   ZAM,true,AURL6ZAM,L6,1900857,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_789cdad3-8a63-4569-9331-a097c2db60cd,01   AUR-93R10-01   RES,01   AUR-93R10-01   RES,LN-01   AUR-93R10-01   RES,true,AURR1RES,R1,1900860,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_79e31c49-3fe9-438f-bf5e-44f23d85b5f7,01   AYO-93D70-01   LAP,01   AYO-93D70-01   LAP,LN-01   AYO-93D70-01   LAP,true,AYOD7LAP,D7,1900863,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_72e83c60-31d9-46b7-8941-ba55d177fd14,01   AYO-93D80-01   IXL,01   AYO-93D80-01   IXL,LN-01   AYO-93D80-01   IXL,true,AYOD8IXL,D8,1900866,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_7bd17d8b-2091-4e6a-a75b-6d03abb5ee05,01   AZC-93G30-01   REM,01   AZC-93G30-01   REM,LN-01   AZC-93G30-01   REM,true,AZCG3REM,G3,1900869,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_08f26833-e7fe-4e6d-b41b-00836c46164e,01   AZC-93G40-01   REM,01   AZC-93G40-01   REM,LN-01   AZC-93G40-01   REM,true,AZCG4REM,G4,1900872,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_cdcb0fcd-9341-4462-a922-9b4b6f7c652b,01   AZC-93G80-01   POO,01   AZC-93G80-01   POO,LN-01   AZC-93G80-01   POO,true,AZCG8POO,G8,1900875,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_5625d829-3d33-4e15-8402-8fb495219529,01   AZC-93G90-01   POO,01   AZC-93G90-01   POO,LN-01   AZC-93G90-01   POO,true,AZCG9POO,G9,1900878,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_f195a1ef-f394-41ef-bdba-18055cb726ab,01   BOS-93B10-01   TEH,01   BOS-93B10-01   TEH,LN-01   BOS-93B10-01   TEH,true,BOSB1TEH,B1,1900881,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_9f6456bf-a68a-40c6-9e5a-31cb5e3a79f2,01   BOS-93B20-01   TEH,01   BOS-93B20-01   TEH,LN-01   BOS-93B20-01   TEH,true,BOSB2TEH,B2,1900884,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_92fdecc0-bf3b-45e2-9b5a-50cd0c6544c8,01   BOS-93L20-01   MLD,01   BOS-93L20-01   MLD,LN-01   BOS-93L20-01   MLD,true,BOSL2MLD,L2,1900887,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_df96a1c4-e3d2-44c3-bb7f-ee02edc6f62d,01   BRN-93560-01   EST,01   BRN-93560-01   EST,LN-01   BRN-93560-01   EST,true,BRN56EST,56,1900890,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_df40be52-8081-470f-b65a-5c6cface5b5b,01   BRN-93E10-01   CRS,01   BRN-93E10-01   CRS,LN-01   BRN-93E10-01   CRS,true,BRNE1CRS,E1,1900893,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_692238f1-fef0-4b96-9fcb-ba1505ac5198,01   BRN-93E60-01   CJM,01   BRN-93E60-01   CJM,LN-01   BRN-93E60-01   CJM,true,BRNE6CJM,E6,1900896,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_db5eee7b-984c-4b9c-92ac-1065ff3949e2,01   BRN-93E80-01   OLI,01   BRN-93E80-01   OLI,LN-01   BRN-93E80-01   OLI,true,BRNE8OLI,E8,1900899,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_7cd3608f-f3e3-4cdd-92b4-dafb3438dadd,01   CCZ-93390-01   TUL,01   CCZ-93390-01   TUL,LN-01   CCZ-93390-01   TUL,true,CCZ39TUL,39,1900902,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_c4deda24-3b3c-466a-8db9-be1f53ea1dc1,01   CCZ-93450-01   RAT,01   CCZ-93450-01   RAT,LN-01   CCZ-93450-01   RAT,true,CCZ45RAT,45,1900905,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_4f4f109f-7702-49f4-aefc-2799f1c9f19f,01   CDS-93H60-01   TYA,01   CDS-93H60-01   TYA,LN-01   CDS-93H60-01   TYA,true,CDSH6TYA,H6,1900908,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_750f2b44-3dad-44f9-ad67-b233887b38ac,01   CDS-93H70-01   DAA,01   CDS-93H70-01   DAA,LN-01   CDS-93H70-01   DAA,true,CDSH7DAA,H7,1900911,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_a5b48760-2001-4967-8e13-445ce95ceace,01   CEI-93J10-01   VAJ,01   CEI-93J10-01   VAJ,LN-01   CEI-93J10-01   VAJ,true,CEIJ1VAJ,J1,1900914,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_529e9f99-0251-4b6c-90aa-1326ea7fc178,01   CEI-93J20-01   VAJ,01   CEI-93J20-01   VAJ,LN-01   CEI-93J20-01   VAJ,true,CEIJ2VAJ,J2,1900917,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_98d08dd0-a374-484b-9ed0-05d1408c79dc,01   CEI-93K30-01   VIC,01   CEI-93K30-01   VIC,LN-01   CEI-93K30-01   VIC,true,CEIK3VIC,K3,1900920,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_65c24dc1-35a5-4ba2-aa7e-88a59ed7b064,01   CEI-93K40-01   VIC,01   CEI-93K40-01   VIC,LN-01   CEI-93K40-01   VIC,true,CEIK4VIC,K4,1900923,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_152dcb80-849b-44c5-b544-99cb9d6b2f0d,01   CFI-93K50-01   VIC,01   CFI-93K50-01   VIC,LN-01   CFI-93K50-01   VIC,true,CFIK5VIC,K5,1900926,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
_49504097-9d64-4c46-afe1-47a328d2475c,01   CFI-93K70-01   LDG,01   CFI-93K70-01   LDG,LN-01   CFI-93K70-01   LDG,true,CFIK7LDG,K7,1900929,_a0f6989c-57e6-4861-8452-6cde80721913,ACLineSegment
