"ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType","SynchronousMachine:
Path","SynchronousMachine:
InternalId","SynchronousMachine:
Name","ReactiveCapabilityCurve:
SynchronousMachineHasDefaultReactiveCapabilityCurve:
SynchronousMachine:
ID","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_376c24ab-e585-4ded-a325-4bca0f8bd21d,1746400,06LIA-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-01,1746370,UN-01,_670345a4-9376-4582-a693-85eb78c9e18b,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_8c074b2e-b709-4402-b461-8aa7a1cbb312,1746406,06LIA-U10,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-10,1746372,UN-10,_b7be4c7c-88e9-4b8b-b9e2-fc86b2d94f1e,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_c9c09a22-b75d-4058-9ff4-89f4b0543b1c,1746412,06LIA-U11,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-11,1746374,UN-11,_e8ff0035-530c-4c44-9d94-8e362d13c4e9,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_9f8e28cb-0449-4eea-935d-040360574444,1746418,06LIA-U12,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-12,1746376,UN-12,_cae30dee-9aa1-4871-9840-cdfedeb3a70a,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_7417f219-2fbb-47d5-9d67-fb7bef0b5909,1746424,06LIA-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-02,1746378,UN-02,_856b0099-afb6-4bcb-8f50-022bc8bd7300,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_51b7a4eb-93cc-46b6-933c-439669379782,1746430,06LIA-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-03,1746380,UN-03,_1101d988-d9d0-458e-8293-e8f143ecfa0f,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_f9a3d244-141c-42b1-b6e8-f91263d08289,1746436,06LIA-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-04,1746382,UN-04,_ce59a1b6-04ad-4e88-9fa7-07d0f26fc9d3,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_85ee27a7-8364-4029-b75f-c745ab82a8f7,1746442,06LIA-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-05,1746384,UN-05,_0412a4a9-c451-40c7-a2ce-9338d79427d2,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_e90835c0-c478-4eba-bb62-4832c80e6b32,1746448,06LIA-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-06,1746386,UN-06,_fa419f81-8134-426b-b859-dae14f5cdc25,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_eb88ed24-2c53-40c0-bd10-5c139048bb27,1746454,06LIA-U7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-07,1746388,UN-07,_d7124a94-6798-4478-8fd6-bd6dda4aeab7,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_4b87aa2d-5452-4f95-9c4d-6513fcd7ede0,1746460,06LIA-U8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-08,1746390,UN-08,_a02e3371-fd6a-4eae-87b0-e91685a15671,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_3dfff164-6e51-4898-b0f5-627c71dd2eee,1746466,06LIA-U9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LIA/34.5/UN-09,1746392,UN-09,_9335e286-1593-4fea-af46-59684d64e1c3,_1511aff7-2bb1-4a66-bd40-8deab44266f2,SynchronousMachine
_c6a36f31-00b1-4b50-bcff-13f86c55aca7,1747557,06LMS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   LMS/13.8/UN-01,1747034,UN-01,_c9d97d54-3d9b-4e54-be13-3e45ba1c0923,_0df16181-4778-498a-81d6-04a2643d1e40,SynchronousMachine
_4b075da3-4f98-44bb-9b5c-b326cb376890,1749842,06MON-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   MON/13.8/UN-01,1749214,UN-01,_e8ebc41e-9075-45dd-9ac0-01e108837e27,_21d94c83-92bd-4151-a24c-78987b71734d,SynchronousMachine
_a2699542-3825-4e23-9f93-9f96430672cb,1749848,06MON-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   MON/13.8/UN-02,1749216,UN-02,_7809f108-dec4-47d5-9319-d78e705be7a2,_21d94c83-92bd-4151-a24c-78987b71734d,SynchronousMachine
_d2b0cb37-99a8-4748-9a5b-d1db2344e043,1752722,06NRS-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   NRS/20/UN-03,1752663,UN-03,_06f73a6c-a9b1-41ae-b470-271f8de36fbc,_95305be5-d573-4fdc-bbb3-02638500d359,SynchronousMachine
_0bb2e307-1730-47a8-aee8-4a1db89698a4,1752930,06NRS-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   NRS/21/UNPTA,1752698,UNPTA,_87ba68ee-0408-455b-9ed0-4ddfddf2b80d,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine
_85ef55b7-d320-4c43-94f3-cc9da21a49cc,1752936,06NRS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   NRS/21/UN-01,1752700,UN-01,_a120b40e-40d5-4977-9b2f-abb6e2135d82,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine
_9060986d-c1e6-43fc-887d-b30be9f09f06,1752942,06NRS-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   NRS/21/UN-02,1752702,UN-02,_d3febd87-526c-48c8-b023-282642ea86f4,_21847e3e-142f-45d2-a0b2-daa5fcf85628,SynchronousMachine
_4b47d1bf-f48a-4569-98a5-f16e37c805a8,1754949,06PEC-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UNPTA,1754915,UNPTA,_cab3423f-2b21-4a06-b5aa-46e48f725d12,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_d5084f9d-a051-4edb-8da1-c5e063c08a85,1754955,06PEC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-01,1754917,UN-01,_ba312d32-4a1b-47ad-842b-4dff24ef9df7,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_712e7e6b-87ba-487f-99bf-0e9edb930546,1754961,06PEC-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-02,1754919,UN-02,_2b8d70cf-f5d2-4a3f-948c-2a31ac1e3d53,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_6a2e30f9-7ee0-430d-b239-ad7449f98375,1754967,06PEC-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-03,1754921,UN-03,_5027e739-2da6-4279-890a-2481e6bf06da,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_4ce9a025-59c9-420d-bf08-73c65a1beaae,1754973,06PEC-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-04,1754923,UN-04,_759a7d53-8b20-4950-91a4-bea92ce1d7c1,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_aebbee57-1e45-4b3b-9b5e-1d3217733347,1754979,06PEC-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-05,1754925,UN-05,_6e392676-319d-43f1-b738-be95d3de1005,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_d2eb07de-9326-45b9-9798-def8e668f333,1754985,06PEC-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-06,1754927,UN-06,_d9119ab8-2964-4052-bd77-4be7215b420b,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_673c9271-d0c8-4f5f-a8ca-02a87cedffca,1754991,06PEC-U7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-07,1754929,UN-07,_76c2a34d-d57c-4c36-a761-452c5bdc9089,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_c59f1ca4-ec56-4d21-853e-5cd21aa9b204,1754997,06PEC-U8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PEC/34.5/UN-08,1754931,UN-08,_72c49208-4cf4-4ca1-aaf9-a25c75574107,_84d02b67-a3a7-446d-a6c7-302e41f3f327,SynchronousMachine
_b2e9d544-6307-411b-8d5b-c204856e83b1,1755248,06PFT-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PFT/18/UNPTA,1755210,UNPTA,_1b8cfb28-5cfb-463a-9ef9-7d8156d47b32,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine
_cefbbfce-fc92-4f1e-9247-35dc99b937ba,1755254,06PFT-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PFT/18/UN-01,1755212,UN-01,_b41a85bd-15a8-47f8-8109-61432bca939e,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine
_7fd8a251-7339-4dd8-b017-17d151f6abee,1755260,06PFT-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PFT/18/UN-02,1755214,UN-02,_9866d306-5514-4ad5-accc-096f2f8c24da,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine
_6d7745e8-7b80-4703-a963-3b48af18e49e,1755266,06PFT-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PFT/18/UN-03,1755216,UN-03,_01f9d2db-7298-4dd2-9778-33a364f9af99,_e4643ed2-bbb7-40cc-adfc-5bacaefc2a6c,SynchronousMachine
_a40efc88-0820-4d18-98a4-64d54419677f,1755955,06PQR-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PQR/18/UNPTA,1755618,UNPTA,_b01493a9-f4a3-4006-9c3e-26ec9b36981c,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine
_ffacb4f2-9127-4991-91af-ac146860aa9c,1755961,06PQR-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PQR/18/UN-01,1755620,UN-01,_6f15438d-1251-4f8a-a3e6-bb17e31885a9,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine
_c7e9be12-9a0c-4be1-8ae2-ceaa9bc7ddc5,1755967,06PQR-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PQR/18/UN-02,1755622,UN-02,_5f808a97-0c6f-4f78-b1ac-b5bd93989d3d,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine
_4001808d-f1bd-4d56-bcc8-ce45ff3339ca,1755973,06PQR-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PQR/18/UN-03,1755624,UN-03,_446bb76a-ce90-47a4-ba98-4fb190ac04f2,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine
_6db37e4f-e048-4cd6-8d4b-01b15dbab3de,1755979,06PQR-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PQR/18/UN-04,1755626,UN-04,_4cc2098c-b77d-4cc8-a03b-150068d2040b,_0ee690fd-5046-47c9-9376-3deb79d96a01,SynchronousMachine
_650dd734-3e4d-4adc-b232-833ba250ede5,1757085,06PST-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UNPTA,1756954,UNPTA,_a6d7f61d-f43f-4b20-b0f7-b7227361903f,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_3289393e-2a54-45aa-a5a5-7c211e200926,1757091,06PST-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-01,1756956,UN-01,_faa1a351-eaa2-4e01-b2ff-c995a2b24583,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_0053f184-41a6-4b12-964f-93e4608605dd,1757097,06PST-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-02,1756958,UN-02,_00039c45-41de-4734-9126-6435a80bebce,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_eb31b55a-f5a2-41c2-81c9-c8c6fbec24b4,1757103,06PST-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-03,1756960,UN-03,_44cc6d2d-e080-4271-a565-b2ae01488c76,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_480b0e8d-572a-4791-b22e-8b51e5ea79c5,1757109,06PST-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-04,1756962,UN-04,_7b5c8497-3062-4827-81a2-f2f600255770,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_f3200808-94a4-4f5a-a152-63bc7bb057e4,1757115,06PST-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-05,1756964,UN-05,_63aef5d1-67a9-45ab-a628-5c737ead8542,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_6945291f-5808-43bf-98c1-ddd1e03d25d4,1757121,06PST-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PST/34.5/UN-06,1756966,UN-06,_c79a87e6-ce39-4ce7-8738-c7f621af0bb0,_f873f162-0c16-4a8d-8bff-0c47d78c240e,SynchronousMachine
_430fbbe4-908d-4bee-be36-d058c5901037,1757186,06PYC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   PYC/13.8/UN-01,1757184,UN-01,_252c1a21-a96f-48e2-b21a-94562b7d7c90,_0d0fe22f-5f90-4ca2-8317-edf75e9b9da8,SynchronousMachine
_89507dc9-14b3-4b64-9e2e-29a650ed3ca0,1758552,06RBC-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBC/13.8/UNPTA,1758439,UNPTA,_80787831-4067-47a8-81c2-683643977c19,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine
_f0f17191-210a-4e4c-9c6f-18c3c82d18e5,1758558,06RBC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBC/13.8/UN-01,1758441,UN-01,_6d407e9c-e1b2-49fc-ab45-f7f85f700213,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine
_3c52cc18-1112-4195-b7c7-4220a48ead1d,1758564,06RBC-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBC/13.8/UN-02,1758443,UN-02,_1e72e620-cc6d-4453-ac6e-14ca1586972f,_1c8a9300-be12-4e1e-b944-8168a2d16f43,SynchronousMachine
_b7e8e35d-bc50-4b89-96a8-20e4d9c77cd3,1758570,06RBC-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBC/18/UN-03,1758449,UN-03,_884ab514-ff66-406e-ae38-4217905d8855,_0c4e1eb5-5228-4ce2-8197-b56fb5e4b5c2,SynchronousMachine
_4f68e07e-e456-49dd-8e9e-8d11443f3510,1758750,06RBT-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBT/13.8/UNPTA,1758637,UNPTA,_cbc57582-ff87-44e1-ab44-ab0a097e07b6,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine
_b72f7914-0c71-4719-8f9d-4d86d65ca0d6,1758756,06RBT-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBT/13.8/UN-01,1758639,UN-01,_38547422-ca57-47c0-a4d5-aca174b8ab91,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine
_047f175b-3d16-4e09-bde7-aa93f963ccb8,1758762,06RBT-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBT/13.8/UN-02,1758641,UN-02,_ec210cc6-bc06-47b5-a02b-63707ac9156c,_8e394194-eb77-453e-99ad-bff68e424a2b,SynchronousMachine
_00686ee9-37f1-44b6-853b-d65f1ec8ab26,1758768,06RBT-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RBT/18/UN-03,1758647,UN-03,_f8e47e97-69cd-4dbb-95f5-ace4b08eba5b,_8fef22ec-166a-4054-8830-7e99a074cb74,SynchronousMachine
_d64264ec-ea19-4c1d-9ef3-081ddfe400d6,1758884,06REB-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REB/4.16/UN-01,1758819,UN-01,_87050913-b53d-4f73-97b2-a22f0377d7e0,_ece4568c-fedd-49de-8e02-0da118f7e6b5,SynchronousMachine
_60a5ccfa-cfb4-4eff-9508-9f9252b24e8d,1758890,06REB-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REB/4.16/UN-02,1758821,UN-02,_c0226e84-5eef-4ac1-8815-d60ec0757c92,_ece4568c-fedd-49de-8e02-0da118f7e6b5,SynchronousMachine
_dcda0dc8-04aa-41e2-b95d-c68aaab5dd31,1760278,06REC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REC/20/UN-01,1759818,UN-01,_3fa82ceb-afa6-4455-bd14-ed79016e59e4,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine
_c850141b-25ee-4a0b-a091-f70bb64cd768,1760284,06REC-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REC/20/UN-02,1759820,UN-02,_d398e520-b7bc-4bd3-a482-09ef1b95e8e4,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine
_d17fdf89-e86c-4eb2-8913-06c28670a2df,1760290,06REC-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REC/20/UN-03,1759822,UN-03,_353928a2-5ce5-4a7d-92b5-5ed0f2099478,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine
_e95b2f5d-cd3f-45b9-ab3a-cca88b8470d1,1760296,06REC-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   REC/20/UN-04,1759824,UN-04,_cee3a9b3-5daa-4d26-8eb9-7ba6d90ee79c,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine
_4d69529f-8f37-4a2c-b222-21a8dced7ca1,1761340,06RIB-PQ1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RIB/13.8/UNPQ1,1760872,UNPQ1,_415ac919-809f-4ce6-9990-af9ce3ef3e36,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine
_8e004464-e080-47c8-9097-a3b318691e19,1761346,06RIB-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RIB/13.8/UN-01,1760874,UN-01,_d248608a-39f3-4aba-afc1-fb1d51293474,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine
_b7a14d94-a595-4397-96d8-cdb309a27c01,1761352,06RIB-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RIB/13.8/UN-02,1760876,UN-02,_1ec01182-e834-4625-9fa9-0571fbbe2cba,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine
_81ef3aab-79f6-4290-8e25-ca1dedd30d9e,1761358,06RIB-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RIB/18/UN-04,1760886,UN-04,_ab23687b-64df-44b2-9b75-50eb853e16f5,_b3bcfea9-c9e1-4e16-81ed-28ef9de3f6b0,SynchronousMachine
_323ca8c1-a373-4cdb-adf5-892b9d8ca8c2,1761364,06RIB-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RIB/20/UN-03,1760892,UN-03,_74f9e29d-151c-406b-89b0-6ef305c28431,_48ca7bfa-5c49-4a8a-b480-263b609c2ec1,SynchronousMachine
_32b882b0-c0eb-48b7-833b-429afd1fed0a,1761623,06RMS-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RMS/18/UNPTA,1761569,UNPTA,_30a14e71-c766-4519-a338-45be918fceaa,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine
_193786d6-3036-4e87-b4df-db44ab7fc4e1,1761629,06RMS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RMS/18/UN-01,1761571,UN-01,_6d3eba94-a764-46bc-8518-ce89132b6d19,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine
_1b292af5-8af2-4313-bf08-2f906444d4b4,1761635,06RMS-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   RMS/18/UN-02,1761573,UN-02,_edd6f7bf-3a56-48c4-b586-83884644daeb,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine
_91d3b00b-bfc3-42a3-aec0-6f0d410a2f3e,1762002,06RRD-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/ERC/06ERC/06   RRD/138/UN-01,1761898,UN-01,_2ff15a93-7cb9-4a2b-a931-7ef02e031ff5,_93ab4dc0-f5ae-4c14-9997-84fb10b0d2dd,SynchronousMachine
_d0e8e563-a01d-4e8b-ba12-243855fd47bc,1763917,06TMH-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UNPTA,1763463,UNPTA,_36ea204d-ed4d-47b3-a6c9-2a75ccc20b33,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_93273470-0ba4-4a58-bcc4-617603ce7539,1763923,06TMH-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-01,1763465,UN-01,_4a95f5a1-c17c-4207-b2e1-aa17b7edddce,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_9015b8b2-bfc7-47c1-b5d6-12073f696bfa,1763929,06TMH-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-02,1763467,UN-02,_481578f0-2a71-440b-8de8-79544fe13902,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_995f5069-591b-4624-87ea-cbc660228060,1763935,06TMH-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-03,1763469,UN-03,_558a138a-568b-4750-b386-d38f9a062e22,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_23b3733a-9f1c-4005-a321-a2ff8c2c33c5,1763941,06TMH-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-04,1763471,UN-04,_c7206984-f997-4de8-a784-d40dcee191b9,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_b7a7387a-d866-43b1-94e7-5aa1c6032246,1763947,06TMH-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-05,1763473,UN-05,_b24845f4-d74a-45c9-b2a5-1f0aa32affcf,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
_d001469a-e214-44d0-8a4a-fc41347f5cec,1763953,06TMH-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/06NES/06   TMH/18/UN-06,1763475,UN-06,_9cd9c136-d993-4df3-93f8-bbdd9f99b79a,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine
