"ImpedanceVariation:
InternalId","ImpedanceVariation:
ObjectId","ImpedanceVariation:
ID","ImpedanceVariation:
Name","ImpedanceVariation:
Description","ImpedanceVariation:
DeltaIronLossCond","ImpedanceVariation:
DeltaMagnSusc","ImpedanceVariation:
DeltaReactance","ImpedanceVariation:
DeltaResistance","ImpedanceVariation:
TapPosition","ImpedanceVariation:
Parent","ImpedanceVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","ImpedanceVariation:
ImpedanceVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
1449319,{185d8f82-2056-45e1-9653-7ec3dfc6d49c},_185d8f82-2056-45e1-9653-7ec3dfc6d49c,ImpedanceVar_20,,0,0,0,0,20,_0f686d45-37c1-4dc4-a218-291f661cf51e,ImpedanceVariation,1449276,High Tap,_0f686d45-37c1-4dc4-a218-291f661cf51e,_a849238a-11b9-48eb-996e-a2378c5ade12,TapChanger
1449320,{34f677b0-155c-45a4-bc5b-08718686a005},_34f677b0-155c-45a4-bc5b-08718686a005,ImpedanceVar_21,,0,0,0,0,21,_0f686d45-37c1-4dc4-a218-291f661cf51e,ImpedanceVariation,1449276,High Tap,_0f686d45-37c1-4dc4-a218-291f661cf51e,_a849238a-11b9-48eb-996e-a2378c5ade12,TapChanger
1449321,{043954f7-c7a6-4b6d-bf84-a8658d81c39b},_043954f7-c7a6-4b6d-bf84-a8658d81c39b,ImpedanceVar_22,,0,0,0,0,22,_0f686d45-37c1-4dc4-a218-291f661cf51e,ImpedanceVariation,1449276,High Tap,_0f686d45-37c1-4dc4-a218-291f661cf51e,_a849238a-11b9-48eb-996e-a2378c5ade12,TapChanger
1449322,{5b3a924e-1f08-4890-baa1-6d572aeb87c5},_5b3a924e-1f08-4890-baa1-6d572aeb87c5,ImpedanceVar_23,,0,0,0,0,23,_0f686d45-37c1-4dc4-a218-291f661cf51e,ImpedanceVariation,1449276,High Tap,_0f686d45-37c1-4dc4-a218-291f661cf51e,_a849238a-11b9-48eb-996e-a2378c5ade12,TapChanger
1449987,{0b73ff34-6753-41c8-8841-2ade15673278},_0b73ff34-6753-41c8-8841-2ade15673278,ImpedanceVar_1,,0,0,0,0,1,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449988,{99e5a9a9-a24b-421a-8672-edf387b9981f},_99e5a9a9-a24b-421a-8672-edf387b9981f,ImpedanceVar_2,,0,0,0,0,2,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449989,{b5654d96-384c-45cc-b9e7-9cbb7a2ea76e},_b5654d96-384c-45cc-b9e7-9cbb7a2ea76e,ImpedanceVar_3,,0,0,0,0,3,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449990,{d9477865-c7b0-4f04-9ff0-4adbecbb5ea7},_d9477865-c7b0-4f04-9ff0-4adbecbb5ea7,ImpedanceVar_4,,0,0,0,0,4,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449991,{5da21d37-673b-421a-a666-468a0d45cbc2},_5da21d37-673b-421a-a666-468a0d45cbc2,ImpedanceVar_5,,0,0,0,0,5,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449992,{127e37de-4320-471e-b055-a59d94df010d},_127e37de-4320-471e-b055-a59d94df010d,ImpedanceVar_6,,0,0,0,0,6,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449993,{7dbbf1e0-f4c4-4819-8818-ecc4c13ec6fe},_7dbbf1e0-f4c4-4819-8818-ecc4c13ec6fe,ImpedanceVar_7,,0,0,0,0,7,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449994,{83f0269a-1377-41f9-bd42-8f51585a37bb},_83f0269a-1377-41f9-bd42-8f51585a37bb,ImpedanceVar_8,,0,0,0,0,8,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449995,{8f805e85-e67c-4ca5-8ad9-d907623887ea},_8f805e85-e67c-4ca5-8ad9-d907623887ea,ImpedanceVar_9,,0,0,0,0,9,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449996,{92a7503f-2292-4355-aea9-bcd83b36f576},_92a7503f-2292-4355-aea9-bcd83b36f576,ImpedanceVar_10,,0,0,0,0,10,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449997,{06478fcb-acd1-4ec6-bdd7-b68687222fe1},_06478fcb-acd1-4ec6-bdd7-b68687222fe1,ImpedanceVar_11,,0,0,0,0,11,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449998,{47b8a4d1-6301-4688-af36-2cb9590f133c},_47b8a4d1-6301-4688-af36-2cb9590f133c,ImpedanceVar_12,,0,0,0,0,12,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1449999,{3be4ddd7-bd6a-4371-921a-490843511035},_3be4ddd7-bd6a-4371-921a-490843511035,ImpedanceVar_13,,0,0,0,0,13,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450000,{61e95e84-1da3-4dd9-aa6b-dc996aa7185f},_61e95e84-1da3-4dd9-aa6b-dc996aa7185f,ImpedanceVar_14,,0,0,0,0,14,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450001,{e7f91f34-ac0b-4f95-9099-8aece3d46e6b},_e7f91f34-ac0b-4f95-9099-8aece3d46e6b,ImpedanceVar_15,,0,0,0,0,15,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450002,{9ba4e0dd-e994-412e-b66f-3c1c17aa86ed},_9ba4e0dd-e994-412e-b66f-3c1c17aa86ed,ImpedanceVar_16,,0,0,0,0,16,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450003,{612842fa-7f28-4bb7-8fcc-abe5ded5386b},_612842fa-7f28-4bb7-8fcc-abe5ded5386b,ImpedanceVar_17,,0,0,0,0,17,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450004,{28fbbc66-5361-45fc-9c17-47a715c5c399},_28fbbc66-5361-45fc-9c17-47a715c5c399,ImpedanceVar_18,,0,0,0,0,18,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450005,{f38ef8b9-164c-4eaf-91c2-71e9b97b3654},_f38ef8b9-164c-4eaf-91c2-71e9b97b3654,ImpedanceVar_19,,0,0,0,0,19,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450006,{80320628-6bae-4ef8-8af5-2522e82ae6ff},_80320628-6bae-4ef8-8af5-2522e82ae6ff,ImpedanceVar_20,,0,0,0,0,20,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450007,{1b4ed523-0bc2-421d-bb94-8c7e4fa6056e},_1b4ed523-0bc2-421d-bb94-8c7e4fa6056e,ImpedanceVar_21,,0,0,0,0,21,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450008,{31d73715-cd56-4db3-856e-a69bff50d22a},_31d73715-cd56-4db3-856e-a69bff50d22a,ImpedanceVar_22,,0,0,0,0,22,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450009,{c9f87886-1dc2-436f-ae29-bdeb904df3dd},_c9f87886-1dc2-436f-ae29-bdeb904df3dd,ImpedanceVar_23,,0,0,0,0,23,_4b8ade81-dcba-4798-8a87-51e12f1f0246,ImpedanceVariation,1449963,High Tap,_4b8ade81-dcba-4798-8a87-51e12f1f0246,_f0aa6335-5dd7-49b1-b97c-dade484e9454,TapChanger
1450040,{6873bbad-6874-4b6b-8858-2f0d199d2134},_6873bbad-6874-4b6b-8858-2f0d199d2134,ImpedanceVar_1,,0,0,0,0,1,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450041,{28d36216-347b-4eb3-a5a5-bf07c40cea4a},_28d36216-347b-4eb3-a5a5-bf07c40cea4a,ImpedanceVar_2,,0,0,0,0,2,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450042,{301b1383-de29-4784-9a65-a581f92f0962},_301b1383-de29-4784-9a65-a581f92f0962,ImpedanceVar_3,,0,0,0,0,3,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450043,{cf97ae35-ef13-4190-8759-8db7bff90b76},_cf97ae35-ef13-4190-8759-8db7bff90b76,ImpedanceVar_4,,0,0,0,0,4,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450044,{fb490d78-441b-4bd5-8017-53317769ab6b},_fb490d78-441b-4bd5-8017-53317769ab6b,ImpedanceVar_5,,0,0,0,0,5,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450045,{a93a8295-1942-484e-b1d0-4c700125841b},_a93a8295-1942-484e-b1d0-4c700125841b,ImpedanceVar_6,,0,0,0,0,6,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450046,{9d2bfdc8-15d9-4270-9d2f-b49c589556ed},_9d2bfdc8-15d9-4270-9d2f-b49c589556ed,ImpedanceVar_7,,0,0,0,0,7,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450047,{9584b408-d8c2-46b0-9d24-9f76ea0b7c43},_9584b408-d8c2-46b0-9d24-9f76ea0b7c43,ImpedanceVar_8,,0,0,0,0,8,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450048,{88dc3fbe-ea2b-4ccf-a957-674eda578b87},_88dc3fbe-ea2b-4ccf-a957-674eda578b87,ImpedanceVar_9,,0,0,0,0,9,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450049,{baab7a15-e611-4f48-a521-41298a1fb7d1},_baab7a15-e611-4f48-a521-41298a1fb7d1,ImpedanceVar_10,,0,0,0,0,10,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450050,{d7369c40-4840-4472-bc17-ac171791e274},_d7369c40-4840-4472-bc17-ac171791e274,ImpedanceVar_11,,0,0,0,0,11,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450051,{a8390a7e-345e-4949-b95f-328be5015c46},_a8390a7e-345e-4949-b95f-328be5015c46,ImpedanceVar_12,,0,0,0,0,12,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450052,{3ccc716f-9de8-4c28-af5f-b1392b9bbc89},_3ccc716f-9de8-4c28-af5f-b1392b9bbc89,ImpedanceVar_13,,0,0,0,0,13,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450053,{9f28f0a4-46d6-49a0-b726-acd9b2c76275},_9f28f0a4-46d6-49a0-b726-acd9b2c76275,ImpedanceVar_14,,0,0,0,0,14,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450054,{c1587003-a9df-4540-baf2-7ef3715659d1},_c1587003-a9df-4540-baf2-7ef3715659d1,ImpedanceVar_15,,0,0,0,0,15,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450055,{42b632e4-63e1-4c6c-94b3-d371bb76b834},_42b632e4-63e1-4c6c-94b3-d371bb76b834,ImpedanceVar_16,,0,0,0,0,16,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450056,{bb3602e0-ecb7-41aa-93f9-fcaded6fb7c8},_bb3602e0-ecb7-41aa-93f9-fcaded6fb7c8,ImpedanceVar_17,,0,0,0,0,17,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450057,{e476cca0-f42e-4689-9af6-b25da90c04c3},_e476cca0-f42e-4689-9af6-b25da90c04c3,ImpedanceVar_18,,0,0,0,0,18,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450058,{4bd67215-b8f2-461c-86ee-dfefe6a9d0f2},_4bd67215-b8f2-461c-86ee-dfefe6a9d0f2,ImpedanceVar_19,,0,0,0,0,19,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450059,{7d9d7f10-dd07-427a-a6b6-7cffda75ea4a},_7d9d7f10-dd07-427a-a6b6-7cffda75ea4a,ImpedanceVar_20,,0,0,0,0,20,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450060,{84acc734-0a63-41f3-8aa0-9d8d233e2213},_84acc734-0a63-41f3-8aa0-9d8d233e2213,ImpedanceVar_21,,0,0,0,0,21,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450061,{db73a65d-2c5c-4072-ab4b-7c0a738e6d07},_db73a65d-2c5c-4072-ab4b-7c0a738e6d07,ImpedanceVar_22,,0,0,0,0,22,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1450062,{c913ef5b-3703-4740-a076-7aa9a4f9277c},_c913ef5b-3703-4740-a076-7aa9a4f9277c,ImpedanceVar_23,,0,0,0,0,23,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,ImpedanceVariation,1450016,High Tap,_8ea12ae1-bdc6-4e40-bc5a-c758f4053db5,_501394c0-73fb-4c7e-939d-29fca1a2312c,TapChanger
1451262,{88de17c5-48ad-48e6-a9a1-f966ccb8af53},_88de17c5-48ad-48e6-a9a1-f966ccb8af53,ImpedanceVar_1,,0,0,0,0,1,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451263,{b184fff0-b8e8-48b3-b5d0-f7d9cb74277e},_b184fff0-b8e8-48b3-b5d0-f7d9cb74277e,ImpedanceVar_2,,0,0,0,0,2,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451264,{f783dc4c-3624-43ca-9639-f84d133f6c30},_f783dc4c-3624-43ca-9639-f84d133f6c30,ImpedanceVar_3,,0,0,0,0,3,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451265,{55a6c4bd-8e4f-420a-a7c8-6a6843747cbe},_55a6c4bd-8e4f-420a-a7c8-6a6843747cbe,ImpedanceVar_4,,0,0,0,0,4,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451266,{0707eff3-5976-4618-aa07-0be22f3b6a85},_0707eff3-5976-4618-aa07-0be22f3b6a85,ImpedanceVar_5,,0,0,0,0,5,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451267,{0eda0206-4fdd-4c4f-9122-f634e929278e},_0eda0206-4fdd-4c4f-9122-f634e929278e,ImpedanceVar_6,,0,0,0,0,6,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451268,{3dd022d3-8cdc-4ef9-8f86-09ed0def053a},_3dd022d3-8cdc-4ef9-8f86-09ed0def053a,ImpedanceVar_7,,0,0,0,0,7,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451269,{6359f633-74c3-400d-b80f-101d9f06640b},_6359f633-74c3-400d-b80f-101d9f06640b,ImpedanceVar_8,,0,0,0,0,8,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451270,{ac5fce9e-bb53-4705-92fe-af5616745342},_ac5fce9e-bb53-4705-92fe-af5616745342,ImpedanceVar_9,,0,0,0,0,9,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451271,{c45e6d3f-5653-4180-b062-22766221a7a7},_c45e6d3f-5653-4180-b062-22766221a7a7,ImpedanceVar_10,,0,0,0,0,10,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451272,{dbfc4f07-9ea2-488b-8b06-41fd696f870b},_dbfc4f07-9ea2-488b-8b06-41fd696f870b,ImpedanceVar_11,,0,0,0,0,11,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451273,{531bb35d-2b67-4840-a90a-329272a55d0c},_531bb35d-2b67-4840-a90a-329272a55d0c,ImpedanceVar_12,,0,0,0,0,12,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451274,{a3e8b08c-ed88-4a2b-b77b-ea726609d4d2},_a3e8b08c-ed88-4a2b-b77b-ea726609d4d2,ImpedanceVar_13,,0,0,0,0,13,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451275,{bd478a38-78c7-41af-9f0a-2a081ed64fe2},_bd478a38-78c7-41af-9f0a-2a081ed64fe2,ImpedanceVar_14,,0,0,0,0,14,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451276,{bc426ff7-9f34-4742-ac23-df65b84c7ec9},_bc426ff7-9f34-4742-ac23-df65b84c7ec9,ImpedanceVar_15,,0,0,0,0,15,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451277,{ec85a4d7-1c8b-47f9-ad81-02ab08fa52a8},_ec85a4d7-1c8b-47f9-ad81-02ab08fa52a8,ImpedanceVar_16,,0,0,0,0,16,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451278,{170626ba-7650-4123-9f8e-81c2eda388b6},_170626ba-7650-4123-9f8e-81c2eda388b6,ImpedanceVar_17,,0,0,0,0,17,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451279,{4512f253-a822-44d6-a1cf-3ac79ae6bc95},_4512f253-a822-44d6-a1cf-3ac79ae6bc95,ImpedanceVar_18,,0,0,0,0,18,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451280,{3a736a25-a0f7-49de-9201-3e921a9436a6},_3a736a25-a0f7-49de-9201-3e921a9436a6,ImpedanceVar_19,,0,0,0,0,19,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
1451281,{3292ada1-22e4-41c1-aedf-872c953029ad},_3292ada1-22e4-41c1-aedf-872c953029ad,ImpedanceVar_20,,0,0,0,0,20,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,ImpedanceVariation,1451238,High Tap,_4f7c4e8d-f3bc-4131-a97c-39f4a6fe14a6,_f024abf6-9963-47f9-81aa-4866fd8957bd,TapChanger
