"SynchronousMachine:
ID","SynchronousMachine:
Path","SynchronousMachine:
Description","SynchronousMachine:
ShortID","SynchronousMachine:
Name","SynchronousMachine:
nodePkey","SynchronousMachine:
InternalId","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_be97d379-2002-4f47-bcf5-b0a19d1b2db0,Network/Companies/SIN/02ORI/02PTZHMS/13.8/UN-10,02HMS-U10,10,UN-10,02HMS-115,1122125,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine
_77e7c275-2673-4778-b2ce-5077d3a082c9,Network/Companies/SIN/02ORI/02PTZHMS/13.8/UN-11,02HMS-U11,11,UN-11,02HMS-115,1122127,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine
_dc9fe9fd-2af2-4282-b012-0f986067bf54,Network/Companies/SIN/02ORI/02PTZHMS/13.8/UN-09,02HMS-U9,9,UN-09,02HMS-115,1122129,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine
_e7cfccbc-1269-4d8b-876a-c054523e1568,Network/Companies/SIN/02ORI/02PTZHMS/4.16/UN-03,02HMS-U3,3,UN-03,02HMS-115,1122141,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine
_3a33cebe-3bcf-4c3b-97ef-c1211614fda7,Network/Companies/SIN/02ORI/02PTZHMS/4.16/UN-06,02HMS-U6,6,UN-06,02HMS-115,1122143,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine
_881cba53-fb0d-436e-8db8-979fbcd8574d,Network/Companies/SIN/02ORI/02PTZHMS/4.16/UN-08,02HMS-U8,8,UN-08,02HMS-115,1122145,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine
_5d40c3d6-180d-491b-b2ef-7379e4a369ba,Network/Companies/SIN/02ORI/02PTZMIS/6.6/UN-01,02MIS-U1,1,UN-01,02MIS-69,1123961,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine
_fc18ba4b-c925-46cf-aab0-5624e474b014,Network/Companies/SIN/02ORI/02PTZMIS/6.6/UN-02,02MIS-U2,2,UN-02,02MIS-69,1123963,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine
_465e108d-484a-4590-83c9-f74d444f0465,Network/Companies/SIN/02ORI/02PTZMIS/6.6/UN-03,02MIS-U3,3,UN-03,02MIS-69,1123965,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine
_954a0392-558e-4a47-991f-84ee07f53742,Network/Companies/SIN/02ORI/02SURCAX/13.8/UN-01,02CAX-U1,1,UN-01,02CAX-115,1131230,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine
_538ee239-990b-4306-8a6d-100006f4db49,Network/Companies/SIN/02ORI/02SURCAX/13.8/UN-02,02CAX-U2,2,UN-02,02CAX-115,1131232,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine
_819ae4a5-e0d3-4950-a811-e0815c41a81a,Network/Companies/SIN/02ORI/02SURCAX/13.8/UN-03,02CAX-U3,3,UN-03,02CAX-115,1131234,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine
_2be465e4-fe0d-4bd7-b501-4ee79929fbba,Network/Companies/SIN/02ORI/02SURCCL/6.6/UN-02,02CCL-U2,2,UN-02,02CCL-69,1131422,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine
_0ac9ad63-f66d-4418-b4a4-cf5fb017d284,Network/Companies/SIN/02ORI/02SURCCL/6.6/UN-03,02CCL-U3,3,UN-03,02CCL-69,1131424,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine
_2cd4e2b1-8fc7-40ed-af1b-17892ca6f67b,Network/Companies/SIN/02ORI/02SURCCL/6.6/UN-04,02CCL-U4,4,UN-04,02CCL-69,1131426,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine
_3d4d1204-1954-4f19-9663-a623395f5eb9,Network/Companies/SIN/02ORI/02SURCPX/13.8/UN-03,02CPX-U3,3,UN-03,NA,1135635,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine
_689d6a85-b40e-4f8b-a524-b4f5c92f3c84,Network/Companies/SIN/02ORI/02SURCPX/13.8/UN-04,02CPX-U4,4,UN-04,NA,1135637,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine
_63254506-e815-48d1-b799-a583da24e4a8,Network/Companies/SIN/02ORI/02SURSCH/2.4/UN-01,02SCH-U1,1,UN-01,02SCH-115,1148859,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine
_802278b7-64b1-4a95-8a22-184d28870893,Network/Companies/SIN/02ORI/02SURSCH/2.4/UN-02,02SCH-U2,2,UN-02,02SCH-115,1148861,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine
_7b6a9c53-cac2-477a-8f6d-7f50d49fde58,Network/Companies/SIN/02ORI/02SURSCH/2.4/UN-03,02SCH-U3,3,UN-03,02SCH-115,1148863,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine
_93a475ae-f741-48cc-a487-d2d12c999a4e,Network/Companies/SIN/02ORI/02VERBPP/13.8/UN-03,02BPP-U3,3,UN-03,02TVS-115,1160103,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,SynchronousMachine
_8d2a6bed-53a3-4366-bd70-2dbca8e3a91c,Network/Companies/SIN/02ORI/02VERDBC/13.8/UNPQ1,02DBC-PQ1,99,UNPQ1,,1164814,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine
_06554bf0-14a7-42c2-9985-fa256d5c212d,Network/Companies/SIN/02ORI/02VERDBC/13.8/UN-01,02DBC-U1,1,UN-01,02DBC-115,1164816,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine
_acc9534d-bafb-4cc2-a128-18ebef00c3f6,Network/Companies/SIN/02ORI/02VERDBC/13.8/UN-02,02DBC-U2,2,UN-02,02DBC-115,1164818,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine
_ca6d417e-b848-4ab6-8ed0-1cab6c23b758,Network/Companies/SIN/02ORI/02VERDBC/13.8/UN-05,02DBC-U5,5,UN-05,02DBC-115,1164820,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine
_2a0d2f2b-efee-4618-9c86-3b96ebe6bdc2,Network/Companies/SIN/02ORI/02VERISN/13.8/UN-01,02ISN-U1,1,UN-01,02ISN-115,1169829,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine
_c1de0706-ec6d-468e-96d7-1ef94b65cd19,Network/Companies/SIN/02ORI/02VERISN/13.8/UN-02,02ISN-U2,2,UN-02,02ISN-115,1169831,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine
_5a571b9c-9e2e-4364-b51a-00805810c844,Network/Companies/SIN/02ORI/02VERISN/13.8/UN-03,02ISN-U3,3,UN-03,02ISN-115,1169833,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine
_73b299c9-9373-47f6-b02a-d220a2d341c5,Network/Companies/SIN/02ORI/02VERPHV/13.8/UN-01,02PHV-U1,1,UN-01,02ZGL-115,1177434,_d66d6ae0-3893-4789-8c91-3e481bd79869,SynchronousMachine
_2c5c46b6-09d0-4718-8630-2bbfe35818f3,Network/Companies/SIN/02ORI/02VERPSG/2.3/UN-01,02PSG-U1,1,UN-01,02PSG-115,1178694,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine
_caca5dd6-e6a4-4d9c-929e-25ee8bbed834,Network/Companies/SIN/02ORI/02VERPSG/2.3/UN-02,02PSG-U2,2,UN-02,02PSG-115,1178696,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine
_88462e86-ad23-4b77-b48f-1e5ff7d3d5b3,Network/Companies/SIN/02ORI/02VERPSG/13.8/UN-03,02PSG-U3,3,UN-03,02PSG-115,1178710,_87b71cd1-1880-4098-a326-9ac24b0e36e3,SynchronousMachine
_f5e948e3-8eee-4934-bf56-ea1f18318e0a,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-01,02TMU-U1,1,UN-01,02TMU-115,1183820,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_724c9ff3-c5a4-4d30-b148-032f5762089f,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-02,02TMU-U2,2,UN-02,02TMU-115,1183822,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_a0422ff6-410b-409d-9a29-692f3e4625de,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-03,02TMU-U3,3,UN-03,02TMU-115,1183824,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_4a9fa5f3-aaf1-44c4-a462-94ed6111dd7e,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-04,02TMU-U4,4,UN-04,02TMU-115,1183826,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_68c8ad23-f05f-4874-8fb8-998e023b0e54,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-05,02TMU-U5,5,UN-05,02TMU-230,1183828,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_bea041f2-3ced-4be6-a424-0fa00c73ac41,Network/Companies/SIN/02ORI/02VERTMU/13.8/UN-06,02TMU-U6,6,UN-06,02TMU-230,1183830,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine
_72578017-127c-4396-83c9-7fcd9a2b7b48,Network/Companies/SIN/02ORI/02VERTPG/4/UN-01,02TPG-U1,1,UN-01,02TPG-115,1184359,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine
_31ecd1b7-9f57-4a25-bf8b-a8976dfc1ee2,Network/Companies/SIN/02ORI/02VERTPG/4/UN-02,02TPG-U2,2,UN-02,02TPG-115,1184361,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine
_260bc35a-6c04-45dd-bf99-da6cc7a8f623,Network/Companies/SIN/02ORI/02VERTPG/13.8/UN-03,02TPG-U3,3,UN-03,02TPG-115,1184378,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine
_345efc16-8919-48ff-8663-2587d2ae73b2,Network/Companies/SIN/02ORI/02VERTPG/13.8/UN-04,02TPG-U4,4,UN-04,02TPG-115,1184380,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine
_137429f1-de38-4882-b5d9-27e21eace632,Network/Companies/SIN/02ORI/02VERTVS/13.8/UN-01,02TVP-U1,1,UN-01,02TVS-115,1185522,_adb38285-da96-4d1f-bf67-c661372cc55c,SynchronousMachine
_bab093a7-c54c-4181-b34f-59006a64c993,Network/Companies/GUA/02GUA/22   LBR/230/CE-01,22   LBR-230 SIQUINAL,1,CE-01,01ATE-230,1187806,_2635ce39-bf8d-4d68-8cf3-5e82dedd84ed,SynchronousMachine
_af1597b6-7930-439b-8a40-4ef9bc90df5f,Network/Companies/SIN/03OCC/03   ADF/34.5/UNPTA,03ADF-PTA,99,UNPTA,,1188307,_1c93aa81-138d-4146-905f-44207001a5f7,SynchronousMachine
_fb09ee0f-d1d7-46f4-997c-e5db0b8e5b93,Network/Companies/SIN/03OCC/03   ADF/34.5/UN-01,03ADF-U1,1,UN-01,03BON-115,1188309,_1c93aa81-138d-4146-905f-44207001a5f7,SynchronousMachine
_bbc496e0-de8c-40f6-be53-8bb5c93ab594,Network/Companies/SIN/03OCC/03   ADF/34.5/UN-02,03ADF-U2,2,UN-02,03BON-115,1188311,_1c93aa81-138d-4146-905f-44207001a5f7,SynchronousMachine
_82e010df-47d3-45f7-8424-337ef4bbbeb9,Network/Companies/SIN/03OCC/03   AGM/13.8/UN-01,03AGM-U1,1,UN-01,03AGM-400,1188579,_68acc38a-aaf2-4ad9-b59d-45ce891233c8,SynchronousMachine
_088d77cd-261c-4f02-8fab-d51b2890bf00,Network/Companies/SIN/03OCC/03   AGM/13.8/UN-02,03AGM-U2,2,UN-02,03AGM-400,1188581,_68acc38a-aaf2-4ad9-b59d-45ce891233c8,SynchronousMachine
_1aaab7a4-5101-433a-882c-1df354467ff3,Network/Companies/SIN/03OCC/03   AGM/13.8/UN-03,03AGM-U3,3,UN-03,03AGM-400,1188583,_68acc38a-aaf2-4ad9-b59d-45ce891233c8,SynchronousMachine
_4febb8f3-9fa2-4df7-805b-125776c77c84,Network/Companies/SIN/03OCC/03   APR/16.5/UN-01,03APR-U1,1,UN-01,03APR-230,1189813,_9972a253-d551-4e77-9fbc-1cb899216dc9,SynchronousMachine
_2e4aea34-2395-4066-9e66-081b251e7424,Network/Companies/SIN/03OCC/03   APR/16.5/UN-02,03APR-U2,2,UN-02,03APR-230,1189815,_9972a253-d551-4e77-9fbc-1cb899216dc9,SynchronousMachine
_2886c689-911a-409e-95e5-227ec39c2dab,Network/Companies/SIN/03OCC/03   ARI/4.16/UN-01,03ARI-U1,1,UN-01,03TPA-69,1191135,_bd2518e6-fa69-43c4-8a7c-5b50304fa044,SynchronousMachine
_8384b270-59fc-4249-9544-894a11af382d,Network/Companies/SIN/03OCC/03   ARI/4.16/UN-02,03ARI-U2,2,UN-02,03TPA-69,1191137,_bd2518e6-fa69-43c4-8a7c-5b50304fa044,SynchronousMachine
_9dc3f40d-eb0e-4577-9c8f-d6c4fbb50b53,Network/Companies/SIN/03OCC/03   ARN/13.8/UN-01,03ARN-U1,1,UN-01,03ARN-115,1191256,_88928140-54c8-43b6-8540-7a8c162a8a48,SynchronousMachine
_bafe1d72-9360-43cc-aa00-3f25a029a41e,Network/Companies/SIN/03OCC/03   ARN/13.8/UN-02,03ARN-U2,2,UN-02,03ARN-115,1191258,_88928140-54c8-43b6-8540-7a8c162a8a48,SynchronousMachine
_a8541419-ec08-477a-b423-e11897481a41,Network/Companies/SIN/03OCC/03   AZF/4.16/UN-10,03AZF-U10,10,UN-10,03AZF-115,1193400,_4d9d5dd1-d9bb-441c-9751-d0edac7acac3,SynchronousMachine
_782fd6de-8554-4779-9ac7-f369fe3b0930,Network/Companies/SIN/03OCC/03   AZF/4.16/UN-02,03AZF-U2,2,UN-02,03AZF-115,1193402,_4d9d5dd1-d9bb-441c-9751-d0edac7acac3,SynchronousMachine
_1ede4b86-ca7c-4ae3-b836-8481ea1a05af,Network/Companies/SIN/03OCC/03   AZF/4.16/UN-06,03AZF-U6,6,UN-06,03AZF-115,1193404,_4d9d5dd1-d9bb-441c-9751-d0edac7acac3,SynchronousMachine
_320fe8b3-24ff-499d-81a4-febe5cadb1e6,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-13,03AZF-U13,13,UN-13,03AZF-115,1193491,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_63466887-bf20-4bf5-9d71-f6bb8dbf6b78,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-14,03AZF-U14,14,UN-14,03AZF-115,1193493,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_85ea5d9b-e803-49dd-b930-cd50a910b64d,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-15,03AZF-U15,15,UN-15,03AZF-115,1193495,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_46f165cb-1b6b-49e9-aa14-91bd1f939133,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-16,03AZF-U16,16,UN-16,03AZF-115,1193497,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_63384b5d-bad9-4d1b-953c-9e6097917d0e,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-17,03AZF-U17,17,UN-17,03AZF-115,1193499,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_02a212ff-58e9-4ec7-8f12-2d037b94cfd9,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-18,03AZF-U18,18,UN-18,03AZF-115,1193501,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_8a73c197-2f70-4aa2-b66a-5a59ba207d12,Network/Companies/SIN/03OCC/03   AZF/13.8/UN-07,03AZF-U7,7,UN-07,03AZF-115,1193503,_c726dc44-aa45-405a-aa36-d4d2e0d01401,SynchronousMachine
_9ed51584-dd04-448f-81ce-ed33c0ddb990,Network/Companies/SIN/03OCC/03   BEO/4.16/UN-01,03BEO-U1,1,UN-01,03TES-115,1195213,_af5bf6c1-6386-4f2a-bd7a-3042ebc110d1,SynchronousMachine
_47e3faca-6e48-4c38-a680-bd17e616abfd,Network/Companies/SIN/03OCC/03   BEO/4.16/UN-02,03BEO-U2,2,UN-02,03TES-115,1195215,_af5bf6c1-6386-4f2a-bd7a-3042ebc110d1,SynchronousMachine
_877c52d2-eb46-4ff5-be96-5e44b7d6b8a0,Network/Companies/SIN/03OCC/03   BPS/13.8/UN-01,03BPS-U1,1,UN-01,03MIB-115,1195952,_a036c553-b375-49d7-8633-d69c626da3ad,SynchronousMachine
_8a37e731-af98-4447-a35c-688ec570b8af,Network/Companies/SIN/03OCC/03   CJN/17/UN-01,03CJN-U1,1,UN-01,03CJN-400,1198017,_5f035c0b-173a-4a6d-879d-fde0cc1f3cc9,SynchronousMachine
_3136e6a1-352d-453d-ad04-5a8b861efd78,Network/Companies/SIN/03OCC/03   CJN/17/UN-02,03CJN-U2,2,UN-02,03CJN-400,1198019,_5f035c0b-173a-4a6d-879d-fde0cc1f3cc9,SynchronousMachine
_84929cfd-a213-49a1-b753-3797270a5af4,Network/Companies/SIN/03OCC/03   CTI/18/UNPTA,03CTI-PTA,99,UNPTA,,1199899,_f60d0cec-5169-4bbb-ad3d-07617d6092db,SynchronousMachine
_2f0bb46f-372a-46cc-9bb4-5d695c7aa128,Network/Companies/SIN/03OCC/03   CTI/18/UN-01,03CTI-U1,1,UN-01,03TIM-400,1199901,_f60d0cec-5169-4bbb-ad3d-07617d6092db,SynchronousMachine
_f025c8d1-42f3-42be-8c7e-9f69265c347a,Network/Companies/SIN/03OCC/03   CTI/18/UN-02,03CTI-U2,2,UN-02,03TIM-400,1199903,_f60d0cec-5169-4bbb-ad3d-07617d6092db,SynchronousMachine
_38a1c3bf-c3e0-4454-a5c3-e56537030bb5,Network/Companies/SIN/03OCC/03   CTI/18/UN-03,03CTI-U3,3,UN-03,03TIM-400,1199905,_f60d0cec-5169-4bbb-ad3d-07617d6092db,SynchronousMachine
_55a0277d-0b03-4144-b8a8-3d90510bb598,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-01,03DMN-U1,1,UN-01,03CHK-115,1200964,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_5a85e4cb-362d-4da2-9bf8-57a17f77bb90,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-10,03DMN-U10,10,UN-10,03CHK-115,1200966,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_73522468-fe32-4a3c-9653-86d5692af033,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-11,03DMN-U11,11,UN-11,03CHK-115,1200968,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_a74ae009-2b70-49fe-9163-2c2fdd962ec8,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-12,03DMN-U12,12,UN-12,03CHK-115,1200970,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_4864c62c-4e4a-4b71-9df2-ed48ecb55ec5,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-13,03DMN-U13,13,UN-13,03CHK-115,1200972,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_f1000cb8-dffb-4135-873e-c17e0f5927ad,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-14,03DMN-U14,14,UN-14,03CHK-115,1200974,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_42d8d21d-482c-4590-8d7b-16186ecb2302,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-15,03DMN-U15,15,UN-15,03CHK-115,1200976,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_6181b2e3-ef91-44fe-ace5-15cfc32cb9a2,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-02,03DMN-U2,2,UN-02,03CHK-115,1200978,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_e75383c2-8200-40c8-86a3-373ab9bcc602,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-03,03DMN-U3,3,UN-03,03CHK-115,1200980,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_aba7e77e-aaab-46f2-9f6d-9e91ae161199,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-04,03DMN-U4,4,UN-04,03CHK-115,1200982,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_a7f3f6ff-1ebb-4426-a168-e6d13befbaf3,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-05,03DMN-U5,5,UN-05,03CHK-115,1200984,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_746a4885-ae7c-4e5b-8f06-9b92a7fcd79e,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-06,03DMN-U6,6,UN-06,03CHK-115,1200986,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_4a82189b-aa58-4b3a-8255-67079350ac74,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-07,03DMN-U7,7,UN-07,03CHK-115,1200988,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_398dc069-a0b3-4106-ab04-941883fdedd6,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-08,03DMN-U8,8,UN-08,03CHK-115,1200990,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_73c76e08-860a-4a38-bd9f-15a8eafc0e55,Network/Companies/SIN/03OCC/03   DMN/34.5/UN-09,03DMN-U9,9,UN-09,03CHK-115,1200992,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,SynchronousMachine
_4aa72b9d-f8fe-4532-9a6d-26abb95a81fa,Network/Companies/SIN/03OCC/03   DSP/13.8/UN-03,03DSP-U3,3,UN-03,03CPI-115,1201512,_45716624-b670-4eef-9aa6-096eeadde168,SynchronousMachine
_1f7f14cd-cbb1-48c5-a78b-8aeb65dc6b38,Network/Companies/SIN/03OCC/03   DSP/4.16/UN-01,03DSP-U1,1,UN-01,03CPI-115,1201529,_b9d6f738-8dc4-4610-92bb-f9b0ac40a476,SynchronousMachine
_335c4525-9278-440e-9e0c-b19f66c2fd06,Network/Companies/SIN/03OCC/03   DSP/4.16/UN-02,03DSP-U2,2,UN-02,03CPI-115,1201531,_b9d6f738-8dc4-4610-92bb-f9b0ac40a476,SynchronousMachine
_80a2664e-5053-4692-a477-75511449e747,Network/Companies/SIN/03OCC/03   ECP/0.69/UN-01,03ECP-U1,1,UN-01,03SIL-115,1201722,_2131bfec-556d-4bd2-b43e-8c9c08e131f1,SynchronousMachine
_e70b6413-ba98-4681-9cda-391860cdf942,Network/Companies/SIN/03OCC/03   ECP/0.69/UN-02,03ECP-U2,2,UN-02,03SIL-115,1201724,_2131bfec-556d-4bd2-b43e-8c9c08e131f1,SynchronousMachine
_fe3c6c0e-366d-4bcd-996f-e14017eee79c,Network/Companies/SIN/03OCC/03   ELP/13.8/UN-02,03ELP-U2,2,UN-02,03LDE-230,1201907,_b1f589e6-423a-4909-a96b-fa6244f55809,SynchronousMachine
_84c48841-0747-4a5a-a956-33ae7494bf44,Network/Companies/SIN/03OCC/03   ELP/18/UNPTA,03ELP-PTA,99,UNPTA,,1201926,_68dd56bf-3aec-4154-b884-6209665f4de0,SynchronousMachine
_fa30554f-bd4b-44bc-9e19-b86f681238f2,Network/Companies/SIN/03OCC/03   ELP/18/UN-01,03ELP-U1,1,UN-01,03LDE-230,1201928,_68dd56bf-3aec-4154-b884-6209665f4de0,SynchronousMachine
_d1751e5e-4d56-44a1-bd3b-deab84dbafbb,Network/Companies/SIN/03OCC/03   ELT/13.8/UN-01,03ELT-U1,1,UN-01,03TSN-69,1202138,_b67286ca-9e77-4f04-87e0-9a17e25aadc3,SynchronousMachine
_b65808c3-8792-4a6b-84bb-72c0f1c6f83b,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-01,03EPT-U1,1,UN-01,03KDA-230,1203113,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_b9345327-1303-431f-93c2-b33b8806a46f,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-02,03EPT-U2,2,UN-02,03KDA-230,1203115,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_c30598c5-cfef-4d25-8b5b-7bba466ff23a,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-03,03EPT-U3,3,UN-03,03KDA-230,1203117,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_309919c2-cb93-4545-b4a0-837d5516ef0e,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-04,03EPT-U4,4,UN-04,03KDA-230,1203119,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_369c0f0a-b73b-42cf-933d-e210e89af80e,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-05,03EPT-U5,5,UN-05,03KDA-230,1203121,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_923df81b-9803-443b-8b1b-435e2f2982b7,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-06,03EPT-U6,6,UN-06,03KDA-230,1203123,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_9efb53a3-1f8e-46f0-8c51-3cbed0c44981,Network/Companies/SIN/03OCC/03   EPT/34.5/UN-07,03EPT-U7,7,UN-07,03KDA-230,1203125,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,SynchronousMachine
_05d85584-b8ed-4300-8a2c-11a0cb5b3085,Network/Companies/SIN/03OCC/03   ESG/34.5/UNPTA,03ESG-PTA,99,UNPTA,,1203322,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_6b16c40d-b528-4a85-81d9-883c652edfe3,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-01,03ESG-U1,1,UN-01,03EGM-230,1203324,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_16ec7144-5985-42c4-8a97-ed7845c90587,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-02,03ESG-U2,2,UN-02,03EGM-230,1203326,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_437c0c53-9526-4772-8036-fbbba6d20fa9,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-03,03ESG-U3,3,UN-03,03EGM-230,1203328,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_57df66fb-f861-43c9-825a-04c6cce113b8,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-04,03ESG-U4,4,UN-04,03EGM-230,1203330,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_4e678aeb-2c62-43de-83d7-f8c224d79781,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-05,03ESG-U5,5,UN-05,03EGM-230,1203332,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
_c240948d-2d08-41cc-8566-fc35d6a98b14,Network/Companies/SIN/03OCC/03   ESG/34.5/UN-06,03ESG-U6,6,UN-06,03EGM-230,1203334,_86354d60-996e-41cb-8500-fc838379a206,SynchronousMachine
